Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,32.00,1.85,%,218.25,1.42,%
1001,Large Samosas,,6.75,21.00,1.22,%,147.00,0.95,%
1002, Samosas - Vege,,7.50,10.00,0.58,%,75.00,0.49,%
1003,Mini Spring Rolls,,7.50,10.00,0.58,%,75.00,0.49,%
1004, Curry Samosas,,6.50,7.00,0.41,%,42.50,0.28,%
1005,Onion Bhajia,,6.50,44.00,2.55,%,302.00,1.96,%
1006,chicken sticks,,8.50,24.00,1.39,%,215.00,1.40,%
1007,Tikka Chicken,,16.00,1.00,0.06,%,16.00,0.10,%
1008,chicken strips,,8.50,23.00,1.33,%,199.50,1.29,%
1009,Butter Chicken,,17.00,125.00,7.24,%,"2,162.00",14.03,%
1010,Madras Chicken,,18.50,9.00,0.52,%,158.50,1.03,%
1011,Chicken Korma,,16.50,26.00,1.51,%,439.00,2.85,%
1012,CH Tikka Masala,,16.50,26.00,1.51,%,451.00,2.93,%
1013,Chicken Vindaloo,,18.50,6.00,0.35,%,103.00,0.67,%
1014, Mustard Chicken,,16.50,20.00,1.16,%,344.00,2.23,%
1015,Chk In Coconut,,18.50,12.00,0.70,%,212.00,1.38,%
1016,Chicken Jalfrezi,,18.50,6.00,0.35,%,105.00,0.68,%
1017,Chefs SP Chicken.,,16.50,9.00,0.52,%,156.50,1.02,%
1018,Kukulmas Curry,,16.50,7.00,0.41,%,117.50,0.76,%
1019,Rogan Josh,,17.50,22.00,1.27,%,391.00,2.54,%
1020,Palak Gosht,,17.50,10.00,0.58,%,181.00,1.17,%
1021,Madras Lamb,,17.50,9.00,0.52,%,167.50,1.09,%
1022, Lamb Korma,,19.50,28.00,1.62,%,504.00,3.27,%
1023,Lamb Vindaloo,,17.50,5.00,0.29,%,91.50,0.59,%
1024,Chefs SP Lamb,,19.50,14.00,0.81,%,255.00,1.65,%
1025,Lamb Masala,,17.50,8.00,0.46,%,150.00,0.97,%
1026,Beef Vindaloo,,16.50,16.00,0.93,%,274.00,1.78,%
1027,Beef Jalfrezi,,16.50,4.00,0.23,%,70.00,0.45,%
1028,Madras Beef,,16.50,11.00,0.64,%,189.50,1.23,%
1029,Moghlai beef,,16.50,3.00,0.17,%,51.50,0.33,%
1030,Beef Korma,,16.50,4.00,0.23,%,68.00,0.44,%
1031,Chefs Sp beef,,16.50,11.00,0.64,%,187.50,1.22,%
1032,Chefs SP Prawn.,,22.00,2.00,0.12,%,40.00,0.26,%
1033,Mixed Seafood,,19.00,4.00,0.23,%,78.00,0.51,%
1034,K Praw N Coconut,,19.00,11.00,0.64,%,215.00,1.40,%
1036,Prawn Vindaloo,,19.00,1.00,0.06,%,19.00,0.12,%
1038,Fish in Coconut,,18.00,4.00,0.23,%,75.00,0.49,%
1039,Chefs SP fish,,21.00,3.00,0.17,%,57.00,0.37,%
1040,Vege Korma,,14.50,14.00,0.81,%,205.00,1.33,%
1041, Potato Bhaji,,15.50,6.00,0.35,%,90.00,0.58,%
1042, Aloo Mattar,,14.50,7.00,0.41,%,103.50,0.67,%
1043, Channa Masala,,14.50,2.00,0.12,%,30.00,0.19,%
1044,Devilled Potato,,14.50,4.00,0.23,%,59.00,0.38,%
