Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1027,Beef Jalfrezi,,18.00,3.00,0.17,%,50.00,0.31,%
1028,Madras Beef,,16.00,17.00,0.94,%,280.00,1.73,%
1029,Moghlai beef,,18.00,7.00,0.39,%,118.00,0.73,%
1030,Beef Korma,,18.00,11.00,0.61,%,182.00,1.13,%
1031,Chefs Sp beef,,16.00,12.00,0.66,%,200.00,1.24,%
1032,Chefs SP Prawn.,,18.00,4.00,0.22,%,74.00,0.46,%
1033,Mixed Seafood,,21.00,7.00,0.39,%,141.00,0.87,%
1034,K Praw N Coconut,,20.00,5.00,0.28,%,98.00,0.61,%
1035,Spicy King Prawn,,18.00,2.00,0.11,%,38.00,0.24,%
1036,Prawn Vindaloo,,18.00,1.00,0.06,%,18.00,0.11,%
1037,Madras Prawn,,18.00,6.00,0.33,%,112.00,0.69,%
1038,Fish in Coconut,,17.00,1.00,0.06,%,17.00,0.11,%
1039,Chefs SP fish,,20.00,6.00,0.33,%,112.00,0.69,%
1040,Vege Korma,,14.00,7.00,0.39,%,102.00,0.63,%
1041, Potato Bhaji,,14.00,4.00,0.22,%,56.00,0.35,%
1042, Aloo Mattar,,14.00,6.00,0.33,%,86.00,0.53,%
1043, Channa Masala,,15.00,1.00,0.06,%,15.00,0.09,%
1044,Devilled Potato,,15.00,4.00,0.22,%,58.00,0.36,%
1045,Paneer Masala,,15.00,7.00,0.39,%,107.00,0.66,%
1046, Palak Paneer,,15.50,13.00,0.72,%,204.00,1.26,%
1047,Butter Paneer,,15.00,3.00,0.17,%,46.00,0.28,%
1048,Cabbage/Potato,,14.00,9.00,0.50,%,128.00,0.79,%
1049,Devilled Cabbage,,15.00,2.00,0.11,%,29.00,0.18,%
1050,Pumpkin,,15.00,7.00,0.39,%,107.00,0.66,%
1051, Dhal,,14.00,12.00,0.66,%,169.00,1.05,%
1052,Parippu,,15.00,3.00,0.17,%,43.00,0.27,%
1053, Dhal Makhani,,15.00,3.00,0.17,%,45.00,0.28,%
1054,Green Bean Garlic,,14.00,10.00,0.55,%,143.00,0.89,%
1055, Potato Masala,,14.00,3.00,0.17,%,42.00,0.26,%
1056, Potato Curry,,14.00,4.00,0.22,%,56.00,0.35,%
1057,Vege Butter Chick,,15.00,7.00,0.39,%,105.00,0.65,%
1058,Veg Chick Vinloo,,15.00,1.00,0.06,%,15.00,0.09,%
1059,Vege St Fry Chick,,15.00,5.00,0.28,%,76.00,0.47,%
1060, Pepper Chicken,,16.00,1.00,0.06,%,16.00,0.10,%
1061, Pepper Beef,,16.00,1.00,0.06,%,16.00,0.10,%
1062, Pepper Lamb,,17.00,1.00,0.06,%,17.00,0.11,%
1063, Pepper K Prawn,,18.00,3.00,0.17,%,58.00,0.36,%
1064, Yellow Rice Medium,,3.50,48.00,2.66,%,188.00,1.16,%
1065, White Rice Medium,,4.00,24.00,1.33,%,86.00,0.53,%
1066, Pulao,,7.00,13.00,0.72,%,98.50,0.61,%
1067, Chicken Biryani,,14.00,31.00,1.72,%,445.50,2.76,%
1068, Lamb Biryani,,15.50,24.00,1.33,%,352.50,2.18,%
1069, Beef Biryani,,14.00,1.00,0.06,%,14.00,0.09,%
1070,Special Fried Rice,,15.50,8.00,0.44,%,115.00,0.71,%
1071,Plain Naan,,4.00,102.00,5.65,%,408.00,2.53,%
1072, Garlic Naan,,4.50,220.00,12.18,%,"1,003.50",6.21,%
1074, Chapattis,,1.50,19.00,1.05,%,31.25,0.19,%
1075, Parathas,,2.00,46.00,2.55,%,96.00,0.59,%
1076, Pappodums x 4,,3.00,81.00,4.49,%,228.00,1.41,%
1077,Raita,,2.50,45.00,2.49,%,112.50,0.70,%
1078, Achar,,2.50,2.00,0.11,%,5.50,0.03,%
1079, Mango Chutney,,2.50,6.00,0.33,%,15.00,0.09,%
1080, Laccha,,7.00,4.00,0.22,%,31.00,0.19,%
1081, Almond Kulfi,,4.00,3.00,0.17,%,11.00,0.07,%
1082, Mango Kulfi,,3.50,2.00,0.11,%,7.00,0.04,%
1086,Sweet Mango Lassi,,4.50,6.00,0.33,%,26.00,0.16,%
1090,Yellow Rice Large,,4.50,69.00,3.82,%,331.50,2.05,%
1091, White Rice Large,,5.00,45.00,2.49,%,193.00,1.19,%
1095,Chilli Squid,,18.00,1.00,0.06,%,18.00,0.11,%
1096,1000 SPC Squid,,20.00,1.00,0.06,%,20.00,0.12,%
1099,Ice,,1.50,2.00,0.11,%,3.00,0.02,%
1100,Egg plant curry,,20.00,1.00,0.06,%,20.00,0.12,%
1108,Can drinks,,2.50,29.00,1.61,%,72.50,0.45,%
1109,Glass Bottle 300ml,,3.50,7.00,0.39,%,24.50,0.15,%
1110,1.25L drink,,4.25,2.00,0.11,%,8.50,0.05,%
1111,2L DRNK,,4.75,1.00,0.06,%,4.75,0.03,%
1112,Sparking water,,4.00,1.00,0.06,%,4.00,0.02,%
1113,Vege Chk MASALA,,15.00,1.00,0.06,%,15.00,0.09,%
1115,Bottled Water,,2.00,2.00,0.11,%,4.00,0.02,%
1116,BYO,,1.50,4.00,0.22,%,10.50,0.07,%
1117,upgrade ONE SIZE,,1.50,31.00,1.72,%,46.50,0.29,%
1118,upgrade TWO SIZES,,2.75,12.00,0.66,%,33.00,0.20,%
1119,Cut Chilli,,1.50,5.00,0.28,%,8.00,0.05,%
1120,TEA Per Person,,3.00,1.00,0.06,%,3.00,0.02,%
1122, Devilled Lamb,,17.00,1.00,0.06,%,17.00,0.11,%
1123, Devilled K Prawn,,20.00,2.00,0.11,%,40.00,0.25,%
1124, Devilled Fish,,18.00,1.00,0.06,%,18.00,0.11,%
1125, Devilled Squid,,18.00,1.00,0.06,%,18.00,0.11,%
1126,1000 Spic SFY Chicken,,16.00,6.00,0.33,%,96.00,0.59,%
1127, 1000 Spic SRY Beef,,16.00,2.00,0.11,%,34.00,0.21,%
1128, 1000 Spic Lamb,,17.00,1.00,0.06,%,17.00,0.11,%
1129,1000 Spic K Prawns,,18.00,2.00,0.11,%,38.00,0.24,%
1130,BYO Per Head,,1.50,76.00,4.21,%,122.00,0.76,%
1131, Buchet of Ice,,1.50,8.00,0.44,%,12.00,0.07,%
1132,Goat Curry,,20.00,1.00,0.06,%,20.00,0.12,%
6014,With spinach,,1.00,3.00,0.17,%,3.00,0.02,%
6021,Extra Cashews,,2.00,4.00,0.22,%,8.00,0.05,%
Total,"1,806.00","16,153.50",,,,,,,
