Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.50,26.00,1.35,%,179.25,1.00,%
1001,Large Samosas,,6.50,25.00,1.30,%,175.75,0.98,%
1002, Samosas - Vege,,7.50,10.00,0.52,%,75.00,0.42,%
1003,Mini Spring Rolls,,7.50,14.00,0.73,%,105.00,0.59,%
1004, Curry Samosas,,5.00,7.00,0.36,%,41.50,0.23,%
1005,Onion Bhajia,,5.50,62.00,3.21,%,411.00,2.30,%
1006,chicken sticks,,7.50,14.00,0.73,%,118.00,0.66,%
1008,chicken strips,,9.50,7.00,0.36,%,62.50,0.35,%
1009,Butter Chicken,,16.50,187.00,9.69,%,"3,242.75",18.17,%
1010,Madras Chicken,,16.00,14.00,0.73,%,240.50,1.35,%
1011,Chicken Korma,,16.50,23.00,1.19,%,399.75,2.24,%
1012,CH Tikka Masala,,16.00,29.00,1.50,%,495.50,2.78,%
1013,Chicken Vindaloo,,18.50,5.00,0.26,%,86.50,0.48,%
1014, Mustard Chicken,,16.00,17.00,0.88,%,305.50,1.71,%
1015,Chk In Coconut,,16.50,5.00,0.26,%,82.50,0.46,%
1016,Chicken Jalfrezi,,16.00,7.00,0.36,%,119.00,0.67,%
1017,Chefs SP Chicken.,,16.00,10.00,0.52,%,176.00,0.99,%
1018,Kukulmas Curry,,16.00,13.00,0.67,%,223.00,1.25,%
1019,Rogan Josh,,17.00,29.00,1.50,%,522.50,2.93,%
1020,Palak Gosht,,17.50,7.00,0.36,%,132.50,0.74,%
1021,Madras Lamb,,17.00,9.00,0.47,%,166.00,0.93,%
1022, Lamb Korma,,17.00,26.00,1.35,%,480.50,2.69,%
1023,Lamb Vindaloo,,17.00,7.00,0.36,%,124.50,0.70,%
1024,Chefs SP Lamb,,19.00,15.00,0.78,%,269.00,1.51,%
1025,Lamb Masala,,17.00,13.00,0.67,%,241.00,1.35,%
1026,Beef Vindaloo,,16.00,20.00,1.04,%,339.00,1.90,%
1027,Beef Jalfrezi,,16.00,6.00,0.31,%,106.00,0.59,%
1028,Madras Beef,,18.00,12.00,0.62,%,210.50,1.18,%
1029,Moghlai beef,,18.00,3.00,0.16,%,53.00,0.30,%
1030,Beef Korma,,16.00,8.00,0.41,%,135.00,0.76,%
1031,Chefs Sp beef,,18.00,14.00,0.73,%,245.50,1.38,%
1032,Chefs SP Prawn.,,18.00,5.00,0.26,%,106.00,0.59,%
1033,Mixed Seafood,,19.00,12.00,0.62,%,244.00,1.37,%
1034,K Praw N Coconut,,21.00,4.00,0.21,%,82.00,0.46,%
1035,Spicy King Prawn,,18.00,5.00,0.26,%,102.00,0.57,%
1037,Madras Prawn,,18.00,2.00,0.10,%,39.00,0.22,%
1038,Fish in Coconut,,17.00,1.00,0.05,%,17.00,0.10,%
1039,Chefs SP fish,,21.00,3.00,0.16,%,63.00,0.35,%
1040,Vege Korma,,14.00,9.00,0.47,%,133.00,0.75,%
1041, Potato Bhaji,,14.50,9.00,0.47,%,132.50,0.74,%
1042, Aloo Mattar,,14.50,6.00,0.31,%,89.00,0.50,%
1043, Channa Masala,,14.50,3.00,0.16,%,45.50,0.25,%
1044,Devilled Potato,,14.00,5.00,0.26,%,72.00,0.40,%
1045,Paneer Masala,,16.00,10.00,0.52,%,155.50,0.87,%
1046, Palak Paneer,,15.50,13.00,0.67,%,210.00,1.18,%
1047,Butter Paneer,,16.50,7.00,0.36,%,112.50,0.63,%
1048,Cabbage/Potato,,14.00,7.00,0.36,%,107.00,0.60,%
1049,Devilled Cabbage,,14.00,1.00,0.05,%,14.00,0.08,%
1050,Pumpkin,,16.00,6.00,0.31,%,91.00,0.51,%
1051, Dhal,,14.00,18.00,0.93,%,263.00,1.47,%
1052,Parippu,,14.00,2.00,0.10,%,29.50,0.17,%
1053, Dhal Makhani,,15.00,2.00,0.10,%,30.00,0.17,%
1054,Green Bean Garlic,,15.00,9.00,0.47,%,134.50,0.75,%
1055, Potato Masala,,14.00,2.00,0.10,%,28.50,0.16,%
1056, Potato Curry,,14.50,1.00,0.05,%,14.50,0.08,%
1057,Vege Butter Chick,,15.00,14.00,0.73,%,216.50,1.21,%
1058,Veg Chick Vinloo,,15.50,1.00,0.05,%,15.50,0.09,%
1059,Vege St Fry Chick,,15.00,2.00,0.10,%,30.00,0.17,%
1061, Pepper Beef,,16.50,3.00,0.16,%,52.00,0.29,%
1062, Pepper Lamb,,19.50,2.00,0.10,%,37.00,0.21,%
1064, Yellow Rice Medium,,3.50,39.00,2.02,%,158.50,0.89,%
1065, White Rice Medium,,4.00,25.00,1.30,%,89.25,0.50,%
1066, Pulao,,8.50,7.00,0.36,%,59.50,0.33,%
1067, Chicken Biryani,,14.00,27.00,1.40,%,395.00,2.21,%
1068, Lamb Biryani,,15.50,10.00,0.52,%,155.00,0.87,%
1069, Beef Biryani,,15.50,3.00,0.16,%,46.00,0.26,%
1070,Special Fried Rice,,12.00,13.00,0.67,%,193.50,1.08,%
1071,Plain Naan,,4.00,126.00,6.53,%,522.25,2.93,%
1072, Garlic Naan,,4.50,264.00,13.68,%,"1,214.25",6.80,%
1074, Chapattis,,1.75,44.00,2.28,%,67.25,0.38,%
1075, Parathas,,2.00,33.00,1.71,%,67.75,0.38,%
1076, Pappodums x 4,,2.75,84.00,4.35,%,237.25,1.33,%
1077,Raita,,2.50,42.00,2.18,%,105.00,0.59,%
1078, Achar,,3.00,4.00,0.21,%,12.00,0.07,%
1079, Mango Chutney,,2.50,9.00,0.47,%,22.50,0.13,%
1080, Laccha,,8.00,1.00,0.05,%,8.00,0.04,%
1081, Almond Kulfi,,4.50,1.00,0.05,%,4.50,0.03,%
1086,Sweet Mango Lassi,,6.50,19.00,0.98,%,117.50,0.66,%
1087,Mango Nectar,,7.00,2.00,0.10,%,14.00,0.08,%
1088, Falooda,,7.00,4.00,0.21,%,28.00,0.16,%
1089,Chili Naan,,5.00,4.00,0.21,%,19.00,0.11,%
1090,Yellow Rice Large,,4.50,71.00,3.68,%,346.75,1.94,%
1091, White Rice Large,,5.00,76.00,3.94,%,380.25,2.13,%
1093, Devilled Chicken,,19.00,1.00,0.05,%,19.00,0.11,%
1094, Devilled Beff,,16.50,1.00,0.05,%,16.50,0.09,%
1095,Chilli Squid,,21.00,1.00,0.05,%,21.00,0.12,%
1097,Cheese Nann,,4.75,19.00,0.98,%,94.50,0.53,%
1100,Egg plant curry,,18.00,1.00,0.05,%,18.00,0.10,%
1101,Ginger Beer,,3.00,1.00,0.05,%,3.00,0.02,%
1104,Chicken Palandi,,18.50,1.00,0.05,%,18.50,0.10,%
1105,Beef Kufta,,18.50,3.00,0.16,%,55.50,0.31,%
1106,Goan Fish Curry,,21.00,1.00,0.05,%,21.00,0.12,%
1107,Fried Noodles,,12.50,3.00,0.16,%,36.00,0.20,%
1108,Can drinks,,2.50,31.00,1.61,%,77.50,0.43,%
1109,Glass Bottle 300ml,,3.50,1.00,0.05,%,3.50,0.02,%
1113,Vege Chk MASALA,,15.00,2.00,0.10,%,30.50,0.17,%
1114,Vege Chk JALFREZI,,15.00,1.00,0.05,%,15.00,0.08,%
1116,BYO,,1.50,1.00,0.05,%,1.50,0.01,%
1117,upgrade ONE SIZE,,1.50,16.00,0.83,%,24.00,0.13,%
1118,upgrade TWO SIZES,,2.75,7.00,0.36,%,19.25,0.11,%
1119,Cut Chilli,,1.50,2.00,0.10,%,3.50,0.02,%
1120,TEA Per Person,,4.50,1.00,0.05,%,4.50,0.03,%
1121,Cup Of Coffee,,4.50,8.00,0.41,%,36.00,0.20,%
1123, Devilled K Prawn,,21.00,2.00,0.10,%,42.00,0.24,%
1125, Devilled Squid,,21.00,1.00,0.05,%,21.00,0.12,%
1126,1000 Spic SFY Chicken,,16.50,5.00,0.26,%,82.50,0.46,%
1127, 1000 Spic SRY Beef,,19.00,1.00,0.05,%,19.00,0.11,%
1129,1000 Spic K Prawns,,21.00,5.00,0.26,%,101.00,0.57,%
1130,BYO Per Head,,6.00,66.00,3.42,%,122.00,0.68,%
1131, Buchet of Ice,,6.00,2.00,0.10,%,7.50,0.04,%
1132,Goat Curry,,22.00,16.00,0.83,%,331.00,1.85,%
1134,Spicy Bean Masala,,15.50,1.00,0.05,%,15.50,0.09,%
1135,Jeera Rice Med,,5.50,1.00,0.05,%,5.50,0.03,%
1137,Egg Paratha,,3.00,1.00,0.05,%,3.00,0.02,%
1140,Green Bean n Potato,,15.50,3.00,0.16,%,46.50,0.26,%
1141,Large Spring Rolls,,7.50,1.00,0.05,%,7.50,0.04,%
1142,Jungle Curry,,19.00,1.00,0.05,%,19.00,0.11,%
6014,With spinach,,1.00,1.00,0.05,%,1.00,0.01,%
6021,Extra Cashews,,2.00,1.00,0.05,%,2.00,0.01,%
6029,Med-Hot,,0.00,1.00,0.05,%,0.00,0.00,%
6033,With Chicken,,0.00,3.00,0.16,%,8.00,0.04,%
Total,"1,930.00","17,845.25",,,,,,,
