Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.50,22.00,0.91,%,148.00,0.68,%
1001,Large Samosas,,7.00,26.00,1.07,%,177.75,0.82,%
1002, Samosas - Vege,,7.50,23.00,0.95,%,172.50,0.80,%
1003,Mini Spring Rolls,,7.50,17.00,0.70,%,127.50,0.59,%
1004, Curry Samosas,,4.00,21.00,0.87,%,91.00,0.42,%
1005,Onion Bhajia,,5.50,77.00,3.18,%,441.00,2.04,%
1006,chicken sticks,,9.00,12.00,0.50,%,103.50,0.48,%
1008,chicken strips,,9.00,13.00,0.54,%,110.00,0.51,%
1009,Butter Chicken,,16.50,236.00,9.74,%,"3,988.00",18.44,%
1010,Madras Chicken,,16.00,12.00,0.50,%,199.00,0.92,%
1011,Chicken Korma,,16.50,36.00,1.49,%,603.00,2.79,%
1012,CH Tikka Masala,,18.00,36.00,1.49,%,600.00,2.77,%
1013,Chicken Vindaloo,,16.00,13.00,0.54,%,216.00,1.00,%
1014, Mustard Chicken,,18.00,33.00,1.36,%,564.00,2.61,%
1015,Chk In Coconut,,16.00,5.00,0.21,%,82.00,0.38,%
1016,Chicken Jalfrezi,,16.00,12.00,0.50,%,198.00,0.92,%
1017,Chefs SP Chicken.,,16.00,7.00,0.29,%,118.00,0.55,%
1018,Kukulmas Curry,,18.00,9.00,0.37,%,156.00,0.72,%
1019,Rogan Josh,,17.00,33.00,1.36,%,581.00,2.69,%
1020,Palak Gosht,,17.50,9.00,0.37,%,159.00,0.74,%
1021,Madras Lamb,,17.00,17.00,0.70,%,301.00,1.39,%
1022, Lamb Korma,,17.00,34.00,1.40,%,602.00,2.78,%
1023,Lamb Vindaloo,,17.00,11.00,0.45,%,201.00,0.93,%
1024,Chefs SP Lamb,,17.00,18.00,0.74,%,326.00,1.51,%
1025,Lamb Masala,,17.00,20.00,0.83,%,362.00,1.67,%
1026,Beef Vindaloo,,16.00,28.00,1.16,%,458.00,2.12,%
1027,Beef Jalfrezi,,16.00,13.00,0.54,%,216.00,1.00,%
1028,Madras Beef,,16.00,23.00,0.95,%,384.00,1.78,%
1029,Moghlai beef,,18.00,9.00,0.37,%,156.00,0.72,%
1030,Beef Korma,,16.00,22.00,0.91,%,366.00,1.69,%
1031,Chefs Sp beef,,16.00,7.00,0.29,%,120.00,0.55,%
1032,Chefs SP Prawn.,,20.00,10.00,0.41,%,196.00,0.91,%
1033,Mixed Seafood,,19.00,7.00,0.29,%,143.00,0.66,%
1034,K Praw N Coconut,,20.00,9.00,0.37,%,170.00,0.79,%
1035,Spicy King Prawn,,18.00,13.00,0.54,%,252.00,1.17,%
1036,Prawn Vindaloo,,20.00,3.00,0.12,%,58.00,0.27,%
1037,Madras Prawn,,18.00,2.00,0.08,%,36.00,0.17,%
1038,Fish in Coconut,,19.00,2.00,0.08,%,38.00,0.18,%
1039,Chefs SP fish,,18.00,12.00,0.50,%,230.00,1.06,%
1040,Vege Korma,,14.00,17.00,0.70,%,245.00,1.13,%
1041, Potato Bhaji,,14.00,2.00,0.08,%,29.00,0.13,%
1042, Aloo Mattar,,15.00,5.00,0.21,%,73.00,0.34,%
1043, Channa Masala,,14.00,6.00,0.25,%,86.00,0.40,%
1044,Devilled Potato,,15.00,9.00,0.37,%,129.00,0.60,%
1045,Paneer Masala,,16.00,8.00,0.33,%,124.00,0.57,%
1046, Palak Paneer,,15.50,27.00,1.11,%,424.50,1.96,%
1047,Butter Paneer,,16.00,4.00,0.17,%,62.00,0.29,%
1048,Cabbage/Potato,,15.00,12.00,0.50,%,173.00,0.80,%
1049,Devilled Cabbage,,15.00,1.00,0.04,%,15.00,0.07,%
1050,Pumpkin,,15.00,8.00,0.33,%,123.00,0.57,%
1051, Dhal,,15.00,17.00,0.70,%,246.00,1.14,%
1052,Parippu,,14.00,3.00,0.12,%,43.00,0.20,%
1053, Dhal Makhani,,15.00,5.00,0.21,%,75.00,0.35,%
1054,Green Bean Garlic,,15.00,10.00,0.41,%,146.00,0.67,%
1055, Potato Masala,,14.00,6.00,0.25,%,86.00,0.40,%
1056, Potato Curry,,14.00,7.00,0.29,%,99.00,0.46,%
1057,Vege Butter Chick,,15.00,9.00,0.37,%,136.00,0.63,%
1058,Veg Chick Vinloo,,16.00,1.00,0.04,%,16.00,0.07,%
1059,Vege St Fry Chick,,15.00,5.00,0.21,%,77.00,0.36,%
1061, Pepper Beef,,16.00,2.00,0.08,%,34.00,0.16,%
1064, Yellow Rice Medium,,3.50,63.00,2.60,%,250.50,1.16,%
1065, White Rice Medium,,3.00,38.00,1.57,%,133.00,0.61,%
1066, Pulao,,7.00,15.00,0.62,%,115.50,0.53,%
1067, Chicken Biryani,,15.50,19.00,0.78,%,278.00,1.29,%
1068, Lamb Biryani,,14.00,12.00,0.50,%,175.50,0.81,%
1069, Beef Biryani,,14.00,2.00,0.08,%,28.00,0.13,%
1070,Special Fried Rice,,14.00,10.00,0.41,%,144.50,0.67,%
1071,Plain Naan,,4.00,168.00,6.93,%,673.00,3.11,%
1072, Garlic Naan,,4.50,319.00,13.17,%,"1,463.50",6.77,%
1073,juice (glass of),,4.50,1.00,0.04,%,4.50,0.02,%
1074, Chapattis,,1.50,92.00,3.80,%,140.50,0.65,%
1075, Parathas,,2.00,46.00,1.90,%,98.00,0.45,%
1076, Pappodums x 4,,2.75,107.00,4.42,%,301.25,1.39,%
1077,Raita,,2.50,42.00,1.73,%,105.00,0.49,%
1078, Achar,,3.00,3.00,0.12,%,8.00,0.04,%
1079, Mango Chutney,,2.50,5.00,0.21,%,12.50,0.06,%
1080, Laccha,,7.00,6.00,0.25,%,43.00,0.20,%
1081, Almond Kulfi,,3.50,2.00,0.08,%,7.00,0.03,%
1082, Mango Kulfi,,3.50,4.00,0.17,%,14.50,0.07,%
1084,Ice Cream,,5.00,1.00,0.04,%,5.00,0.02,%
1085, Plain/Salted Lassi,,4.00,4.00,0.17,%,16.00,0.07,%
1086,Sweet Mango Lassi,,4.50,17.00,0.70,%,75.00,0.35,%
