Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,22.00,1.25,%,150.75,0.92,%
1001,Large Samosas,,6.75,18.00,1.02,%,126.00,0.77,%
1002, Samosas - Vege,,7.50,24.00,1.36,%,180.00,1.10,%
1003,Mini Spring Rolls,,7.50,9.00,0.51,%,67.50,0.41,%
1004, Curry Samosas,,6.50,11.00,0.62,%,65.50,0.40,%
1005,Onion Bhajia,,6.50,49.00,2.78,%,330.50,2.03,%
1006,chicken sticks,,8.50,16.00,0.91,%,142.00,0.87,%
1007,Tikka Chicken,,14.00,4.00,0.23,%,56.00,0.34,%
1008,chicken strips,,9.50,15.00,0.85,%,132.50,0.81,%
1009,Butter Chicken,,17.00,142.00,8.06,%,"2,470.00",15.15,%
1010,Madras Chicken,,16.50,10.00,0.57,%,169.00,1.04,%
1011,Chicken Korma,,16.50,25.00,1.42,%,428.50,2.63,%
1012,CH Tikka Masala,,16.50,23.00,1.31,%,391.50,2.40,%
1013,Chicken Vindaloo,,16.50,6.00,0.34,%,103.00,0.63,%
1014, Mustard Chicken,,18.50,22.00,1.25,%,385.00,2.36,%
1015,Chk In Coconut,,16.50,8.00,0.45,%,136.00,0.83,%
1016,Chicken Jalfrezi,,18.50,6.00,0.34,%,103.00,0.63,%
1017,Chefs SP Chicken.,,18.50,6.00,0.34,%,107.00,0.66,%
1018,Kukulmas Curry,,16.50,10.00,0.57,%,176.75,1.08,%
1019,Rogan Josh,,17.50,37.00,2.10,%,661.50,4.06,%
1020,Palak Gosht,,17.50,10.00,0.57,%,179.00,1.10,%
1021,Madras Lamb,,19.50,11.00,0.62,%,198.50,1.22,%
1022, Lamb Korma,,19.50,21.00,1.19,%,385.00,2.36,%
1023,Lamb Vindaloo,,17.50,2.00,0.11,%,35.00,0.21,%
1024,Chefs SP Lamb,,19.50,17.00,0.96,%,290.00,1.78,%
1025,Lamb Masala,,19.50,12.00,0.68,%,224.00,1.37,%
1026,Beef Vindaloo,,18.50,9.00,0.51,%,152.50,0.94,%
1027,Beef Jalfrezi,,18.50,2.00,0.11,%,35.00,0.21,%
1028,Madras Beef,,16.50,13.00,0.74,%,218.50,1.34,%
1029,Moghlai beef,,16.50,3.00,0.17,%,49.50,0.30,%
1030,Beef Korma,,16.50,6.00,0.34,%,99.00,0.61,%
1031,Chefs Sp beef,,16.50,7.00,0.40,%,117.50,0.72,%
1032,Chefs SP Prawn.,,22.00,3.00,0.17,%,66.00,0.40,%
1033,Mixed Seafood,,21.00,8.00,0.45,%,166.50,1.02,%
1034,K Praw N Coconut,,21.00,7.00,0.40,%,145.00,0.89,%
1035,Spicy King Prawn,,19.00,4.00,0.23,%,78.00,0.48,%
1036,Prawn Vindaloo,,21.00,1.00,0.06,%,21.00,0.13,%
1038,Fish in Coconut,,21.00,4.00,0.23,%,75.00,0.46,%
1039,Chefs SP fish,,18.00,3.00,0.17,%,58.00,0.36,%
1040,Vege Korma,,0.00,17.00,0.96,%,238.00,1.46,%
