Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,26.00,1.33,%,178.50,1.05,%
1001,Large Samosas,,6.75,18.00,0.92,%,128.25,0.76,%
1002, Samosas - Vege,,7.50,13.00,0.67,%,97.50,0.58,%
1003,Mini Spring Rolls,,7.50,13.00,0.67,%,97.50,0.58,%
1004, Curry Samosas,,6.50,10.00,0.51,%,61.00,0.36,%
1005,Onion Bhajia,,6.50,39.00,2.00,%,267.50,1.58,%
1006,chicken sticks,,8.50,3.00,0.15,%,26.50,0.16,%
1007,Tikka Chicken,,16.00,2.00,0.10,%,30.00,0.18,%
1008,chicken strips,,8.50,11.00,0.56,%,94.50,0.56,%
1009,Butter Chicken,,17.00,162.00,8.30,%,"2,828.00",16.71,%
1010,Madras Chicken,,18.50,15.00,0.77,%,255.50,1.51,%
1011,Chicken Korma,,18.50,24.00,1.23,%,412.00,2.43,%
1012,CH Tikka Masala,,18.50,25.00,1.28,%,436.50,2.58,%
1013,Chicken Vindaloo,,18.50,2.00,0.10,%,35.00,0.21,%
1014, Mustard Chicken,,16.50,17.00,0.87,%,294.50,1.74,%
1015,Chk In Coconut,,18.50,11.00,0.56,%,191.50,1.13,%
1016,Chicken Jalfrezi,,16.50,3.00,0.15,%,51.50,0.30,%
1017,Chefs SP Chicken.,,18.50,10.00,0.51,%,170.00,1.00,%
1018,Kukulmas Curry,,18.50,5.00,0.26,%,90.50,0.53,%
1019,Rogan Josh,,19.50,23.00,1.18,%,422.50,2.50,%
1020,Palak Gosht,,17.50,9.00,0.46,%,159.50,0.94,%
1021,Madras Lamb,,19.50,9.00,0.46,%,169.50,1.00,%
1022, Lamb Korma,,17.50,25.00,1.28,%,457.00,2.70,%
1023,Lamb Vindaloo,,17.50,4.00,0.21,%,70.00,0.41,%
1024,Chefs SP Lamb,,17.50,14.00,0.72,%,249.00,1.47,%
1025,Lamb Masala,,17.50,9.00,0.46,%,159.50,0.94,%
1026,Beef Vindaloo,,16.50,22.00,1.13,%,381.00,2.25,%
1027,Beef Jalfrezi,,16.50,7.00,0.36,%,123.50,0.73,%
1028,Madras Beef,,16.50,10.00,0.51,%,169.00,1.00,%
1029,Moghlai beef,,18.50,5.00,0.26,%,88.50,0.52,%
1030,Beef Korma,,18.50,12.00,0.62,%,206.00,1.22,%
1031,Chefs Sp beef,,18.50,8.00,0.41,%,142.00,0.84,%
1033,Mixed Seafood,,19.00,8.00,0.41,%,156.50,0.92,%
1034,K Praw N Coconut,,19.00,10.00,0.51,%,194.00,1.15,%
1035,Spicy King Prawn,,21.00,4.00,0.21,%,80.00,0.47,%
1036,Prawn Vindaloo,,19.00,2.00,0.10,%,38.50,0.23,%
1037,Madras Prawn,,21.00,4.00,0.21,%,78.00,0.46,%
1038,Fish in Coconut,,18.00,4.00,0.21,%,81.00,0.48,%
1039,Chefs SP fish,,18.00,6.00,0.31,%,114.00,0.67,%
1040,Vege Korma,,14.50,8.00,0.41,%,121.00,0.71,%
1041, Potato Bhaji,,15.50,3.00,0.15,%,44.50,0.26,%
1042, Aloo Mattar,,14.50,6.00,0.31,%,89.00,0.53,%
1043, Channa Masala,,14.50,8.00,0.41,%,119.00,0.70,%
1044,Devilled Potato,,14.50,7.00,0.36,%,103.50,0.61,%
1045,Paneer Masala,,15.50,4.00,0.21,%,64.00,0.38,%
1046, Palak Paneer,,16.00,12.00,0.62,%,195.00,1.15,%
1047,Butter Paneer,,15.50,9.00,0.46,%,139.50,0.82,%
1048,Cabbage/Potato,,14.50,3.00,0.15,%,45.50,0.27,%
1049,Devilled Cabbage,,16.00,3.00,0.15,%,46.00,0.27,%
1050,Pumpkin,,14.50,7.00,0.36,%,105.50,0.62,%
1051, Dhal,,15.50,14.00,0.72,%,208.00,1.23,%
1052,Parippu,,14.50,1.00,0.05,%,14.50,0.09,%
1053, Dhal Makhani,,15.00,4.00,0.21,%,61.00,0.36,%
1054,Green Bean Garlic,,14.50,10.00,0.51,%,149.00,0.88,%
1055, Potato Masala,,14.50,6.00,0.31,%,91.00,0.54,%
1056, Potato Curry,,15.50,4.00,0.21,%,60.00,0.35,%
1057,Vege Butter Chick,,15.50,9.00,0.46,%,143.00,0.84,%
1058,Veg Chick Vinloo,,15.50,3.00,0.15,%,46.50,0.27,%
1059,Vege St Fry Chick,,16.50,3.00,0.15,%,48.50,0.29,%
1060, Pepper Chicken,,16.50,1.00,0.05,%,16.50,0.10,%
1061, Pepper Beef,,16.50,1.00,0.05,%,16.50,0.10,%
