Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1029,Moghlai beef,,16.50,8.00,0.41,%,138.00,0.80,%
1030,Beef Korma,,16.50,15.00,0.76,%,261.50,1.52,%
1031,Chefs Sp beef,,18.50,8.00,0.41,%,140.00,0.81,%
1032,Chefs SP Prawn.,,22.00,5.00,0.25,%,94.00,0.55,%
1033,Mixed Seafood,,21.00,7.00,0.36,%,141.00,0.82,%
1034,K Praw N Coconut,,19.00,6.00,0.31,%,122.00,0.71,%
1035,Spicy King Prawn,,21.00,2.00,0.10,%,42.00,0.24,%
1036,Prawn Vindaloo,,19.00,1.00,0.05,%,19.00,0.11,%
1037,Madras Prawn,,21.00,1.00,0.05,%,21.00,0.12,%
1038,Fish in Coconut,,18.00,5.00,0.25,%,99.00,0.57,%
1039,Chefs SP fish,,21.00,9.00,0.46,%,183.00,1.06,%
1040,Vege Korma,,15.50,19.00,0.97,%,282.50,1.64,%
1041, Potato Bhaji,,14.50,4.00,0.20,%,59.00,0.34,%
1042, Aloo Mattar,,14.50,2.00,0.10,%,29.00,0.17,%
1043, Channa Masala,,15.50,4.00,0.20,%,60.00,0.35,%
1044,Devilled Potato,,14.50,4.00,0.20,%,58.00,0.34,%
1045,Paneer Masala,,15.50,4.00,0.20,%,63.00,0.37,%
1046, Palak Paneer,,16.00,15.00,0.76,%,242.00,1.40,%
1047,Butter Paneer,,15.50,12.00,0.61,%,189.00,1.10,%
1048,Cabbage/Potato,,16.50,1.00,0.05,%,16.50,0.10,%
1049,Devilled Cabbage,,14.00,3.00,0.15,%,42.00,0.24,%
1050,Pumpkin,,16.50,3.00,0.15,%,49.50,0.29,%
1051, Dhal,,15.50,8.00,0.41,%,118.00,0.68,%
1052,Parippu,,14.50,4.00,0.20,%,60.00,0.35,%
1053, Dhal Makhani,,15.00,4.00,0.20,%,60.50,0.35,%
1054,Green Bean Garlic,,14.50,3.00,0.15,%,43.50,0.25,%
1056, Potato Curry,,14.50,7.00,0.36,%,105.50,0.61,%
1057,Vege Butter Chick,,15.50,13.00,0.66,%,204.50,1.19,%
1058,Veg Chick Vinloo,,15.50,1.00,0.05,%,15.50,0.09,%
1059,Vege St Fry Chick,,16.50,6.00,0.31,%,97.00,0.56,%
1060, Pepper Chicken,,16.50,2.00,0.10,%,33.00,0.19,%
1061, Pepper Beef,,16.50,3.00,0.15,%,52.00,0.30,%
1063, Pepper K Prawn,,19.00,1.00,0.05,%,19.00,0.11,%
1064, Yellow Rice Medium,,3.50,42.00,2.14,%,168.00,0.97,%
1065, White Rice Medium,,4.00,27.00,1.37,%,100.50,0.58,%
1066, Pulao,,8.00,8.00,0.41,%,66.00,0.38,%
1067, Chicken Biryani,,15.50,15.00,0.76,%,230.50,1.34,%
1068, Lamb Biryani,,16.00,17.00,0.86,%,262.00,1.52,%
1069, Beef Biryani,,15.50,2.00,0.10,%,30.50,0.18,%
1070,Special Fried Rice,,15.00,7.00,0.36,%,105.50,0.61,%
1071,Plain Naan,,4.00,112.00,5.69,%,469.00,2.72,%
1072, Garlic Naan,,4.50,219.00,11.13,%,"1,003.00",5.82,%
1074, Chapattis,,1.50,7.00,0.36,%,10.50,0.06,%
1075, Parathas,,2.25,16.00,0.81,%,34.75,0.20,%
1076, Pappodums x 4,,2.75,69.00,3.51,%,192.75,1.12,%
1077,Raita,,2.50,41.00,2.08,%,100.00,0.58,%
1079, Mango Chutney,,2.50,8.00,0.41,%,17.50,0.10,%
1080, Laccha,,8.00,1.00,0.05,%,8.00,0.05,%
1081, Almond Kulfi,,4.50,5.00,0.25,%,22.50,0.13,%
1082, Mango Kulfi,,4.50,6.00,0.31,%,27.00,0.16,%
1084,Ice Cream,,5.00,3.00,0.15,%,15.00,0.09,%
1086,Sweet Mango Lassi,,6.50,5.00,0.25,%,32.50,0.19,%
1088, Falooda,,7.00,2.00,0.10,%,14.00,0.08,%
1089,Chili Naan,,4.50,11.00,0.56,%,50.00,0.29,%
1090,Yellow Rice Large,,4.50,98.00,4.98,%,472.50,2.74,%
1091, White Rice Large,,4.25,43.00,2.19,%,195.50,1.13,%
1093, Devilled Chicken,,16.50,2.00,0.10,%,35.50,0.21,%
1094, Devilled Beff,,19.00,2.00,0.10,%,35.50,0.21,%
1097,Cheese Nann,,11.50,23.00,1.17,%,128.50,0.75,%
1098,Coconut Water 500ml,,5.00,1.00,0.05,%,5.00,0.03,%
1100,Egg plant curry,,18.00,5.00,0.25,%,87.50,0.51,%
1104,Chicken Palandi,,18.50,3.00,0.15,%,55.50,0.32,%
1105,Beef Kufta,,18.50,3.00,0.15,%,53.50,0.31,%
1106,Goan Fish Curry,,21.00,5.00,0.25,%,105.00,0.61,%
1107,Fried Noodles,,11.00,3.00,0.15,%,33.00,0.19,%
1108,Can drinks,,2.50,19.00,0.97,%,47.50,0.28,%
1109,Glass Bottle 300ml,,3.50,4.00,0.20,%,14.00,0.08,%
1113,Vege Chk MASALA,,15.50,6.00,0.31,%,94.00,0.55,%
1114,Vege Chk JALFREZI,,15.50,1.00,0.05,%,15.50,0.09,%
1117,upgrade ONE SIZE,,1.50,12.00,0.61,%,18.00,0.10,%
1118,upgrade TWO SIZES,,2.75,5.00,0.25,%,13.75,0.08,%
1119,Cut Chilli,,1.50,12.00,0.61,%,18.00,0.10,%
1120,TEA Per Person,,4.50,3.00,0.15,%,13.50,0.08,%
1121,Cup Of Coffee,,4.50,7.00,0.36,%,27.00,0.16,%
1123, Devilled K Prawn,,19.00,1.00,0.05,%,19.00,0.11,%
1126,1000 Spic SFY Chicken,,16.50,7.00,0.36,%,124.00,0.72,%
1127, 1000 Spic SRY Beef,,19.00,1.00,0.05,%,19.00,0.11,%
1129,1000 Spic K Prawns,,21.00,5.00,0.25,%,103.00,0.60,%
1130,BYO Per Head,,1.50,62.00,3.15,%,93.00,0.54,%
1131, Buchet of Ice,,1.50,3.00,0.15,%,4.50,0.03,%
1132,Goat Curry,,22.00,18.00,0.92,%,357.50,2.07,%
1136,Jeera Rice Large,,9.50,1.00,0.05,%,9.50,0.06,%
1137,Egg Paratha,,2.50,8.00,0.41,%,22.00,0.13,%
1138,Coconut Ice Cream,,6.00,2.00,0.10,%,12.00,0.07,%
1140,Green Bean n Potato,,14.50,1.00,0.05,%,14.50,0.08,%
1141,Large Spring Rolls,,7.50,6.00,0.31,%,45.00,0.26,%
1142,Jungle Curry,,19.00,7.00,0.36,%,128.50,0.75,%
1143,Sour Fish,,18.00,2.00,0.10,%,39.00,0.23,%
1144,Vege Briyni,,12.50,3.00,0.15,%,37.50,0.22,%
1145,Vege Fried Rice,,12.50,2.00,0.10,%,26.50,0.15,%
1146,Delivery,,6.00,2.00,0.10,%,12.00,0.07,%
1147,Chilli Chicken,,19.00,1.00,0.05,%,19.00,0.11,%
1148,Chilli Prawns,,21.00,2.00,0.10,%,42.00,0.24,%
1149,Paper Carry Bag,,0.15,60.00,3.05,%,9.00,0.05,%
1150,take away containers,,0.25,2.00,0.10,%,0.50,0.00,%
1151,Reuserble Bag,,0.10,106.00,5.39,%,10.60,0.06,%
6014,With spinach,,1.00,3.00,0.15,%,3.00,0.02,%
6021,Extra Cashews,,2.00,2.00,0.10,%,4.00,0.02,%
Total,"1,967.00","17,234.20",,,,,,,
