Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1056, Potato Curry,,14.50,1.00,0.06,%,14.50,0.11,%
1057,Vege Butter Chick,,17.50,10.00,0.65,%,157.00,1.17,%
1059,Vege St Fry Chick,,17.50,4.00,0.26,%,68.00,0.51,%
1064, Yellow Rice Medium,,5.50,19.00,1.23,%,84.50,0.63,%
1065, White Rice Medium,,3.25,31.00,2.01,%,125.25,0.94,%
1066, Pulao,,8.00,7.00,0.45,%,57.00,0.43,%
1067, Chicken Biryani,,17.50,13.00,0.84,%,210.00,1.57,%
1068, Lamb Biryani,,15.00,8.00,0.52,%,129.00,0.96,%
1069, Beef Biryani,,15.00,5.00,0.32,%,75.00,0.56,%
1070,Special Fried Rice,,15.00,37.00,2.40,%,600.00,4.48,%
1071,Plain Naan,,4.50,81.00,5.25,%,332.00,2.48,%
1072, Garlic Naan,,4.50,152.00,9.84,%,694.25,5.18,%
1074, Chapattis,,1.50,9.00,0.58,%,13.50,0.10,%
1075, Parathas,,2.25,43.00,2.78,%,89.75,0.67,%
1076, Pappodums x 4,,2.75,52.00,3.37,%,147.25,1.10,%
1077,Raita,,2.50,27.00,1.75,%,67.50,0.50,%
1078, Achar,,3.00,1.00,0.06,%,3.00,0.02,%
1079, Mango Chutney,,2.50,4.00,0.26,%,10.00,0.07,%
1080, Laccha,,8.00,1.00,0.06,%,8.00,0.06,%
1081, Almond Kulfi,,4.50,2.00,0.13,%,8.50,0.06,%
1082, Mango Kulfi,,4.00,1.00,0.06,%,4.00,0.03,%
1083, Curd n Honey,,7.00,1.00,0.06,%,7.00,0.05,%
1086,Sweet Mango Lassi,,6.50,4.00,0.26,%,26.00,0.19,%
1087,Mango Nectar,,7.00,1.00,0.06,%,7.00,0.05,%
1088, Falooda,,7.00,7.00,0.45,%,49.00,0.37,%
1089,Chili Naan,,5.00,8.00,0.52,%,37.50,0.28,%
1090,Yellow Rice Large,,6.50,63.00,4.08,%,345.50,2.58,%
1091, White Rice Large,,4.25,35.00,2.27,%,157.50,1.18,%
1092, Pepper Squid,,19.00,1.00,0.06,%,19.00,0.14,%
1093, Devilled Chicken,,16.50,11.00,0.71,%,199.00,1.49,%
1094, Devilled Beff,,19.00,1.00,0.06,%,19.00,0.14,%
1095,Chilli Squid,,21.00,1.00,0.06,%,21.00,0.16,%
1097,Cheese Nann,,5.00,25.00,1.62,%,117.00,0.87,%
1098,Coconut Water 500ml,,4.40,2.00,0.13,%,8.80,0.07,%
1100,Egg plant curry,,18.00,8.00,0.52,%,131.50,0.98,%
1101,Ginger Beer,,4.00,1.00,0.06,%,4.00,0.03,%
1103,Boiled Channa,,10.00,1.00,0.06,%,10.00,0.07,%
1104,Chicken Palandi,,18.50,4.00,0.26,%,74.00,0.55,%
1105,Beef Kufta,,18.50,3.00,0.19,%,55.50,0.41,%
1107,Fried Noodles,,14.00,5.00,0.32,%,64.00,0.48,%
1108,Can drinks,,2.50,21.00,1.36,%,52.50,0.39,%
1109,Glass Bottle 300ml,,3.50,6.00,0.39,%,21.00,0.16,%
1110,1.25L drink,,5.00,1.00,0.06,%,5.00,0.04,%
1114,Vege Chk JALFREZI,,17.50,1.00,0.06,%,17.50,0.13,%
1117,upgrade ONE SIZE,,1.50,4.00,0.26,%,6.00,0.04,%
1118,upgrade TWO SIZES,,2.75,3.00,0.19,%,8.25,0.06,%
1119,Cut Chilli,,1.50,2.00,0.13,%,3.50,0.03,%
1120,TEA Per Person,,4.50,1.00,0.06,%,4.50,0.03,%
1122, Devilled Lamb,,17.50,1.00,0.06,%,17.50,0.13,%
1124, Devilled Fish,,20.00,2.00,0.13,%,38.00,0.28,%
1125, Devilled Squid,,18.00,1.00,0.06,%,18.00,0.13,%
1126,1000 Spic SFY Chicken,,16.50,2.00,0.13,%,33.00,0.25,%
1127, 1000 Spic SRY Beef,,16.50,2.00,0.13,%,33.00,0.25,%
1129,1000 Spic K Prawns,,19.00,4.00,0.26,%,80.00,0.60,%
1130,BYO Per Head,,1.50,66.00,4.27,%,99.00,0.74,%
1131, Buchet of Ice,,1.50,3.00,0.19,%,4.50,0.03,%
1132,Goat Curry,,22.00,26.00,1.68,%,526.50,3.93,%
1133,Goan Prawn Curry,,18.00,1.00,0.06,%,18.00,0.13,%
1135,Jeera Rice Med,,5.50,1.00,0.06,%,5.50,0.04,%
1137,Egg Paratha,,2.50,16.00,1.04,%,40.00,0.30,%
1140,Green Bean n Potato,,14.50,1.00,0.06,%,14.50,0.11,%
1141,Large Spring Rolls,,7.50,6.00,0.39,%,49.00,0.37,%
1142,Jungle Curry,,19.00,4.00,0.26,%,76.00,0.57,%
1143,Sour Fish,,18.00,4.00,0.26,%,76.00,0.57,%
1144,Vege Briyni,,15.00,3.00,0.19,%,42.50,0.32,%
1145,Vege Fried Rice,,12.50,3.00,0.19,%,37.50,0.28,%
1149,Paper Carry Bag,,0.30,143.00,9.26,%,43.30,0.32,%
1150,take away containers,,0.25,3.00,0.19,%,0.90,0.01,%
1156,EGG Fried Rice,,17.00,1.00,0.06,%,17.00,0.13,%
6014,With spinach,,1.00,1.00,0.06,%,1.00,0.01,%
6018,Extra Garlic,Per naan,0.50,1.00,0.06,%,0.50,0.00,%
6021,Extra Cashews,,2.00,1.00,0.06,%,2.00,0.01,%
6033,With Chicken,,4.00,1.00,0.06,%,4.00,0.03,%
6034,With Beef,,4.00,1.00,0.06,%,4.00,0.03,%
Total,"1,544.00","13,391.00",,,,,,,
