Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,20.00,1.38,%,136.75,1.01,%
1001,Large Samosas,,6.75,21.00,1.44,%,144.75,1.07,%
1002, Samosas - Vege,,7.50,12.00,0.83,%,91.00,0.67,%
1003,Mini Spring Rolls,,7.50,11.00,0.76,%,82.50,0.61,%
1004, Curry Samosas,,6.50,7.00,0.48,%,41.50,0.31,%
1005,Onion Bhajia,,6.50,37.00,2.54,%,254.50,1.88,%
1006,chicken sticks,,9.50,11.00,0.76,%,99.50,0.74,%
1007,Tikka Chicken,,16.00,1.00,0.07,%,16.00,0.12,%
1008,chicken strips,,8.50,4.00,0.28,%,35.00,0.26,%
1009,Butter Chicken,,17.00,119.00,8.18,%,"2,077.00",15.38,%
1010,Madras Chicken,,16.50,4.00,0.28,%,66.00,0.49,%
1011,Chicken Korma,,18.50,20.00,1.38,%,343.75,2.55,%
1012,CH Tikka Masala,,16.50,20.00,1.38,%,337.75,2.50,%
1013,Chicken Vindaloo,,16.50,9.00,0.62,%,150.50,1.11,%
1014, Mustard Chicken,,18.50,19.00,1.31,%,333.50,2.47,%
1015,Chk In Coconut,,18.50,8.00,0.55,%,141.00,1.04,%
1016,Chicken Jalfrezi,,16.50,9.00,0.62,%,158.25,1.17,%
1017,Chefs SP Chicken.,,16.50,8.00,0.55,%,139.00,1.03,%
1018,Kukulmas Curry,,16.50,8.00,0.55,%,140.00,1.04,%
1019,Rogan Josh,,19.00,23.00,1.58,%,418.00,3.09,%
1020,Palak Gosht,,19.50,9.00,0.62,%,169.50,1.25,%
1021,Madras Lamb,,19.50,7.00,0.48,%,126.50,0.94,%
1022, Lamb Korma,,19.50,12.00,0.83,%,222.00,1.64,%
1023,Lamb Vindaloo,,17.50,7.00,0.48,%,122.50,0.91,%
1024,Chefs SP Lamb,,17.50,5.00,0.34,%,91.50,0.68,%
1025,Lamb Masala,,17.50,7.00,0.48,%,132.50,0.98,%
1026,Beef Vindaloo,,18.50,22.00,1.51,%,385.00,2.85,%
1027,Beef Jalfrezi,,18.50,3.00,0.21,%,51.50,0.38,%
1028,Madras Beef,,16.50,4.00,0.28,%,68.00,0.50,%
1029,Moghlai beef,,16.50,4.00,0.28,%,68.00,0.50,%
1030,Beef Korma,,16.50,13.00,0.89,%,220.50,1.63,%
1031,Chefs Sp beef,,16.50,5.00,0.34,%,82.50,0.61,%
1032,Chefs SP Prawn.,,22.00,1.00,0.07,%,22.00,0.16,%
1033,Mixed Seafood,,19.00,3.00,0.21,%,59.00,0.44,%
1034,K Praw N Coconut,,21.00,8.00,0.55,%,160.00,1.18,%
1035,Spicy King Prawn,,21.00,3.00,0.21,%,61.00,0.45,%
1036,Prawn Vindaloo,,21.00,2.00,0.14,%,42.00,0.31,%
1037,Madras Prawn,,21.00,3.00,0.21,%,63.00,0.47,%
1038,Fish in Coconut,,21.00,2.00,0.14,%,39.00,0.29,%
1039,Chefs SP fish,,21.00,4.00,0.28,%,84.00,0.62,%
1040,Vege Korma,,14.50,4.00,0.28,%,60.00,0.44,%
1041, Potato Bhaji,,14.50,6.00,0.41,%,88.50,0.66,%
1042, Aloo Mattar,,15.50,3.00,0.21,%,44.50,0.33,%
1043, Channa Masala,,14.50,7.00,0.48,%,101.50,0.75,%
1044,Devilled Potato,,15.50,1.00,0.07,%,15.50,0.11,%
1045,Paneer Masala,,15.50,5.00,0.34,%,78.50,0.58,%
1046, Palak Paneer,,16.50,10.00,0.69,%,162.50,1.20,%
