Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,33.00,1.68,%,224.25,1.35,%
1001,Large Samosas,,6.75,23.00,1.17,%,163.50,0.99,%
1002, Samosas - Vege,,7.50,12.00,0.61,%,90.00,0.54,%
1003,Mini Spring Rolls,,7.50,14.00,0.71,%,105.00,0.63,%
1004, Curry Samosas,,6.50,4.00,0.20,%,25.00,0.15,%
1005,Onion Bhajia,,7.50,48.00,2.45,%,332.00,2.00,%
1006,chicken sticks,,9.50,13.00,0.66,%,116.50,0.70,%
1007,Tikka Chicken,,16.00,4.00,0.20,%,60.00,0.36,%
1008,chicken strips,,9.50,9.00,0.46,%,81.50,0.49,%
1009,Butter Chicken,,17.00,166.00,8.47,%,"2,877.00",17.34,%
1010,Madras Chicken,,18.50,15.00,0.77,%,257.25,1.55,%
1011,Chicken Korma,,16.50,33.00,1.68,%,570.25,3.44,%
1012,CH Tikka Masala,,16.50,22.00,1.12,%,377.00,2.27,%
1013,Chicken Vindaloo,,16.50,8.00,0.41,%,136.00,0.82,%
1014, Mustard Chicken,,16.50,14.00,0.71,%,245.00,1.48,%
1015,Chk In Coconut,,16.50,2.00,0.10,%,35.00,0.21,%
1016,Chicken Jalfrezi,,16.50,7.00,0.36,%,117.50,0.71,%
1017,Chefs SP Chicken.,,18.50,10.00,0.51,%,173.00,1.04,%
1018,Kukulmas Curry,,18.50,6.00,0.31,%,107.00,0.64,%
1019,Rogan Josh,,17.50,30.00,1.53,%,541.00,3.26,%
1020,Palak Gosht,,17.50,1.00,0.05,%,17.50,0.11,%
1021,Madras Lamb,,19.50,4.00,0.20,%,72.00,0.43,%
1022, Lamb Korma,,17.50,35.00,1.79,%,628.50,3.79,%
1023,Lamb Vindaloo,,17.50,6.00,0.31,%,109.00,0.66,%
1024,Chefs SP Lamb,,17.50,14.00,0.71,%,259.00,1.56,%
1025,Lamb Masala,,19.50,5.00,0.26,%,95.50,0.58,%
1026,Beef Vindaloo,,16.50,15.00,0.77,%,255.50,1.54,%
1027,Beef Jalfrezi,,18.50,2.00,0.10,%,37.00,0.22,%
1028,Madras Beef,,18.50,12.00,0.61,%,208.00,1.25,%
1029,Moghlai beef,,16.50,9.00,0.46,%,152.50,0.92,%
1030,Beef Korma,,16.50,15.00,0.77,%,267.50,1.61,%
