Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1069, Beef Biryani,,15.50,2.00,0.12,%,29.50,0.19,%
1070,Special Fried Rice,,15.50,11.00,0.66,%,160.00,1.04,%
1071,Plain Naan,,4.00,129.00,7.69,%,515.50,3.36,%
1072, Garlic Naan,,4.50,223.00,13.29,%,"1,007.75",6.56,%
1074, Chapattis,,1.75,30.00,1.79,%,47.50,0.31,%
1075, Parathas,,2.00,36.00,2.15,%,80.50,0.52,%
1076, Pappodums x 4,,2.75,51.00,3.04,%,143.75,0.94,%
1077,Raita,,2.50,27.00,1.61,%,68.00,0.44,%
1078, Achar,,2.50,2.00,0.12,%,5.50,0.04,%
1079, Mango Chutney,,2.50,6.00,0.36,%,15.00,0.10,%
1080, Laccha,,7.00,3.00,0.18,%,22.00,0.14,%
1081, Almond Kulfi,,3.50,4.00,0.24,%,14.00,0.09,%
1082, Mango Kulfi,,3.50,6.00,0.36,%,21.50,0.14,%
1085, Plain/Salted Lassi,,4.00,1.00,0.06,%,4.00,0.03,%
1086,Sweet Mango Lassi,,4.00,14.00,0.83,%,60.00,0.39,%
1090,Yellow Rice Large,,4.50,91.00,5.42,%,443.50,2.89,%
1091, White Rice Large,,4.00,45.00,2.68,%,197.00,1.28,%
1093, Devilled Chicken,,16.00,1.00,0.06,%,16.00,0.10,%
1095,Chilli Squid,,18.00,4.00,0.24,%,76.00,0.49,%
1097,Cheese Nann,,4.75,4.00,0.24,%,19.00,0.12,%
1108,Can drinks,,2.50,28.00,1.67,%,70.00,0.46,%
1109,Glass Bottle 300ml,,3.50,5.00,0.30,%,17.50,0.11,%
1113,Vege Chk MASALA,,15.00,2.00,0.12,%,30.00,0.20,%
1115,Bottled Water,,2.00,1.00,0.06,%,2.00,0.01,%
1117,upgrade ONE SIZE,,1.50,19.00,1.13,%,28.50,0.19,%
1118,upgrade TWO SIZES,,2.75,6.00,0.36,%,16.50,0.11,%
1119,Cut Chilli,,1.50,7.00,0.42,%,10.50,0.07,%
1126,1000 Spic SFY Chicken,,16.00,11.00,0.66,%,176.00,1.15,%
1127, 1000 Spic SRY Beef,,16.00,1.00,0.06,%,16.00,0.10,%
1128, 1000 Spic Lamb,,17.00,1.00,0.06,%,17.00,0.11,%
1129,1000 Spic K Prawns,,18.00,5.00,0.30,%,98.00,0.64,%
1130,BYO Per Head,,0.00,51.00,3.04,%,88.50,0.58,%
1131, Buchet of Ice,,1.50,2.00,0.12,%,3.00,0.02,%
6014,With spinach,,1.00,1.00,0.06,%,1.00,0.01,%
6021,Extra Cashews,,2.00,6.00,0.36,%,12.00,0.08,%
Total,"1,678.00","15,356.50",,,,,,,
