Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,23.00,1.14,%,159.00,0.93,%
1001,Large Samosas,,6.75,12.00,0.59,%,84.75,0.50,%
1002, Samosas - Vege,,7.50,12.00,0.59,%,90.00,0.53,%
1003,Mini Spring Rolls,,7.50,17.00,0.84,%,127.50,0.75,%
1004, Curry Samosas,,6.50,10.00,0.49,%,62.00,0.36,%
1005,Onion Bhajia,,6.50,61.00,3.02,%,431.50,2.53,%
1006,chicken sticks,,9.50,22.00,1.09,%,204.00,1.20,%
1007,Tikka Chicken,,14.00,8.00,0.40,%,122.00,0.72,%
1008,chicken strips,,8.50,16.00,0.79,%,139.00,0.82,%
1009,Butter Chicken,,17.00,144.00,7.13,%,"2,499.00",14.67,%
1010,Madras Chicken,,16.50,12.00,0.59,%,208.00,1.22,%
1011,Chicken Korma,,16.50,20.00,0.99,%,342.00,2.01,%
1012,CH Tikka Masala,,18.50,19.00,0.94,%,331.50,1.95,%
1013,Chicken Vindaloo,,16.50,8.00,0.40,%,136.00,0.80,%
1014, Mustard Chicken,,16.50,30.00,1.48,%,525.00,3.08,%
1015,Chk In Coconut,,16.50,7.00,0.35,%,123.50,0.73,%
1016,Chicken Jalfrezi,,16.50,10.00,0.49,%,173.00,1.02,%
1017,Chefs SP Chicken.,,18.50,9.00,0.45,%,158.50,0.93,%
1018,Kukulmas Curry,,18.50,9.00,0.45,%,158.50,0.93,%
1019,Rogan Josh,,17.50,21.00,1.04,%,366.00,2.15,%
1020,Palak Gosht,,19.50,6.00,0.30,%,113.00,0.66,%
1021,Madras Lamb,,17.50,12.00,0.59,%,216.00,1.27,%
1022, Lamb Korma,,19.50,25.00,1.24,%,448.00,2.63,%
1023,Lamb Vindaloo,,17.50,10.00,0.49,%,181.00,1.06,%
1024,Chefs SP Lamb,,17.50,13.00,0.64,%,233.50,1.37,%
1025,Lamb Masala,,19.50,13.00,0.64,%,239.50,1.41,%
1026,Beef Vindaloo,,16.50,17.00,0.84,%,293.50,1.72,%
1027,Beef Jalfrezi,,16.50,3.00,0.15,%,49.50,0.29,%
1028,Madras Beef,,16.50,18.00,0.89,%,311.00,1.83,%
1029,Moghlai beef,,18.50,6.00,0.30,%,107.00,0.63,%
1030,Beef Korma,,18.50,10.00,0.49,%,175.00,1.03,%
1031,Chefs Sp beef,,16.50,6.00,0.30,%,103.00,0.60,%
1032,Chefs SP Prawn.,,18.00,3.00,0.15,%,62.00,0.36,%
1033,Mixed Seafood,,21.00,4.00,0.20,%,82.00,0.48,%
1034,K Praw N Coconut,,21.00,5.00,0.25,%,103.00,0.60,%
