Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,7.00,22.00,1.00,%,147.00,0.74,%
1001,Large Samosas,,6.50,18.00,0.82,%,121.50,0.61,%
1002, Samosas - Vege,,7.50,19.00,0.86,%,142.50,0.71,%
1003,Mini Spring Rolls,,7.50,20.00,0.91,%,150.00,0.75,%
1004, Curry Samosas,,4.00,19.00,0.86,%,85.00,0.43,%
1005,Onion Bhajia,,5.50,55.00,2.50,%,325.50,1.63,%
1006,chicken sticks,,9.00,17.00,0.77,%,142.50,0.71,%
1007,Tikka Chicken,,9.00,5.00,0.23,%,42.00,0.21,%
1008,chicken strips,,9.00,15.00,0.68,%,130.00,0.65,%
1009,Butter Chicken,,16.50,236.00,10.74,%,"4,007.00",20.06,%
1010,Madras Chicken,,16.00,9.00,0.41,%,150.00,0.75,%
1011,Chicken Korma,,16.50,34.00,1.55,%,583.50,2.92,%
1012,CH Tikka Masala,,16.00,32.00,1.46,%,534.00,2.67,%
1013,Chicken Vindaloo,,18.00,6.00,0.27,%,100.00,0.50,%
1014, Mustard Chicken,,18.00,25.00,1.14,%,422.00,2.11,%
1015,Chk In Coconut,,16.00,3.00,0.14,%,50.00,0.25,%
1016,Chicken Jalfrezi,,16.00,8.00,0.36,%,134.00,0.67,%
1017,Chefs SP Chicken.,,18.00,14.00,0.64,%,234.00,1.17,%
1018,Kukulmas Curry,,18.00,7.00,0.32,%,120.00,0.60,%
1019,Rogan Josh,,17.00,34.00,1.55,%,590.00,2.95,%
1020,Palak Gosht,,17.00,11.00,0.50,%,174.00,0.87,%
1021,Madras Lamb,,17.00,5.00,0.23,%,89.00,0.45,%
1022, Lamb Korma,,17.00,34.00,1.55,%,608.00,3.04,%
1023,Lamb Vindaloo,,17.00,13.00,0.59,%,229.00,1.15,%
1024,Chefs SP Lamb,,17.00,28.00,1.27,%,494.00,2.47,%
1025,Lamb Masala,,19.00,18.00,0.82,%,318.00,1.59,%
1026,Beef Vindaloo,,16.00,13.00,0.59,%,218.00,1.09,%
1027,Beef Jalfrezi,,18.00,11.00,0.50,%,188.00,0.94,%
1028,Madras Beef,,16.00,22.00,1.00,%,368.00,1.84,%
1029,Moghlai beef,,18.00,16.00,0.73,%,274.00,1.37,%
1030,Beef Korma,,16.00,12.00,0.55,%,200.00,1.00,%
1031,Chefs Sp beef,,18.00,16.00,0.73,%,274.00,1.37,%
1032,Chefs SP Prawn.,,20.00,5.00,0.23,%,96.00,0.48,%
1033,Mixed Seafood,,21.00,4.00,0.18,%,80.00,0.40,%
