Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,24.00,1.30,%,164.25,0.95,%
1001,Large Samosas,,8.50,13.00,0.70,%,98.25,0.57,%
1002, Samosas - Vege,,7.50,18.00,0.98,%,135.00,0.78,%
1003,Mini Spring Rolls,,7.50,9.00,0.49,%,67.50,0.39,%
1004, Curry Samosas,,5.50,12.00,0.65,%,70.00,0.41,%
1005,Onion Bhajia,,7.50,58.00,3.14,%,401.00,2.32,%
1006,chicken sticks,,10.50,6.00,0.33,%,59.00,0.34,%
1007,Tikka Chicken,,14.00,9.00,0.49,%,132.00,0.76,%
1008,chicken strips,,8.50,11.00,0.60,%,109.50,0.63,%
1009,Butter Chicken,,17.00,145.00,7.85,%,"2,531.00",14.65,%
1010,Madras Chicken,,18.50,13.00,0.70,%,224.50,1.30,%
1011,Chicken Korma,,18.50,25.00,1.35,%,428.50,2.48,%
1012,CH Tikka Masala,,16.50,27.00,1.46,%,457.50,2.65,%
1013,Chicken Vindaloo,,18.50,5.00,0.27,%,86.50,0.50,%
1014, Mustard Chicken,,18.50,34.00,1.84,%,591.00,3.42,%
1015,Chk In Coconut,,16.50,5.00,0.27,%,86.50,0.50,%
1016,Chicken Jalfrezi,,16.50,6.00,0.33,%,103.00,0.60,%
1017,Chefs SP Chicken.,,18.50,6.00,0.33,%,103.00,0.60,%
1018,Kukulmas Curry,,18.50,8.00,0.43,%,142.00,0.82,%
1019,Rogan Josh,,17.50,20.00,1.08,%,365.00,2.11,%
1020,Palak Gosht,,20.50,4.00,0.22,%,73.00,0.42,%
1021,Madras Lamb,,17.50,14.00,0.76,%,251.00,1.45,%
1022, Lamb Korma,,20.50,24.00,1.30,%,453.00,2.62,%
1023,Lamb Vindaloo,,17.50,4.00,0.22,%,72.00,0.42,%
1024,Chefs SP Lamb,,17.50,11.00,0.60,%,204.50,1.18,%
1025,Lamb Masala,,20.50,8.00,0.43,%,155.00,0.90,%
1026,Beef Vindaloo,,16.50,14.00,0.76,%,233.00,1.35,%
1027,Beef Jalfrezi,,18.50,7.00,0.38,%,123.50,0.71,%
1028,Madras Beef,,16.50,7.00,0.38,%,115.50,0.67,%
1029,Moghlai beef,,16.50,7.00,0.38,%,119.50,0.69,%
1030,Beef Korma,,16.50,3.00,0.16,%,53.50,0.31,%
1031,Chefs Sp beef,,16.50,6.00,0.33,%,105.00,0.61,%
1032,Chefs SP Prawn.,,18.00,5.00,0.27,%,102.00,0.59,%
1033,Mixed Seafood,,23.00,6.00,0.33,%,134.00,0.78,%
1034,K Praw N Coconut,,22.00,7.00,0.38,%,148.00,0.86,%
1035,Spicy King Prawn,,21.00,9.00,0.49,%,183.00,1.06,%
1038,Fish in Coconut,,22.00,4.00,0.22,%,88.00,0.51,%
1039,Chefs SP fish,,18.00,3.00,0.16,%,54.00,0.31,%
1040,Vege Korma,,14.50,9.00,0.49,%,132.50,0.77,%
1041, Potato Bhaji,,15.50,8.00,0.43,%,119.00,0.69,%
1042, Aloo Mattar,,15.50,9.00,0.49,%,133.50,0.77,%
1043, Channa Masala,,14.50,3.00,0.16,%,43.50,0.25,%
1044,Devilled Potato,,14.50,6.00,0.33,%,89.00,0.51,%
1045,Paneer Masala,,15.50,3.00,0.16,%,48.50,0.28,%
1046, Palak Paneer,,16.00,9.00,0.49,%,147.00,0.85,%
1047,Butter Paneer,,15.50,9.00,0.49,%,141.50,0.82,%
1048,Cabbage/Potato,,14.50,8.00,0.43,%,122.00,0.71,%
1049,Devilled Cabbage,,14.00,1.00,0.05,%,14.00,0.08,%
1050,Pumpkin,,14.50,5.00,0.27,%,74.50,0.43,%
1051, Dhal,,15.50,19.00,1.03,%,280.50,1.62,%
1052,Parippu,,14.50,3.00,0.16,%,45.50,0.26,%
1053, Dhal Makhani,,15.00,2.00,0.11,%,30.00,0.17,%
1054,Green Bean Garlic,,16.00,6.00,0.33,%,90.00,0.52,%
1055, Potato Masala,,14.50,4.00,0.22,%,58.00,0.34,%
1056, Potato Curry,,15.50,4.00,0.22,%,61.00,0.35,%
1057,Vege Butter Chick,,15.50,13.00,0.70,%,203.50,1.18,%
1058,Veg Chick Vinloo,,15.50,5.00,0.27,%,79.50,0.46,%
1059,Vege St Fry Chick,,17.50,5.00,0.27,%,83.50,0.48,%
1060, Pepper Chicken,,16.50,1.00,0.05,%,16.50,0.10,%
1061, Pepper Beef,,19.00,2.00,0.11,%,38.00,0.22,%
1063, Pepper K Prawn,,19.00,1.00,0.05,%,19.00,0.11,%
1064, Yellow Rice Medium,,5.50,31.00,1.68,%,138.50,0.80,%
1065, White Rice Medium,,5.00,30.00,1.63,%,123.75,0.72,%
1066, Pulao,,9.00,10.00,0.54,%,84.00,0.49,%
1067, Chicken Biryani,,15.00,24.00,1.30,%,370.00,2.14,%
1068, Lamb Biryani,,15.00,20.00,1.08,%,306.00,1.77,%
1069, Beef Biryani,,17.50,3.00,0.16,%,50.00,0.29,%
1070,Special Fried Rice,,15.00,29.00,1.57,%,457.50,2.65,%
1071,Plain Naan,,4.50,83.00,4.50,%,350.00,2.03,%
1072, Garlic Naan,,4.50,218.00,11.81,%,995.00,5.76,%
1074, Chapattis,,1.50,22.00,1.19,%,33.00,0.19,%
1075, Parathas,,2.25,55.00,2.98,%,115.00,0.67,%
1076, Pappodums x 4,,3.00,67.00,3.63,%,189.75,1.10,%
1077,Raita,,2.50,29.00,1.57,%,72.50,0.42,%
1079, Mango Chutney,,2.50,11.00,0.60,%,27.50,0.16,%
1080, Laccha,,7.00,2.00,0.11,%,15.00,0.09,%
