Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,21.00,1.29,%,131.00,0.87,%
1001,Large Samosas,,6.75,16.00,0.99,%,115.50,0.77,%
1002, Samosas - Vege,,7.50,21.00,1.29,%,157.50,1.05,%
1003,Mini Spring Rolls,,7.50,8.00,0.49,%,60.00,0.40,%
1004, Curry Samosas,,5.50,9.00,0.55,%,54.50,0.36,%
1005,Onion Bhajia,,7.50,41.00,2.53,%,286.50,1.91,%
1006,chicken sticks,,8.50,23.00,1.42,%,214.50,1.43,%
1007,Tikka Chicken,,14.00,4.00,0.25,%,58.00,0.39,%
1008,chicken strips,,8.50,18.00,1.11,%,157.00,1.05,%
1009,Butter Chicken,,17.00,131.00,8.08,%,"2,271.00",15.15,%
1010,Madras Chicken,,18.50,10.00,0.62,%,177.00,1.18,%
1011,Chicken Korma,,16.50,19.00,1.17,%,325.50,2.17,%
1012,CH Tikka Masala,,16.50,17.00,1.05,%,288.50,1.92,%
1013,Chicken Vindaloo,,16.50,3.00,0.18,%,49.50,0.33,%
1014, Mustard Chicken,,16.50,21.00,1.29,%,368.50,2.46,%
1015,Chk In Coconut,,18.50,12.00,0.74,%,218.00,1.45,%
1016,Chicken Jalfrezi,,16.50,7.00,0.43,%,119.50,0.80,%
1017,Chefs SP Chicken.,,16.50,10.00,0.62,%,177.00,1.18,%
1018,Kukulmas Curry,,18.50,7.00,0.43,%,127.50,0.85,%
1019,Rogan Josh,,19.50,25.00,1.54,%,432.00,2.88,%
1020,Palak Gosht,,17.50,2.00,0.12,%,37.00,0.25,%
1021,Madras Lamb,,17.50,7.00,0.43,%,128.50,0.86,%
1022, Lamb Korma,,19.50,33.00,2.03,%,588.00,3.92,%
1023,Lamb Vindaloo,,19.50,4.00,0.25,%,72.00,0.48,%
1024,Chefs SP Lamb,,17.50,15.00,0.92,%,270.50,1.80,%
1025,Lamb Masala,,17.50,11.00,0.68,%,202.50,1.35,%
1026,Beef Vindaloo,,17.00,15.00,0.92,%,252.00,1.68,%
1027,Beef Jalfrezi,,16.50,1.00,0.06,%,16.50,0.11,%
1028,Madras Beef,,16.50,6.00,0.37,%,103.00,0.69,%
1029,Moghlai beef,,16.50,1.00,0.06,%,16.50,0.11,%
1030,Beef Korma,,18.50,5.00,0.31,%,88.50,0.59,%
1031,Chefs Sp beef,,18.50,1.00,0.06,%,18.50,0.12,%
1032,Chefs SP Prawn.,,18.00,2.00,0.12,%,36.00,0.24,%
1033,Mixed Seafood,,21.00,9.00,0.55,%,183.00,1.22,%
1034,K Praw N Coconut,,21.00,6.00,0.37,%,124.00,0.83,%
1035,Spicy King Prawn,,21.00,3.00,0.18,%,61.00,0.41,%
1038,Fish in Coconut,,18.00,2.00,0.12,%,39.00,0.26,%
1039,Chefs SP fish,,21.00,7.00,0.43,%,135.00,0.90,%
1040,Vege Korma,,15.50,6.00,0.37,%,92.00,0.61,%
1041, Potato Bhaji,,14.50,5.00,0.31,%,72.50,0.48,%
1042, Aloo Mattar,,14.50,6.00,0.37,%,89.00,0.59,%
1043, Channa Masala,,15.50,7.00,0.43,%,105.50,0.70,%
1044,Devilled Potato,,14.50,4.00,0.25,%,59.00,0.39,%
1045,Paneer Masala,,15.50,6.00,0.37,%,95.00,0.63,%
1046, Palak Paneer,,16.00,10.00,0.62,%,161.50,1.08,%
1046, Palak Paneer,,16.50,1.00,0.06,%,16.50,0.11,%
1047,Butter Paneer,,15.50,5.00,0.31,%,80.50,0.54,%
1049,Devilled Cabbage,,16.00,1.00,0.06,%,16.00,0.11,%
1050,Pumpkin,,16.50,3.00,0.18,%,45.50,0.30,%
1051, Dhal,,14.50,6.00,0.37,%,88.00,0.59,%
1052,Parippu,,14.50,4.00,0.25,%,58.00,0.39,%
1053, Dhal Makhani,,15.00,3.00,0.18,%,45.50,0.30,%
1054,Green Bean Garlic,,15.50,3.00,0.18,%,46.50,0.31,%
1055, Potato Masala,,15.50,2.00,0.12,%,31.00,0.21,%
1056, Potato Curry,,14.50,2.00,0.12,%,29.00,0.19,%
1057,Vege Butter Chick,,15.50,7.00,0.43,%,112.50,0.75,%
1058,Veg Chick Vinloo,,15.50,3.00,0.18,%,47.50,0.32,%
1059,Vege St Fry Chick,,15.50,10.00,0.62,%,162.00,1.08,%
1060, Pepper Chicken,,16.50,2.00,0.12,%,35.50,0.24,%
1061, Pepper Beef,,19.00,2.00,0.12,%,35.50,0.24,%
1062, Pepper Lamb,,17.50,1.00,0.06,%,17.50,0.12,%
1063, Pepper K Prawn,,21.00,1.00,0.06,%,21.00,0.14,%
1064, Yellow Rice Medium,,3.50,48.00,2.96,%,191.00,1.27,%
1065, White Rice Medium,,4.00,26.00,1.60,%,87.25,0.58,%
1066, Pulao,,8.00,10.00,0.62,%,76.00,0.51,%
1067, Chicken Biryani,,15.00,28.00,1.73,%,423.00,2.82,%
1068, Lamb Biryani,,16.00,16.00,0.99,%,253.00,1.69,%
1069, Beef Biryani,,15.50,1.00,0.06,%,15.50,0.10,%
1070,Special Fried Rice,,15.00,20.00,1.23,%,303.00,2.02,%
1071,Plain Naan,,4.00,76.00,4.69,%,314.50,2.10,%
1072, Garlic Naan,,4.50,200.00,12.33,%,916.50,6.11,%
1074, Chapattis,,1.50,14.00,0.86,%,21.00,0.14,%
1075, Parathas,,2.25,27.00,1.66,%,57.25,0.38,%
1076, Pappodums x 4,,2.75,59.00,3.64,%,166.00,1.11,%
1077,Raita,,2.50,32.00,1.97,%,80.00,0.53,%
1078, Achar,,3.00,3.00,0.18,%,8.50,0.06,%
1079, Mango Chutney,,2.50,7.00,0.43,%,17.50,0.12,%
1081, Almond Kulfi,,4.00,6.00,0.37,%,26.50,0.18,%
1082, Mango Kulfi,,4.00,6.00,0.37,%,26.00,0.17,%
1085, Plain/Salted Lassi,,5.50,4.00,0.25,%,22.00,0.15,%
1086,Sweet Mango Lassi,,6.50,16.00,0.99,%,104.00,0.69,%
1087,Mango Nectar,,7.00,1.00,0.06,%,7.00,0.05,%
1088, Falooda,,7.00,2.00,0.12,%,14.00,0.09,%
1089,Chili Naan,,4.50,12.00,0.74,%,56.00,0.37,%
1090,Yellow Rice Large,,4.50,60.00,3.70,%,297.00,1.98,%
1091, White Rice Large,,4.25,38.00,2.34,%,170.50,1.14,%
1093, Devilled Chicken,,19.00,8.00,0.49,%,142.00,0.95,%
1097,Cheese Nann,,5.00,22.00,1.36,%,110.00,0.73,%
1100,Egg plant curry,,15.50,6.00,0.37,%,103.00,0.69,%
1101,Ginger Beer,,4.00,1.00,0.06,%,4.00,0.03,%
1104,Chicken Palandi,,16.50,1.00,0.06,%,16.50,0.11,%
