Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.50,19.00,1.00,%,127.00,0.72,%
1001,Large Samosas,,6.50,19.00,1.00,%,127.50,0.73,%
1002, Samosas - Vege,,7.50,14.00,0.73,%,105.00,0.60,%
1003,Mini Spring Rolls,,7.50,17.00,0.89,%,127.50,0.73,%
1004, Curry Samosas,,4.00,16.00,0.84,%,73.00,0.42,%
1005,Onion Bhajia,,6.50,61.00,3.20,%,362.50,2.07,%
1006,chicken sticks,,7.50,16.00,0.84,%,126.00,0.72,%
1007,Tikka Chicken,,9.00,6.00,0.31,%,51.00,0.29,%
1008,chicken strips,,9.00,15.00,0.79,%,127.00,0.72,%
1009,Butter Chicken,,16.50,207.00,10.84,%,"3,477.50",19.84,%
1010,Madras Chicken,,16.00,11.00,0.58,%,178.00,1.02,%
1011,Chicken Korma,,16.50,37.00,1.94,%,636.00,3.63,%
1012,CH Tikka Masala,,18.00,28.00,1.47,%,470.00,2.68,%
1013,Chicken Vindaloo,,16.00,8.00,0.42,%,132.00,0.75,%
1014, Mustard Chicken,,18.00,17.00,0.89,%,292.00,1.67,%
1015,Chk In Coconut,,18.00,5.00,0.26,%,86.00,0.49,%
1016,Chicken Jalfrezi,,16.00,9.00,0.47,%,154.00,0.88,%
1017,Chefs SP Chicken.,,16.00,6.00,0.31,%,104.00,0.59,%
1018,Kukulmas Curry,,16.00,12.00,0.63,%,204.00,1.16,%
1019,Rogan Josh,,17.00,29.00,1.52,%,505.00,2.88,%
1020,Palak Gosht,,17.00,14.00,0.73,%,245.00,1.40,%
1021,Madras Lamb,,17.00,4.00,0.21,%,70.00,0.40,%
1022, Lamb Korma,,17.00,29.00,1.52,%,509.00,2.90,%
1023,Lamb Vindaloo,,19.00,8.00,0.42,%,144.00,0.82,%
1024,Chefs SP Lamb,,17.00,14.00,0.73,%,258.00,1.47,%
1025,Lamb Masala,,19.00,16.00,0.84,%,292.00,1.67,%
1026,Beef Vindaloo,,16.00,17.00,0.89,%,282.00,1.61,%
1027,Beef Jalfrezi,,16.00,14.00,0.73,%,224.00,1.28,%
1028,Madras Beef,,16.00,13.00,0.68,%,218.00,1.24,%
1029,Moghlai beef,,16.00,11.00,0.58,%,188.00,1.07,%
1030,Beef Korma,,16.00,13.00,0.68,%,214.00,1.22,%
1031,Chefs Sp beef,,16.00,13.00,0.68,%,218.00,1.24,%
1032,Chefs SP Prawn.,,18.00,8.00,0.42,%,156.00,0.89,%
1033,Mixed Seafood,,21.00,9.00,0.47,%,179.00,1.02,%
1034,K Praw N Coconut,,18.00,2.00,0.10,%,36.00,0.21,%
1035,Spicy King Prawn,,18.00,5.00,0.26,%,94.00,0.54,%
1036,Prawn Vindaloo,,20.00,3.00,0.16,%,58.00,0.33,%
1037,Madras Prawn,,18.00,2.00,0.10,%,38.00,0.22,%
1038,Fish in Coconut,,19.00,1.00,0.05,%,19.00,0.11,%
1039,Chefs SP fish,,20.00,8.00,0.42,%,154.00,0.88,%
1040,Vege Korma,,14.00,12.00,0.63,%,174.00,0.99,%
1041, Potato Bhaji,,14.00,2.00,0.10,%,28.00,0.16,%
1042, Aloo Mattar,,15.00,8.00,0.42,%,114.00,0.65,%
1043, Channa Masala,,14.00,3.00,0.16,%,43.00,0.25,%
1044,Devilled Potato,,14.00,9.00,0.47,%,126.00,0.72,%
1045,Paneer Masala,,15.00,4.00,0.21,%,60.00,0.34,%
1046, Palak Paneer,,15.00,7.00,0.37,%,107.50,0.61,%
1047,Butter Paneer,,15.00,5.00,0.26,%,77.00,0.44,%
1048,Cabbage/Potato,,14.00,18.00,0.94,%,258.00,1.47,%
1049,Devilled Cabbage,,14.00,5.00,0.26,%,71.00,0.41,%
1050,Pumpkin,,15.00,5.00,0.26,%,76.00,0.43,%
1051, Dhal,,14.00,12.00,0.63,%,170.00,0.97,%
1052,Parippu,,14.00,7.00,0.37,%,100.00,0.57,%
1053, Dhal Makhani,,15.00,2.00,0.10,%,30.00,0.17,%
1054,Green Bean Garlic,,15.00,7.00,0.37,%,100.00,0.57,%
1055, Potato Masala,,14.00,5.00,0.26,%,71.00,0.41,%
1056, Potato Curry,,14.00,4.00,0.21,%,56.00,0.32,%
1057,Vege Butter Chick,,15.00,10.00,0.52,%,151.00,0.86,%
1058,Veg Chick Vinloo,,15.00,4.00,0.21,%,60.00,0.34,%
1059,Vege St Fry Chick,,15.00,4.00,0.21,%,60.00,0.34,%
1061, Pepper Beef,,16.00,2.00,0.10,%,34.00,0.19,%
1062, Pepper Lamb,,19.00,1.00,0.05,%,19.00,0.11,%
1063, Pepper K Prawn,,20.00,2.00,0.10,%,40.00,0.23,%
1064, Yellow Rice Medium,,3.50,44.00,2.30,%,173.00,0.99,%
1065, White Rice Medium,,4.00,16.00,0.84,%,60.00,0.34,%
1066, Pulao,,7.00,13.00,0.68,%,100.00,0.57,%
1067, Chicken Biryani,,15.50,18.00,0.94,%,261.00,1.49,%
1068, Lamb Biryani,,14.00,12.00,0.63,%,175.50,1.00,%
1069, Beef Biryani,,14.00,6.00,0.31,%,87.00,0.50,%
1070,Special Fried Rice,,15.50,18.00,0.94,%,256.50,1.46,%
1071,Plain Naan,,3.50,129.00,6.76,%,485.00,2.77,%
1072, Garlic Naan,,4.00,223.00,11.68,%,952.00,5.43,%
1074, Chapattis,,1.75,36.00,1.89,%,60.50,0.35,%
1075, Parathas,,2.50,52.00,2.72,%,113.00,0.64,%
1076, Pappodums x 4,,2.75,70.00,3.67,%,193.00,1.10,%
1077,Raita,,5.50,48.00,2.51,%,123.00,0.70,%
1078, Achar,,3.00,1.00,0.05,%,3.00,0.02,%
1079, Mango Chutney,,2.50,9.00,0.47,%,22.50,0.13,%
1080, Laccha,,7.00,5.00,0.26,%,33.00,0.19,%
1081, Almond Kulfi,,3.50,4.00,0.21,%,13.50,0.08,%
1082, Mango Kulfi,,3.50,3.00,0.16,%,10.00,0.06,%
1083, Curd n Honey,,7.00,1.00,0.05,%,7.00,0.04,%
1084,Ice Cream,,5.00,3.00,0.16,%,15.00,0.09,%
1085, Plain/Salted Lassi,,4.00,2.00,0.10,%,7.50,0.04,%
1086,Sweet Mango Lassi,,4.50,14.00,0.73,%,63.00,0.36,%
1087,Mango Nectar,,7.00,1.00,0.05,%,7.00,0.04,%
1088, Falooda,,7.00,2.00,0.10,%,14.00,0.08,%
1089,Chili Naan,,4.75,1.00,0.05,%,4.75,0.03,%
1090,Yellow Rice Large,,4.50,93.00,4.87,%,448.50,2.56,%
1091, White Rice Large,,5.00,64.00,3.35,%,276.00,1.57,%
1093, Devilled Chicken,,16.00,3.00,0.16,%,48.00,0.27,%
1095,Chilli Squid,,20.00,1.00,0.05,%,20.00,0.11,%
1108,Can drinks,,2.50,18.00,0.94,%,45.00,0.26,%
1109,Glass Bottle 300ml,,3.50,6.00,0.31,%,21.00,0.12,%
1110,1.25L drink,,4.25,1.00,0.05,%,4.25,0.02,%
1113,Vege Chk MASALA,,15.00,1.00,0.05,%,15.00,0.09,%
1114,Vege Chk JALFREZI,,15.00,3.00,0.16,%,45.00,0.26,%
1115,Bottled Water,,2.00,1.00,0.05,%,2.00,0.01,%
1116,BYO,,1.50,4.00,0.21,%,6.00,0.03,%
1117,upgrade ONE SIZE,,1.50,18.00,0.94,%,27.00,0.15,%
1118,upgrade TWO SIZES,,2.75,11.00,0.58,%,30.25,0.17,%
1120,TEA Per Person,,3.00,1.00,0.05,%,3.00,0.02,%
1121,Cup Of Coffee,,4.50,1.00,0.05,%,4.50,0.03,%
1123, Devilled K Prawn,,20.00,1.00,0.05,%,20.00,0.11,%
1126,1000 Spic SFY Chicken,,18.00,3.00,0.16,%,50.00,0.29,%
1127, 1000 Spic SRY Beef,,16.00,1.00,0.05,%,16.00,0.09,%
1128, 1000 Spic Lamb,,17.00,1.00,0.05,%,17.00,0.10,%
1130,BYO Per Head,,1.50,49.00,2.57,%,98.63,0.56,%
1131, Buchet of Ice,,1.50,3.00,0.16,%,4.50,0.03,%
Total,"1,909.00","17,527.88",,,,,,,
