Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1095,Chilli Squid,,20.00,1.00,0.04,%,20.00,0.09,%
1097,Cheese Nann,,4.75,4.00,0.17,%,19.00,0.09,%
1108,Can drinks,,2.50,31.00,1.33,%,77.50,0.36,%
1109,Glass Bottle 300ml,,3.50,5.00,0.21,%,17.50,0.08,%
1113,Vege Chk MASALA,,15.00,1.00,0.04,%,15.00,0.07,%
1114,Vege Chk JALFREZI,,15.00,1.00,0.04,%,15.00,0.07,%
1117,upgrade ONE SIZE,,1.50,18.00,0.77,%,27.00,0.13,%
1118,upgrade TWO SIZES,,2.75,5.00,0.21,%,13.75,0.06,%
1119,Cut Chilli,,1.50,3.00,0.13,%,4.50,0.02,%
1120,TEA Per Person,,3.00,5.00,0.21,%,17.00,0.08,%
1122, Devilled Lamb,,17.00,1.00,0.04,%,17.00,0.08,%
1123, Devilled K Prawn,,20.00,2.00,0.09,%,40.00,0.19,%
1124, Devilled Fish,,18.00,1.00,0.04,%,18.00,0.08,%
1126,1000 Spic SFY Chicken,,16.00,7.00,0.30,%,115.50,0.54,%
1127, 1000 Spic SRY Beef,,16.00,1.00,0.04,%,16.00,0.07,%
1129,1000 Spic K Prawns,,18.00,3.00,0.13,%,56.00,0.26,%
1130,BYO Per Head,,1.50,50.00,2.14,%,83.50,0.39,%
1131, Buchet of Ice,,1.50,4.00,0.17,%,6.00,0.03,%
6014,With spinach,,1.00,5.00,0.21,%,5.00,0.02,%
Total,"2,337.00","21,485.00",,,,,,,
