Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,20.00,1.28,%,136.50,1.01,%
1001,Large Samosas,,7.50,20.00,1.28,%,141.00,1.04,%
1002, Samosas - Vege,,7.50,15.00,0.96,%,112.50,0.83,%
1003,Mini Spring Rolls,,7.50,8.00,0.51,%,60.00,0.44,%
1004, Curry Samosas,,6.50,5.00,0.32,%,30.50,0.22,%
1005,Onion Bhajia,,6.50,46.00,2.95,%,316.00,2.33,%
1006,chicken sticks,,9.50,7.00,0.45,%,64.50,0.48,%
1007,Tikka Chicken,,14.00,4.00,0.26,%,56.00,0.41,%
1008,chicken strips,,9.50,9.00,0.58,%,81.50,0.60,%
1009,Butter Chicken,,17.00,115.00,7.38,%,"2,011.00",14.82,%
1010,Madras Chicken,,18.50,10.00,0.64,%,171.00,1.26,%
1011,Chicken Korma,,16.50,18.00,1.16,%,305.00,2.25,%
1012,CH Tikka Masala,,16.50,16.00,1.03,%,266.00,1.96,%
1013,Chicken Vindaloo,,18.50,7.00,0.45,%,119.50,0.88,%
1014, Mustard Chicken,,16.50,19.00,1.22,%,335.50,2.47,%
1015,Chk In Coconut,,16.50,5.00,0.32,%,88.50,0.65,%
1016,Chicken Jalfrezi,,18.50,5.00,0.32,%,86.50,0.64,%
1017,Chefs SP Chicken.,,18.50,4.00,0.26,%,68.00,0.50,%
1018,Kukulmas Curry,,16.50,8.00,0.51,%,138.00,1.02,%
1019,Rogan Josh,,17.50,24.00,1.54,%,434.00,3.20,%
1020,Palak Gosht,,19.50,1.00,0.06,%,19.50,0.14,%
1021,Madras Lamb,,19.50,8.00,0.51,%,144.00,1.06,%
1022, Lamb Korma,,17.50,21.00,1.35,%,373.50,2.75,%
1023,Lamb Vindaloo,,17.50,8.00,0.51,%,140.00,1.03,%
1024,Chefs SP Lamb,,17.50,6.00,0.39,%,109.00,0.80,%
1025,Lamb Masala,,17.50,6.00,0.39,%,113.00,0.83,%
1026,Beef Vindaloo,,16.50,18.00,1.16,%,307.00,2.26,%
1027,Beef Jalfrezi,,16.50,5.00,0.32,%,86.50,0.64,%
1028,Madras Beef,,16.50,7.00,0.45,%,119.50,0.88,%
1029,Moghlai beef,,16.50,2.00,0.13,%,33.00,0.24,%
1030,Beef Korma,,16.50,2.00,0.13,%,33.00,0.24,%
1031,Chefs Sp beef,,18.50,6.00,0.39,%,105.00,0.77,%
1032,Chefs SP Prawn.,,18.00,5.00,0.32,%,98.00,0.72,%
1033,Mixed Seafood,,19.00,4.00,0.26,%,78.00,0.57,%
1034,K Praw N Coconut,,19.00,8.00,0.51,%,158.00,1.16,%
1035,Spicy King Prawn,,19.00,3.00,0.19,%,57.00,0.42,%
1036,Prawn Vindaloo,,21.00,1.00,0.06,%,21.00,0.15,%
1037,Madras Prawn,,21.00,1.00,0.06,%,21.00,0.15,%
1038,Fish in Coconut,,21.00,4.00,0.26,%,78.00,0.57,%
1039,Chefs SP fish,,18.00,4.00,0.26,%,72.00,0.53,%
1040,Vege Korma,,15.50,9.00,0.58,%,133.50,0.98,%
1041, Potato Bhaji,,14.50,3.00,0.19,%,44.50,0.33,%
1042, Aloo Mattar,,15.50,10.00,0.64,%,148.00,1.09,%
1043, Channa Masala,,15.50,8.00,0.51,%,118.00,0.87,%
1044,Devilled Potato,,14.50,2.00,0.13,%,29.00,0.21,%
1045,Paneer Masala,,15.50,7.00,0.45,%,109.50,0.81,%
1046, Palak Paneer,,16.50,13.00,0.83,%,211.00,1.56,%
1047,Butter Paneer,,16.50,1.00,0.06,%,16.50,0.12,%
1048,Cabbage/Potato,,14.50,5.00,0.32,%,74.50,0.55,%
1049,Devilled Cabbage,,14.00,4.00,0.26,%,58.00,0.43,%
1050,Pumpkin,,16.50,5.00,0.32,%,76.50,0.56,%
1051, Dhal,,14.50,18.00,1.16,%,263.00,1.94,%
1052,Parippu,,14.50,1.00,0.06,%,14.50,0.11,%
1053, Dhal Makhani,,15.50,7.00,0.45,%,107.00,0.79,%
1054,Green Bean Garlic,,15.50,1.00,0.06,%,15.50,0.11,%
1055, Potato Masala,,14.50,3.00,0.19,%,44.50,0.33,%
1056, Potato Curry,,14.50,4.00,0.26,%,58.00,0.43,%
1057,Vege Butter Chick,,15.50,7.00,0.45,%,108.50,0.80,%
1058,Veg Chick Vinloo,,15.50,1.00,0.06,%,15.50,0.11,%
1059,Vege St Fry Chick,,15.50,3.00,0.19,%,47.50,0.35,%
1060, Pepper Chicken,,16.50,2.00,0.13,%,33.00,0.24,%
1061, Pepper Beef,,16.50,1.00,0.06,%,16.50,0.12,%
1064, Yellow Rice Medium,,4.50,29.00,1.86,%,116.50,0.86,%
1065, White Rice Medium,,3.25,21.00,1.35,%,76.50,0.56,%
1066, Pulao,,9.00,6.00,0.39,%,50.00,0.37,%
1067, Chicken Biryani,,15.50,19.00,1.22,%,287.00,2.12,%
1068, Lamb Biryani,,15.00,7.00,0.45,%,106.00,0.78,%
1069, Beef Biryani,,15.00,2.00,0.13,%,30.00,0.22,%
1070,Special Fried Rice,,15.00,17.00,1.09,%,256.00,1.89,%
1071,Plain Naan,,4.00,65.00,4.17,%,266.50,1.96,%
1072, Garlic Naan,,4.50,190.00,12.20,%,870.50,6.42,%
1074, Chapattis,,1.50,38.00,2.44,%,57.00,0.42,%
1075, Parathas,,2.00,54.00,3.47,%,112.25,0.83,%
1076, Pappodums x 4,,2.75,55.00,3.53,%,155.25,1.14,%
1077,Raita,,2.50,26.00,1.67,%,65.00,0.48,%
1078, Achar,,2.50,1.00,0.06,%,2.50,0.02,%
1079, Mango Chutney,,2.50,10.00,0.64,%,25.00,0.18,%
1080, Laccha,,7.00,2.00,0.13,%,14.00,0.10,%
1081, Almond Kulfi,,4.00,1.00,0.06,%,4.00,0.03,%
1082, Mango Kulfi,,4.00,1.00,0.06,%,4.00,0.03,%
1083, Curd n Honey,,7.00,2.00,0.13,%,14.00,0.10,%
1084,Ice Cream,,5.00,1.00,0.06,%,5.00,0.04,%
1085, Plain/Salted Lassi,,4.50,1.00,0.06,%,4.50,0.03,%
1086,Sweet Mango Lassi,,6.50,15.00,0.96,%,95.50,0.70,%
