Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,7.00,37.00,1.93,%,252.25,1.43,%
1001,Large Samosas,,6.75,18.00,0.94,%,127.25,0.72,%
1002, Samosas - Vege,,7.50,10.00,0.52,%,75.00,0.43,%
1003,Mini Spring Rolls,,7.50,7.00,0.36,%,52.50,0.30,%
1004, Curry Samosas,,6.50,9.00,0.47,%,52.50,0.30,%
1005,Onion Bhajia,,6.50,43.00,2.24,%,295.50,1.67,%
1006,chicken sticks,,8.50,13.00,0.68,%,119.50,0.68,%
1007,Tikka Chicken,,16.00,2.00,0.10,%,32.00,0.18,%
1008,chicken strips,,9.50,15.00,0.78,%,153.50,0.87,%
1009,Butter Chicken,,17.00,153.00,7.97,%,"2,645.00",14.99,%
1010,Madras Chicken,,16.50,6.00,0.31,%,103.00,0.58,%
1011,Chicken Korma,,18.50,22.00,1.15,%,371.00,2.10,%
1012,CH Tikka Masala,,16.50,25.00,1.30,%,422.50,2.39,%
1013,Chicken Vindaloo,,16.50,6.00,0.31,%,99.00,0.56,%
1014, Mustard Chicken,,16.50,25.00,1.30,%,430.50,2.44,%
1015,Chk In Coconut,,18.50,9.00,0.47,%,154.50,0.88,%
1016,Chicken Jalfrezi,,16.50,4.00,0.21,%,68.00,0.39,%
1017,Chefs SP Chicken.,,16.50,5.00,0.26,%,86.50,0.49,%
1018,Kukulmas Curry,,16.50,9.00,0.47,%,152.50,0.86,%
1019,Rogan Josh,,17.50,37.00,1.93,%,663.50,3.76,%
1020,Palak Gosht,,19.50,2.00,0.10,%,37.00,0.21,%
1021,Madras Lamb,,17.50,8.00,0.42,%,143.00,0.81,%
1022, Lamb Korma,,19.50,22.00,1.15,%,402.00,2.28,%
1023,Lamb Vindaloo,,19.50,1.00,0.05,%,19.50,0.11,%
1024,Chefs SP Lamb,,17.50,8.00,0.42,%,149.00,0.84,%
1025,Lamb Masala,,17.50,10.00,0.52,%,178.00,1.01,%
1026,Beef Vindaloo,,16.50,14.00,0.73,%,233.00,1.32,%
1027,Beef Jalfrezi,,16.50,3.00,0.16,%,49.50,0.28,%
1028,Madras Beef,,16.50,17.00,0.89,%,286.50,1.62,%
