Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.50,31.00,1.39,%,206.50,1.00,%
1001,Large Samosas,,6.50,24.00,1.08,%,161.00,0.78,%
1002, Samosas - Vege,,7.50,23.00,1.03,%,172.50,0.84,%
1003,Mini Spring Rolls,,7.50,13.00,0.58,%,97.50,0.47,%
1004, Curry Samosas,,5.00,9.00,0.40,%,40.00,0.19,%
1005,Onion Bhajia,,5.50,57.00,2.56,%,330.50,1.61,%
1006,chicken sticks,,9.00,16.00,0.72,%,132.00,0.64,%
1008,chicken strips,,9.00,15.00,0.67,%,127.00,0.62,%
1009,Butter Chicken,,16.50,216.00,9.69,%,"3,652.00",17.76,%
1010,Madras Chicken,,16.00,8.00,0.36,%,128.00,0.62,%
1011,Chicken Korma,,18.00,38.00,1.71,%,643.50,3.13,%
1012,CH Tikka Masala,,18.00,36.00,1.62,%,602.00,2.93,%
1013,Chicken Vindaloo,,16.00,6.00,0.27,%,100.00,0.49,%
1014, Mustard Chicken,,18.00,25.00,1.12,%,426.00,2.07,%
1015,Chk In Coconut,,18.00,9.00,0.40,%,154.00,0.75,%
1016,Chicken Jalfrezi,,16.00,10.00,0.45,%,166.00,0.81,%
1017,Chefs SP Chicken.,,16.00,13.00,0.58,%,218.00,1.06,%
1018,Kukulmas Curry,,16.00,12.00,0.54,%,202.00,0.98,%
1019,Rogan Josh,,19.00,39.00,1.75,%,677.00,3.29,%
1020,Palak Gosht,,17.50,11.00,0.49,%,194.00,0.94,%
1021,Madras Lamb,,17.00,11.00,0.49,%,195.00,0.95,%
1022, Lamb Korma,,17.00,45.00,2.02,%,791.00,3.85,%
1023,Lamb Vindaloo,,17.00,12.00,0.54,%,214.00,1.04,%
1024,Chefs SP Lamb,,17.00,25.00,1.12,%,461.00,2.24,%
1025,Lamb Masala,,19.00,18.00,0.81,%,326.00,1.59,%
1026,Beef Vindaloo,,18.00,23.00,1.03,%,382.00,1.86,%
1027,Beef Jalfrezi,,16.00,5.00,0.22,%,84.00,0.41,%
1028,Madras Beef,,18.00,22.00,0.99,%,366.00,1.78,%
1029,Moghlai beef,,16.00,7.00,0.31,%,120.00,0.58,%
