Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,27.00,1.47,%,186.00,1.10,%
1001,Large Samosas,,6.75,15.00,0.81,%,105.75,0.63,%
1002, Samosas - Vege,,7.50,23.00,1.25,%,157.50,0.93,%
1003,Mini Spring Rolls,,7.50,9.00,0.49,%,67.50,0.40,%
1004, Curry Samosas,,6.50,13.00,0.71,%,76.50,0.45,%
1005,Onion Bhajia,,0.00,52.00,2.82,%,334.50,1.98,%
1006,chicken sticks,,9.50,20.00,1.09,%,188.00,1.11,%
1008,chicken strips,,8.50,14.00,0.76,%,122.00,0.72,%
1009,Butter Chicken,,17.00,140.00,7.60,%,"2,363.00",14.00,%
1010,Madras Chicken,,16.50,8.00,0.43,%,121.50,0.72,%
1011,Chicken Korma,,0.00,22.00,1.20,%,338.00,2.00,%
1012,CH Tikka Masala,,16.50,22.00,1.20,%,373.00,2.21,%
1013,Chicken Vindaloo,,16.50,7.00,0.38,%,117.50,0.70,%
1014, Mustard Chicken,,18.50,15.00,0.81,%,269.50,1.60,%
1015,Chk In Coconut,,16.50,11.00,0.60,%,191.50,1.13,%
1016,Chicken Jalfrezi,,18.50,4.00,0.22,%,70.00,0.41,%
1017,Chefs SP Chicken.,,18.50,12.00,0.65,%,212.00,1.26,%
1018,Kukulmas Curry,,16.50,3.00,0.16,%,51.50,0.31,%
1019,Rogan Josh,,19.50,22.00,1.20,%,399.00,2.36,%
1020,Palak Gosht,,17.50,5.00,0.27,%,89.50,0.53,%
1021,Madras Lamb,,19.50,5.00,0.27,%,95.50,0.57,%
1022, Lamb Korma,,17.50,26.00,1.41,%,469.00,2.78,%
1023,Lamb Vindaloo,,19.50,7.00,0.38,%,128.50,0.76,%
1024,Chefs SP Lamb,,17.50,16.00,0.87,%,284.00,1.68,%
1025,Lamb Masala,,17.50,8.00,0.43,%,148.00,0.88,%
1026,Beef Vindaloo,,16.50,21.00,1.14,%,360.50,2.14,%
1027,Beef Jalfrezi,,16.50,4.00,0.22,%,68.00,0.40,%
1028,Madras Beef,,18.50,16.00,0.87,%,272.00,1.61,%
1029,Moghlai beef,,18.50,7.00,0.38,%,127.50,0.76,%
1030,Beef Korma,,18.50,7.00,0.38,%,127.50,0.76,%
1031,Chefs Sp beef,,16.50,10.00,0.54,%,173.00,1.02,%
1032,Chefs SP Prawn.,,22.00,4.00,0.22,%,84.00,0.50,%
1033,Mixed Seafood,,19.00,5.00,0.27,%,101.00,0.60,%
1034,K Praw N Coconut,,21.00,10.00,0.54,%,198.00,1.17,%
1035,Spicy King Prawn,,170.50,7.00,0.38,%,290.50,1.72,%
1037,Madras Prawn,,19.00,1.00,0.05,%,19.00,0.11,%
1038,Fish in Coconut,,21.00,3.00,0.16,%,60.00,0.36,%
1039,Chefs SP fish,,21.00,7.00,0.38,%,135.00,0.80,%
1040,Vege Korma,,14.50,12.00,0.65,%,177.00,1.05,%
1041, Potato Bhaji,,14.50,4.00,0.22,%,59.00,0.35,%
1042, Aloo Mattar,,15.50,8.00,0.43,%,120.00,0.71,%
1043, Channa Masala,,14.50,3.00,0.16,%,43.50,0.26,%
1044,Devilled Potato,,15.50,5.00,0.27,%,75.50,0.45,%
1045,Paneer Masala,,16.50,3.00,0.16,%,47.50,0.28,%
1046, Palak Paneer,,16.00,11.00,0.60,%,176.50,1.05,%
1047,Butter Paneer,,16.50,7.00,0.38,%,112.50,0.67,%
1048,Cabbage/Potato,,14.50,3.00,0.16,%,45.50,0.27,%
1049,Devilled Cabbage,,14.00,4.00,0.22,%,58.00,0.34,%
1050,Pumpkin,,14.50,3.00,0.16,%,45.50,0.27,%
1051, Dhal,,14.50,11.00,0.60,%,162.50,0.96,%
1052,Parippu,,14.50,2.00,0.11,%,30.00,0.18,%
1053, Dhal Makhani,,15.00,5.00,0.27,%,76.00,0.45,%
1054,Green Bean Garlic,,14.50,5.00,0.27,%,73.50,0.44,%
1055, Potato Masala,,14.50,6.00,0.33,%,89.00,0.53,%
1056, Potato Curry,,14.50,2.00,0.11,%,30.00,0.18,%
1057,Vege Butter Chick,,15.50,10.00,0.54,%,155.00,0.92,%
1058,Veg Chick Vinloo,,16.50,3.00,0.16,%,48.50,0.29,%
1059,Vege St Fry Chick,,16.50,5.00,0.27,%,81.50,0.48,%
1060, Pepper Chicken,,19.00,4.00,0.22,%,73.50,0.44,%
1063, Pepper K Prawn,,21.00,1.00,0.05,%,21.00,0.12,%
1064, Yellow Rice Medium,,4.50,39.00,2.12,%,156.50,0.93,%
1065, White Rice Medium,,3.25,22.00,1.20,%,81.25,0.48,%
1066, Pulao,,8.00,5.00,0.27,%,41.00,0.24,%
1067, Chicken Biryani,,15.00,30.00,1.63,%,452.50,2.68,%
1068, Lamb Biryani,,15.00,8.00,0.43,%,124.00,0.73,%
1069, Beef Biryani,,15.00,4.00,0.22,%,60.50,0.36,%
1070,Special Fried Rice,,15.00,30.00,1.63,%,457.50,2.71,%
1071,Plain Naan,,4.00,102.00,5.54,%,429.00,2.54,%
1072, Garlic Naan,,4.75,211.00,11.46,%,957.25,5.67,%
1074, Chapattis,,1.50,36.00,1.96,%,54.00,0.32,%
1075, Parathas,,2.25,35.00,1.90,%,74.75,0.44,%
1076, Pappodums x 4,,3.00,60.00,3.26,%,170.75,1.01,%
1077,Raita,,2.50,41.00,2.23,%,102.50,0.61,%
1078, Achar,,2.50,1.00,0.05,%,2.50,0.01,%
1079, Mango Chutney,,0.00,5.00,0.27,%,10.00,0.06,%
1080, Laccha,,7.00,1.00,0.05,%,7.00,0.04,%
1081, Almond Kulfi,,4.00,1.00,0.05,%,4.00,0.02,%
1082, Mango Kulfi,,4.00,5.00,0.27,%,22.00,0.13,%
1085, Plain/Salted Lassi,,5.50,5.00,0.27,%,27.50,0.16,%
1086,Sweet Mango Lassi,,6.50,13.00,0.71,%,78.50,0.46,%
1087,Mango Nectar,,7.00,1.00,0.05,%,7.00,0.04,%
1088, Falooda,,7.00,3.00,0.16,%,21.00,0.12,%
1089,Chili Naan,,5.00,15.00,0.81,%,69.50,0.41,%
1090,Yellow Rice Large,,4.50,91.00,4.94,%,421.50,2.50,%
1091, White Rice Large,,5.00,57.00,3.10,%,243.50,1.44,%
1093, Devilled Chicken,,16.50,5.00,0.27,%,90.00,0.53,%
1094, Devilled Beff,,19.00,1.00,0.05,%,19.00,0.11,%
1095,Chilli Squid,,19.00,2.00,0.11,%,40.00,0.24,%
1096,1000 SPC Squid,,21.00,1.00,0.05,%,21.00,0.12,%
1097,Cheese Nann,,5.00,17.00,0.92,%,75.00,0.44,%
1100,Egg plant curry,,15.50,8.00,0.43,%,126.50,0.75,%
1101,Ginger Beer,,3.00,2.00,0.11,%,7.00,0.04,%
1103,Boiled Channa,,8.50,5.00,0.27,%,45.50,0.27,%
1104,Chicken Palandi,,16.50,4.00,0.22,%,70.00,0.41,%
1105,Beef Kufta,,18.50,7.00,0.38,%,127.50,0.76,%
1106,Goan Fish Curry,,18.00,3.00,0.16,%,60.00,0.36,%
1107,Fried Noodles,,11.00,5.00,0.27,%,59.00,0.35,%
1108,Can drinks,,2.50,16.00,0.87,%,40.00,0.24,%
1113,Vege Chk MASALA,,16.50,3.00,0.16,%,49.50,0.29,%
1114,Vege Chk JALFREZI,,15.50,1.00,0.05,%,15.50,0.09,%
1117,upgrade ONE SIZE,,1.50,3.00,0.16,%,4.50,0.03,%
1118,upgrade TWO SIZES,,2.75,2.00,0.11,%,5.50,0.03,%
1120,TEA Per Person,,4.50,4.00,0.22,%,18.00,0.11,%
1121,Cup Of Coffee,,4.50,3.00,0.16,%,13.50,0.08,%
1122, Devilled Lamb,,17.50,1.00,0.05,%,17.50,0.10,%
1125, Devilled Squid,,18.00,1.00,0.05,%,18.00,0.11,%
1126,1000 Spic SFY Chicken,,16.50,7.00,0.38,%,123.00,0.73,%
1127, 1000 Spic SRY Beef,,19.00,1.00,0.05,%,19.00,0.11,%
1128, 1000 Spic Lamb,,19.50,2.00,0.11,%,39.00,0.23,%
1129,1000 Spic K Prawns,,19.00,2.00,0.11,%,40.00,0.24,%
1130,BYO Per Head,,1.50,6.00,0.33,%,9.00,0.05,%
1131, Buchet of Ice,,1.50,3.00,0.16,%,4.50,0.03,%
1132,Goat Curry,,22.00,18.00,0.98,%,368.00,2.18,%
1133,Goan Prawn Curry,,21.00,1.00,0.05,%,21.00,0.12,%
1134,Spicy Bean Masala,,15.50,1.00,0.05,%,15.50,0.09,%
1135,Jeera Rice Med,,5.50,3.00,0.16,%,16.50,0.10,%
1136,Jeera Rice Large,,7.50,3.00,0.16,%,22.50,0.13,%
1137,Egg Paratha,,3.00,7.00,0.38,%,21.00,0.12,%
1139,Butter Cashew Masala,,18.00,1.00,0.05,%,18.00,0.11,%
1140,Green Bean n Potato,,15.50,3.00,0.16,%,46.50,0.28,%
1141,Large Spring Rolls,,7.50,5.00,0.27,%,37.50,0.22,%
1142,Jungle Curry,,19.00,5.00,0.27,%,93.50,0.55,%
1143,Sour Fish,,21.00,2.00,0.11,%,42.00,0.25,%
1144,Vege Briyni,,14.00,4.00,0.22,%,51.50,0.31,%
1145,Vege Fried Rice,,12.50,2.00,0.11,%,25.00,0.15,%
1146,Delivery,,6.00,4.00,0.22,%,24.00,0.14,%
1147,Chilli Chicken,,19.00,2.00,0.11,%,35.50,0.21,%
1149,Paper Carry Bag,,0.15,78.00,4.24,%,11.70,0.07,%
1151,Reuserble Bag,,0.10,28.00,1.52,%,2.80,0.02,%
1153,Cocacola Glass 385ml,,4.00,4.00,0.22,%,16.00,0.09,%
6014,With spinach,,1.00,2.00,0.11,%,2.00,0.01,%
6018,Extra Garlic,Per naan,0.50,2.00,0.11,%,1.00,0.01,%
6033,With Chicken,,0.00,2.00,0.11,%,0.00,0.00,%
6036,Add Potato,,1.50,3.00,0.16,%,4.50,0.03,%
Total,"1,841.00","16,884.25",,,,,,,
