Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,14.00,1.13,%,94.50,0.89,%
1001,Large Samosas,,6.75,20.00,1.61,%,135.00,1.27,%
1002, Samosas - Vege,,7.50,12.00,0.96,%,90.00,0.85,%
1003,Mini Spring Rolls,,7.50,9.00,0.72,%,67.50,0.64,%
1004, Curry Samosas,,5.50,3.00,0.24,%,16.50,0.16,%
1005,Onion Bhajia,,6.50,32.00,2.57,%,208.00,1.96,%
1006,chicken sticks,,8.50,5.00,0.40,%,42.50,0.40,%
1007,Tikka Chicken,,14.00,2.00,0.16,%,28.00,0.26,%
1008,chicken strips,,8.50,12.00,0.96,%,102.00,0.96,%
1009,Butter Chicken,,17.00,133.00,10.69,%,"2,264.00",21.31,%
1010,Madras Chicken,,16.50,6.00,0.48,%,100.75,0.95,%
1011,Chicken Korma,,16.50,17.00,1.37,%,280.50,2.64,%
1012,CH Tikka Masala,,16.50,11.00,0.88,%,181.50,1.71,%
1013,Chicken Vindaloo,,16.50,2.00,0.16,%,33.00,0.31,%
1014, Mustard Chicken,,16.50,11.00,0.88,%,181.50,1.71,%
1015,Chk In Coconut,,16.50,1.00,0.08,%,16.50,0.16,%
1016,Chicken Jalfrezi,,16.50,5.00,0.40,%,82.50,0.78,%
1017,Chefs SP Chicken.,,16.50,3.00,0.24,%,49.50,0.47,%
1018,Kukulmas Curry,,16.50,6.00,0.48,%,99.00,0.93,%
1019,Rogan Josh,,17.50,23.00,1.85,%,402.50,3.79,%
1020,Palak Gosht,,17.50,3.00,0.24,%,52.50,0.49,%
1021,Madras Lamb,,17.50,6.00,0.48,%,105.00,0.99,%
1022, Lamb Korma,,17.50,20.00,1.61,%,350.00,3.29,%
1023,Lamb Vindaloo,,17.50,3.00,0.24,%,52.50,0.49,%
1024,Chefs SP Lamb,,17.50,3.00,0.24,%,52.50,0.49,%
1025,Lamb Masala,,17.50,7.00,0.56,%,122.50,1.15,%
1026,Beef Vindaloo,,16.50,13.00,1.05,%,214.50,2.02,%
1027,Beef Jalfrezi,,16.50,3.00,0.24,%,49.50,0.47,%
1028,Madras Beef,,16.50,8.00,0.64,%,132.00,1.24,%
1029,Moghlai beef,,16.50,7.00,0.56,%,115.50,1.09,%
1030,Beef Korma,,16.50,10.00,0.80,%,165.00,1.55,%
1031,Chefs Sp beef,,16.50,4.00,0.32,%,66.00,0.62,%
1032,Chefs SP Prawn.,,18.00,2.00,0.16,%,36.00,0.34,%
1033,Mixed Seafood,,19.00,2.00,0.16,%,38.50,0.36,%
1034,K Praw N Coconut,,19.00,6.00,0.48,%,114.00,1.07,%
1035,Spicy King Prawn,,20.00,3.00,0.24,%,58.00,0.55,%
1038,Fish in Coconut,,18.00,2.00,0.16,%,36.00,0.34,%
1039,Chefs SP fish,,18.00,5.00,0.40,%,90.00,0.85,%
1040,Vege Korma,,14.50,10.00,0.80,%,145.00,1.36,%
1041, Potato Bhaji,,14.50,4.00,0.32,%,58.00,0.55,%
1042, Aloo Mattar,,14.50,2.00,0.16,%,29.00,0.27,%
1043, Channa Masala,,14.50,3.00,0.24,%,43.50,0.41,%
1044,Devilled Potato,,14.50,2.00,0.16,%,29.00,0.27,%
1045,Paneer Masala,,15.50,4.00,0.32,%,62.00,0.58,%
1046, Palak Paneer,,16.00,11.00,0.88,%,176.00,1.66,%
1047,Butter Paneer,,15.50,3.00,0.24,%,46.50,0.44,%
1048,Cabbage/Potato,,14.50,5.00,0.40,%,72.50,0.68,%
1049,Devilled Cabbage,,14.00,1.00,0.08,%,14.00,0.13,%
1050,Pumpkin,,14.50,4.00,0.32,%,58.00,0.55,%
1051, Dhal,,14.50,12.00,0.96,%,174.00,1.64,%
1052,Parippu,,14.50,1.00,0.08,%,14.50,0.14,%
