Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,16.00,1.37,%,109.25,1.02,%
1001,Large Samosas,,6.75,9.00,0.77,%,60.75,0.57,%
1002, Samosas - Vege,,7.50,14.00,1.20,%,105.00,0.98,%
1003,Mini Spring Rolls,,7.50,5.00,0.43,%,37.50,0.35,%
1004, Curry Samosas,,5.50,1.00,0.09,%,5.50,0.05,%
1005,Onion Bhajia,,6.50,28.00,2.40,%,190.00,1.77,%
1006,chicken sticks,,8.50,7.00,0.60,%,63.50,0.59,%
1007,Tikka Chicken,,14.00,4.00,0.34,%,58.00,0.54,%
1008,chicken strips,,8.50,12.00,1.03,%,130.00,1.21,%
1009,Butter Chicken,,17.00,83.00,7.12,%,"1,435.00",13.35,%
1010,Madras Chicken,,16.50,4.00,0.34,%,66.00,0.61,%
1011,Chicken Korma,,16.50,11.00,0.94,%,189.50,1.76,%
1012,CH Tikka Masala,,16.50,11.00,0.94,%,183.50,1.71,%
1013,Chicken Vindaloo,,18.50,3.00,0.26,%,51.50,0.48,%
1014, Mustard Chicken,,18.50,11.00,0.94,%,193.50,1.80,%
1015,Chk In Coconut,,18.50,4.00,0.34,%,72.00,0.67,%
1016,Chicken Jalfrezi,,16.50,4.00,0.34,%,66.00,0.61,%
1017,Chefs SP Chicken.,,18.50,7.00,0.60,%,121.50,1.13,%
1018,Kukulmas Curry,,18.50,5.00,0.43,%,86.50,0.80,%
1019,Rogan Josh,,17.50,10.00,0.86,%,184.00,1.71,%
1021,Madras Lamb,,17.50,4.00,0.34,%,70.00,0.65,%
1022, Lamb Korma,,17.50,7.00,0.60,%,125.50,1.17,%
1023,Lamb Vindaloo,,17.50,1.00,0.09,%,17.50,0.16,%
1024,Chefs SP Lamb,,20.50,4.00,0.34,%,79.00,0.73,%
1025,Lamb Masala,,20.50,4.00,0.34,%,76.00,0.71,%
1026,Beef Vindaloo,,16.50,7.00,0.60,%,115.50,1.07,%
1027,Beef Jalfrezi,,16.50,2.00,0.17,%,35.00,0.33,%
1028,Madras Beef,,16.50,12.00,1.03,%,204.00,1.90,%
1029,Moghlai beef,,16.50,3.00,0.26,%,51.50,0.48,%
1030,Beef Korma,,16.50,3.00,0.26,%,49.50,0.46,%
1031,Chefs Sp beef,,16.50,4.00,0.34,%,66.00,0.61,%
1032,Chefs SP Prawn.,,18.00,3.00,0.26,%,58.00,0.54,%
1033,Mixed Seafood,,23.00,1.00,0.09,%,23.00,0.21,%
1034,K Praw N Coconut,,22.00,4.00,0.34,%,82.00,0.76,%
1035,Spicy King Prawn,,22.00,1.00,0.09,%,22.00,0.20,%
1037,Madras Prawn,,19.00,2.00,0.17,%,38.00,0.35,%
1038,Fish in Coconut,,22.00,2.00,0.17,%,44.00,0.41,%
1040,Vege Korma,,14.50,5.00,0.43,%,74.50,0.69,%
1041, Potato Bhaji,,15.50,7.00,0.60,%,104.50,0.97,%
1042, Aloo Mattar,,14.50,3.00,0.26,%,43.50,0.40,%
1043, Channa Masala,,14.50,4.00,0.34,%,58.00,0.54,%
1044,Devilled Potato,,14.50,10.00,0.86,%,147.00,1.37,%
1045,Paneer Masala,,15.50,6.00,0.52,%,101.00,0.94,%
1046, Palak Paneer,,17.50,10.00,0.86,%,167.50,1.56,%
1047,Butter Paneer,,15.50,6.00,0.52,%,95.00,0.88,%
1050,Pumpkin,,14.50,2.00,0.17,%,31.00,0.29,%
1051, Dhal,,14.50,8.00,0.69,%,116.00,1.08,%
1052,Parippu,,14.50,2.00,0.17,%,29.00,0.27,%
1053, Dhal Makhani,,16.50,3.00,0.26,%,46.50,0.43,%
1054,Green Bean Garlic,,14.50,3.00,0.26,%,45.00,0.42,%
1055, Potato Masala,,14.50,2.00,0.17,%,29.00,0.27,%
1057,Vege Butter Chick,,15.50,11.00,0.94,%,170.50,1.59,%
1058,Veg Chick Vinloo,,17.50,3.00,0.26,%,48.50,0.45,%
1059,Vege St Fry Chick,,15.50,7.00,0.60,%,118.50,1.10,%
1060, Pepper Chicken,,19.00,8.00,0.69,%,147.00,1.37,%
1061, Pepper Beef,,16.50,2.00,0.17,%,35.50,0.33,%
1064, Yellow Rice Medium,,5.50,19.00,1.63,%,84.50,0.79,%
1065, White Rice Medium,,5.00,13.00,1.12,%,58.00,0.54,%
1066, Pulao,,8.00,3.00,0.26,%,24.00,0.22,%
1067, Chicken Biryani,,15.00,17.00,1.46,%,265.00,2.47,%
1068, Lamb Biryani,,18.00,11.00,0.94,%,174.00,1.62,%
1069, Beef Biryani,,17.50,4.00,0.34,%,62.50,0.58,%
1070,Special Fried Rice,,15.00,30.00,2.58,%,490.00,4.56,%
1071,Plain Naan,,4.00,60.00,5.15,%,248.00,2.31,%
1072, Garlic Naan,,4.50,116.00,9.96,%,530.00,4.93,%
1074, Chapattis,,1.50,5.00,0.43,%,7.50,0.07,%
1075, Parathas,,2.00,27.00,2.32,%,54.00,0.50,%
1076, Pappodums x 4,,2.75,44.00,3.78,%,124.25,1.16,%
1077,Raita,,2.50,19.00,1.63,%,47.50,0.44,%
1078, Achar,,3.00,4.00,0.34,%,12.00,0.11,%
1079, Mango Chutney,,2.50,4.00,0.34,%,10.00,0.09,%
1081, Almond Kulfi,,4.50,6.00,0.52,%,27.00,0.25,%
1083, Curd n Honey,,7.00,1.00,0.09,%,7.00,0.07,%
1084,Ice Cream,,5.00,3.00,0.26,%,15.00,0.14,%
1086,Sweet Mango Lassi,,6.50,8.00,0.69,%,50.00,0.47,%
1087,Mango Nectar,,7.00,1.00,0.09,%,7.00,0.07,%
1088, Falooda,,7.00,7.00,0.60,%,49.00,0.46,%
1089,Chili Naan,,4.50,14.00,1.20,%,65.00,0.60,%
1090,Yellow Rice Large,,4.50,41.00,3.52,%,200.50,1.87,%
1091, White Rice Large,,6.00,26.00,2.23,%,124.50,1.16,%
1093, Devilled Chicken,,19.00,15.00,1.29,%,272.50,2.53,%
1094, Devilled Beff,,16.50,2.00,0.17,%,33.00,0.31,%
1096,1000 SPC Squid,,21.00,1.00,0.09,%,21.00,0.20,%
1097,Cheese Nann,,4.50,11.00,0.94,%,51.00,0.47,%
1098,Coconut Water 500ml,,5.00,3.00,0.26,%,13.80,0.13,%
1100,Egg plant curry,,15.50,5.00,0.43,%,80.00,0.74,%
1101,Ginger Beer,,4.00,3.00,0.26,%,12.00,0.11,%
1103,Boiled Channa,,8.50,2.00,0.17,%,18.50,0.17,%
1104,Chicken Palandi,,18.50,1.00,0.09,%,18.50,0.17,%
1105,Beef Kufta,,18.50,1.00,0.09,%,18.50,0.17,%
1107,Fried Noodles,,14.00,10.00,0.86,%,125.00,1.16,%
1108,Can drinks,,2.50,19.00,1.63,%,47.50,0.44,%
1109,Glass Bottle 300ml,,4.50,4.00,0.34,%,16.00,0.15,%
1113,Vege Chk MASALA,,15.50,1.00,0.09,%,15.50,0.14,%
1117,upgrade ONE SIZE,,1.50,3.00,0.26,%,4.50,0.04,%
1118,upgrade TWO SIZES,,2.75,3.00,0.26,%,8.25,0.08,%
1119,Cut Chilli,,1.50,1.00,0.09,%,1.50,0.01,%
1120,TEA Per Person,,4.50,4.00,0.34,%,18.00,0.17,%
1121,Cup Of Coffee,,4.50,2.00,0.17,%,9.00,0.08,%
1122, Devilled Lamb,,19.50,5.00,0.43,%,97.50,0.91,%
1126,1000 Spic SFY Chicken,,16.50,2.00,0.17,%,33.00,0.31,%
1129,1000 Spic K Prawns,,19.00,2.00,0.17,%,38.00,0.35,%
1130,BYO Per Head,,1.50,14.00,1.20,%,21.00,0.20,%
1131, Buchet of Ice,,1.50,6.00,0.52,%,9.00,0.08,%
1132,Goat Curry,,18.50,18.00,1.55,%,375.00,3.49,%
1134,Spicy Bean Masala,,15.50,1.00,0.09,%,15.50,0.14,%
1136,Jeera Rice Large,,7.50,3.00,0.26,%,22.50,0.21,%
1137,Egg Paratha,,2.50,11.00,0.94,%,27.50,0.26,%
1139,Butter Cashew Masala,,18.00,1.00,0.09,%,18.00,0.17,%
1140,Green Bean n Potato,,14.50,1.00,0.09,%,14.50,0.13,%
1141,Large Spring Rolls,,9.50,3.00,0.26,%,26.50,0.25,%
1142,Jungle Curry,,19.00,2.00,0.17,%,38.00,0.35,%
1143,Sour Fish,,22.00,2.00,0.17,%,44.00,0.41,%
1144,Vege Briyni,,15.00,2.00,0.17,%,27.50,0.26,%
1145,Vege Fried Rice,,12.50,1.00,0.09,%,12.50,0.12,%
1146,Delivery,,90.00,1.00,0.09,%,90.00,0.84,%
