Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,7.00,34.00,1.71,%,232.75,1.31,%
1001,Large Samosas,,7.50,16.00,0.80,%,114.00,0.64,%
1002, Samosas - Vege,,7.50,20.00,1.00,%,151.00,0.85,%
1003,Mini Spring Rolls,,7.50,10.00,0.50,%,75.00,0.42,%
1004, Curry Samosas,,6.50,5.00,0.25,%,29.50,0.17,%
1005,Onion Bhajia,,6.50,55.00,2.76,%,380.50,2.15,%
1006,chicken sticks,,9.50,33.00,1.66,%,302.50,1.71,%
1007,Tikka Chicken,,16.00,1.00,0.05,%,16.00,0.09,%
1008,chicken strips,,9.50,17.00,0.85,%,150.50,0.85,%
1009,Butter Chicken,,17.00,138.00,6.93,%,"2,397.50",13.54,%
1010,Madras Chicken,,16.50,13.00,0.65,%,220.50,1.25,%
1011,Chicken Korma,,16.50,20.00,1.00,%,343.00,1.94,%
1012,CH Tikka Masala,,16.50,24.00,1.20,%,404.00,2.28,%
1013,Chicken Vindaloo,,18.50,9.00,0.45,%,154.50,0.87,%
1014, Mustard Chicken,,16.50,22.00,1.10,%,375.00,2.12,%
1015,Chk In Coconut,,18.50,12.00,0.60,%,219.00,1.24,%
1016,Chicken Jalfrezi,,16.50,9.00,0.45,%,156.50,0.88,%
1017,Chefs SP Chicken.,,18.50,5.00,0.25,%,84.50,0.48,%
1018,Kukulmas Curry,,18.50,5.00,0.25,%,86.50,0.49,%
1019,Rogan Josh,,17.50,34.00,1.71,%,613.00,3.46,%
1020,Palak Gosht,,17.50,10.00,0.50,%,179.00,1.01,%
1021,Madras Lamb,,19.50,5.00,0.25,%,93.50,0.53,%
1022, Lamb Korma,,17.50,29.00,1.46,%,506.00,2.86,%
1023,Lamb Vindaloo,,17.50,6.00,0.30,%,107.00,0.60,%
1024,Chefs SP Lamb,,17.50,22.00,1.10,%,391.00,2.21,%
1025,Lamb Masala,,17.50,7.00,0.35,%,130.50,0.74,%
1026,Beef Vindaloo,,16.50,17.00,0.85,%,292.50,1.65,%
1027,Beef Jalfrezi,,18.50,2.00,0.10,%,35.00,0.20,%
1028,Madras Beef,,16.50,12.00,0.60,%,202.00,1.14,%
1029,Moghlai beef,,18.50,4.00,0.20,%,70.00,0.40,%
1030,Beef Korma,,16.50,15.00,0.75,%,265.50,1.50,%
1031,Chefs Sp beef,,16.50,2.00,0.10,%,35.00,0.20,%
1032,Chefs SP Prawn.,,18.00,5.00,0.25,%,98.00,0.55,%
1033,Mixed Seafood,,19.00,4.00,0.20,%,78.50,0.44,%
1034,K Praw N Coconut,,21.00,9.00,0.45,%,187.00,1.06,%
1035,Spicy King Prawn,,21.00,2.00,0.10,%,42.00,0.24,%
1036,Prawn Vindaloo,,19.00,1.00,0.05,%,19.00,0.11,%
1037,Madras Prawn,,19.00,2.00,0.10,%,38.00,0.21,%
1038,Fish in Coconut,,21.00,1.00,0.05,%,21.00,0.12,%
