Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,7.00,20.00,1.19,%,137.00,0.91,%
1001,Large Samosas,,6.75,16.00,0.95,%,112.50,0.75,%
1002, Samosas - Vege,,7.50,13.00,0.78,%,97.50,0.65,%
1003,Mini Spring Rolls,,7.50,14.00,0.83,%,105.00,0.70,%
1004, Curry Samosas,,6.50,8.00,0.48,%,47.00,0.31,%
1005,Onion Bhajia,,6.50,32.00,1.91,%,220.00,1.46,%
1006,chicken sticks,,9.50,27.00,1.61,%,253.50,1.69,%
1007,Tikka Chicken,,14.00,4.00,0.24,%,56.00,0.37,%
1008,chicken strips,,8.50,21.00,1.25,%,184.50,1.23,%
1009,Butter Chicken,,19.00,147.00,8.77,%,"2,543.00",16.91,%
1010,Madras Chicken,,16.50,9.00,0.54,%,148.50,0.99,%
1011,Chicken Korma,,18.50,19.00,1.13,%,329.50,2.19,%
1012,CH Tikka Masala,,16.50,17.00,1.01,%,282.50,1.88,%
1013,Chicken Vindaloo,,16.50,6.00,0.36,%,103.00,0.68,%
1014, Mustard Chicken,,18.50,13.00,0.78,%,226.50,1.51,%
1015,Chk In Coconut,,18.50,12.00,0.72,%,214.00,1.42,%
1016,Chicken Jalfrezi,,16.50,8.00,0.48,%,132.00,0.88,%
1017,Chefs SP Chicken.,,18.50,5.00,0.30,%,86.50,0.58,%
1018,Kukulmas Curry,,16.50,9.00,0.54,%,156.50,1.04,%
1019,Rogan Josh,,19.50,36.00,2.15,%,648.00,4.31,%
1020,Palak Gosht,,19.50,5.00,0.30,%,91.50,0.61,%
1021,Madras Lamb,,17.50,2.00,0.12,%,35.00,0.23,%
1022, Lamb Korma,,17.50,33.00,1.97,%,587.50,3.91,%
1023,Lamb Vindaloo,,17.50,4.00,0.24,%,70.00,0.47,%
1024,Chefs SP Lamb,,19.50,5.00,0.30,%,89.50,0.60,%
1025,Lamb Masala,,17.50,16.00,0.95,%,290.00,1.93,%
1026,Beef Vindaloo,,16.50,21.00,1.25,%,352.50,2.34,%
1027,Beef Jalfrezi,,16.50,1.00,0.06,%,16.50,0.11,%
1028,Madras Beef,,16.50,12.00,0.72,%,202.00,1.34,%
