Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,23.00,1.15,%,156.75,0.90,%
1001,Large Samosas,,6.75,21.00,1.05,%,147.75,0.85,%
1002, Samosas - Vege,,7.50,20.00,1.00,%,150.00,0.86,%
1003,Mini Spring Rolls,,7.50,12.00,0.60,%,90.00,0.52,%
1004, Curry Samosas,,6.50,5.00,0.25,%,30.50,0.18,%
1005,Onion Bhajia,,6.50,48.00,2.41,%,321.00,1.85,%
1006,chicken sticks,,8.50,23.00,1.15,%,214.50,1.23,%
1007,Tikka Chicken,,16.00,2.00,0.10,%,32.00,0.18,%
1008,chicken strips,,8.50,10.00,0.50,%,87.00,0.50,%
1009,Butter Chicken,,17.00,150.00,7.53,%,"2,614.00",15.04,%
1010,Madras Chicken,,18.50,9.00,0.45,%,154.50,0.89,%
1011,Chicken Korma,,18.50,18.00,0.90,%,303.00,1.74,%
1012,CH Tikka Masala,,16.50,25.00,1.25,%,426.50,2.45,%
1013,Chicken Vindaloo,,16.50,3.00,0.15,%,51.50,0.30,%
1014, Mustard Chicken,,18.50,19.00,0.95,%,333.50,1.92,%
1015,Chk In Coconut,,16.50,12.00,0.60,%,212.00,1.22,%
1016,Chicken Jalfrezi,,16.50,4.00,0.20,%,68.00,0.39,%
1017,Chefs SP Chicken.,,16.50,5.00,0.25,%,88.50,0.51,%
1018,Kukulmas Curry,,16.50,11.00,0.55,%,189.50,1.09,%
1019,Rogan Josh,,17.50,34.00,1.71,%,615.00,3.54,%
1020,Palak Gosht,,17.50,4.00,0.20,%,72.00,0.41,%
1021,Madras Lamb,,17.50,7.00,0.35,%,128.50,0.74,%
1022, Lamb Korma,,17.50,23.00,1.15,%,418.50,2.41,%
1023,Lamb Vindaloo,,19.50,4.00,0.20,%,74.00,0.43,%
1024,Chefs SP Lamb,,17.50,8.00,0.40,%,144.00,0.83,%
1025,Lamb Masala,,17.50,13.00,0.65,%,239.50,1.38,%
1026,Beef Vindaloo,,16.50,22.00,1.10,%,367.00,2.11,%
1027,Beef Jalfrezi,,16.50,6.00,0.30,%,103.00,0.59,%
1028,Madras Beef,,16.50,9.00,0.45,%,148.50,0.85,%
1029,Moghlai beef,,18.50,3.00,0.15,%,51.50,0.30,%
1030,Beef Korma,,16.50,6.00,0.30,%,101.00,0.58,%
1031,Chefs Sp beef,,18.50,11.00,0.55,%,187.50,1.08,%
1032,Chefs SP Prawn.,,18.00,4.00,0.20,%,76.00,0.44,%
1033,Mixed Seafood,,19.00,4.00,0.20,%,78.00,0.45,%
1034,K Praw N Coconut,,19.00,8.00,0.40,%,158.00,0.91,%
1035,Spicy King Prawn,,21.00,4.00,0.20,%,80.00,0.46,%
1036,Prawn Vindaloo,,19.00,1.00,0.05,%,19.00,0.11,%
1038,Fish in Coconut,,21.00,3.00,0.15,%,63.00,0.36,%
1039,Chefs SP fish,,18.00,6.00,0.30,%,108.00,0.62,%
1040,Vege Korma,,14.50,22.00,1.10,%,326.00,1.88,%
1041, Potato Bhaji,,14.50,3.00,0.15,%,43.50,0.25,%
1042, Aloo Mattar,,15.50,7.00,0.35,%,103.50,0.60,%
1043, Channa Masala,,15.50,4.00,0.20,%,61.00,0.35,%
1044,Devilled Potato,,14.50,7.00,0.35,%,102.50,0.59,%
1045,Paneer Masala,,15.50,6.00,0.30,%,95.00,0.55,%
1046, Palak Paneer,,16.00,16.00,0.80,%,259.50,1.49,%
1047,Butter Paneer,,15.50,7.00,0.35,%,109.50,0.63,%
1048,Cabbage/Potato,,14.50,3.00,0.15,%,43.50,0.25,%
1049,Devilled Cabbage,,14.00,6.00,0.30,%,88.00,0.51,%
1050,Pumpkin,,14.50,6.00,0.30,%,89.00,0.51,%
1051, Dhal,,15.50,20.00,1.00,%,296.00,1.70,%
1052,Parippu,,15.50,4.00,0.20,%,60.00,0.35,%
1053, Dhal Makhani,,15.00,4.00,0.20,%,60.50,0.35,%
1054,Green Bean Garlic,,14.50,2.00,0.10,%,30.00,0.17,%
1055, Potato Masala,,14.50,3.00,0.15,%,43.50,0.25,%
1056, Potato Curry,,14.50,8.00,0.40,%,118.00,0.68,%
1057,Vege Butter Chick,,15.50,15.00,0.75,%,234.50,1.35,%
1058,Veg Chick Vinloo,,15.50,2.00,0.10,%,31.00,0.18,%
1059,Vege St Fry Chick,,15.50,10.00,0.50,%,162.00,0.93,%
1060, Pepper Chicken,,19.00,2.00,0.10,%,38.00,0.22,%
1064, Yellow Rice Medium,,3.50,20.00,1.00,%,81.00,0.47,%
1065, White Rice Medium,,3.25,26.00,1.30,%,89.75,0.52,%
1066, Pulao,,8.00,9.00,0.45,%,74.00,0.43,%
1067, Chicken Biryani,,15.00,21.00,1.05,%,316.00,1.82,%
1068, Lamb Biryani,,15.00,13.00,0.65,%,201.00,1.16,%
1069, Beef Biryani,,15.00,4.00,0.20,%,60.50,0.35,%
1070,Special Fried Rice,,15.00,29.00,1.46,%,439.50,2.53,%
1071,Plain Naan,,4.00,90.00,4.52,%,373.50,2.15,%
1072, Garlic Naan,,4.50,217.00,10.89,%,987.25,5.68,%
1074, Chapattis,,1.50,37.00,1.86,%,55.50,0.32,%
1075, Parathas,,2.00,82.00,4.11,%,169.50,0.98,%
1076, Pappodums x 4,,2.75,71.00,3.56,%,200.50,1.15,%
1077,Raita,,2.50,30.00,1.51,%,75.00,0.43,%
1079, Mango Chutney,,2.50,2.00,0.10,%,5.00,0.03,%
1081, Almond Kulfi,,4.50,5.00,0.25,%,22.50,0.13,%
1082, Mango Kulfi,,4.50,1.00,0.05,%,4.50,0.03,%
1084,Ice Cream,,5.00,1.00,0.05,%,5.00,0.03,%
1085, Plain/Salted Lassi,,5.50,1.00,0.05,%,5.50,0.03,%
1086,Sweet Mango Lassi,,4.50,12.00,0.60,%,66.00,0.38,%
1087,Mango Nectar,,7.00,1.00,0.05,%,7.00,0.04,%
1088, Falooda,,7.00,6.00,0.30,%,42.00,0.24,%
1089,Chili Naan,,4.50,13.00,0.65,%,62.50,0.36,%
1090,Yellow Rice Large,,4.50,96.00,4.82,%,462.00,2.66,%
1091, White Rice Large,,4.25,54.00,2.71,%,240.00,1.38,%
1093, Devilled Chicken,,16.50,4.00,0.20,%,71.00,0.41,%
1094, Devilled Beff,,16.50,3.00,0.15,%,52.00,0.30,%
