Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,14.00,1.81,%,95.50,1.28,%
1001,Large Samosas,,7.50,7.00,0.90,%,48.75,0.65,%
1002, Samosas - Vege,,7.50,5.00,0.65,%,37.50,0.50,%
1003,Mini Spring Rolls,,7.50,8.00,1.03,%,60.00,0.80,%
1004, Curry Samosas,,5.50,6.00,0.78,%,36.00,0.48,%
1005,Onion Bhajia,,6.50,24.00,3.10,%,164.00,2.19,%
1006,chicken sticks,,8.50,2.00,0.26,%,17.00,0.23,%
1007,Tikka Chicken,,16.00,1.00,0.13,%,16.00,0.21,%
1008,chicken strips,,9.50,3.00,0.39,%,27.50,0.37,%
1009,Butter Chicken,,17.00,71.00,9.17,%,"1,247.00",16.68,%
1010,Madras Chicken,,16.50,3.00,0.39,%,51.50,0.69,%
1011,Chicken Korma,,16.50,11.00,1.42,%,187.50,2.51,%
1012,CH Tikka Masala,,16.50,6.00,0.78,%,101.00,1.35,%
1013,Chicken Vindaloo,,18.50,1.00,0.13,%,18.50,0.25,%
1014, Mustard Chicken,,16.50,3.00,0.39,%,51.50,0.69,%
1015,Chk In Coconut,,18.50,5.00,0.65,%,86.50,1.16,%
1016,Chicken Jalfrezi,,16.50,2.00,0.26,%,33.00,0.44,%
1017,Chefs SP Chicken.,,16.50,10.00,1.29,%,175.00,2.34,%
1018,Kukulmas Curry,,18.50,3.00,0.39,%,53.50,0.72,%
1019,Rogan Josh,,17.50,16.00,2.07,%,282.00,3.77,%
1020,Palak Gosht,,17.50,3.00,0.39,%,52.50,0.70,%
1021,Madras Lamb,,19.50,1.00,0.13,%,19.50,0.26,%
1022, Lamb Korma,,17.50,12.00,1.55,%,214.00,2.86,%
1023,Lamb Vindaloo,,19.50,1.00,0.13,%,19.50,0.26,%
1024,Chefs SP Lamb,,17.50,6.00,0.78,%,111.00,1.48,%
1025,Lamb Masala,,19.50,7.00,0.90,%,134.50,1.80,%
1026,Beef Vindaloo,,16.50,11.00,1.42,%,193.50,2.59,%
1027,Beef Jalfrezi,,18.50,2.00,0.26,%,37.00,0.49,%
1028,Madras Beef,,16.50,9.00,1.16,%,150.50,2.01,%
1029,Moghlai beef,,16.50,3.00,0.39,%,51.50,0.69,%
1030,Beef Korma,,16.50,4.00,0.52,%,68.00,0.91,%
1031,Chefs Sp beef,,16.50,4.00,0.52,%,66.00,0.88,%
1032,Chefs SP Prawn.,,22.00,3.00,0.39,%,66.00,0.88,%
1033,Mixed Seafood,,19.00,2.00,0.26,%,40.00,0.53,%
1034,K Praw N Coconut,,19.00,3.00,0.39,%,61.00,0.82,%
1035,Spicy King Prawn,,21.00,5.00,0.65,%,99.00,1.32,%
1037,Madras Prawn,,21.00,1.00,0.13,%,21.00,0.28,%
1038,Fish in Coconut,,18.00,1.00,0.13,%,18.00,0.24,%
1039,Chefs SP fish,,18.00,4.00,0.52,%,78.00,1.04,%
1040,Vege Korma,,14.50,6.00,0.78,%,88.00,1.18,%
1041, Potato Bhaji,,15.50,1.00,0.13,%,15.50,0.21,%
1042, Aloo Mattar,,15.50,3.00,0.39,%,45.50,0.61,%
1043, Channa Masala,,14.50,1.00,0.13,%,14.50,0.19,%
1044,Devilled Potato,,14.50,3.00,0.39,%,43.50,0.58,%
1046, Palak Paneer,,16.50,9.00,1.16,%,145.50,1.95,%
