Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1145,Vege Fried Rice,,14.00,3.00,0.20,%,42.00,0.33,%
1146,Delivery,,6.00,2.00,0.14,%,12.00,0.09,%
1147,Chilli Chicken,,16.50,4.00,0.27,%,68.50,0.54,%
1149,Paper Carry Bag,,0.15,54.00,3.69,%,8.10,0.06,%
1151,Reuserble Bag,,0.10,30.00,2.05,%,3.00,0.02,%
1154,Paneer Jalfrez,,16.00,9.00,0.61,%,144.00,1.14,%
6014,With spinach,,1.00,2.00,0.14,%,2.00,0.02,%
6018,Extra Garlic,Per naan,0.50,3.00,0.20,%,1.50,0.01,%
6032,Extra Meat,,3.00,1.00,0.07,%,3.00,0.02,%
6033,With Chicken,,14.00,7.00,0.48,%,38.00,0.30,%
6036,Add Potato,,1.50,1.00,0.07,%,1.50,0.01,%
Total,"1,464.00","12,665.15",,,,,,,
