Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,23.00,1.16,%,156.25,0.86,%
1001,Large Samosas,,8.50,14.00,0.71,%,108.50,0.59,%
1002, Samosas - Vege,,7.50,13.00,0.66,%,97.50,0.53,%
1003,Mini Spring Rolls,,7.50,9.00,0.45,%,67.50,0.37,%
1004, Curry Samosas,,6.50,14.00,0.71,%,86.00,0.47,%
1005,Onion Bhajia,,6.50,49.00,2.47,%,339.50,1.86,%
1006,chicken sticks,,10.50,12.00,0.61,%,116.00,0.64,%
1007,Tikka Chicken,,14.00,6.00,0.30,%,90.00,0.49,%
1008,chicken strips,,12.50,18.00,0.91,%,213.00,1.17,%
1009,Butter Chicken,,17.00,151.00,7.62,%,"2,637.00",14.44,%
1010,Madras Chicken,,16.50,13.00,0.66,%,224.50,1.23,%
1011,Chicken Korma,,16.50,24.00,1.21,%,412.00,2.26,%
1012,CH Tikka Masala,,16.50,23.00,1.16,%,389.50,2.13,%
1013,Chicken Vindaloo,,16.50,9.00,0.45,%,148.50,0.81,%
1014, Mustard Chicken,,16.50,21.00,1.06,%,366.50,2.01,%
1015,Chk In Coconut,,16.50,9.00,0.45,%,160.50,0.88,%
1016,Chicken Jalfrezi,,16.50,4.00,0.20,%,66.00,0.36,%
1017,Chefs SP Chicken.,,18.50,10.00,0.50,%,177.00,0.97,%
1018,Kukulmas Curry,,16.50,13.00,0.66,%,220.50,1.21,%
1019,Rogan Josh,,17.50,23.00,1.16,%,417.50,2.29,%
1020,Palak Gosht,,17.50,2.00,0.10,%,35.00,0.19,%
1021,Madras Lamb,,17.50,12.00,0.61,%,219.00,1.20,%
1022, Lamb Korma,,17.50,19.00,0.96,%,356.50,1.95,%
1023,Lamb Vindaloo,,17.50,6.00,0.30,%,109.00,0.60,%
1024,Chefs SP Lamb,,20.50,4.00,0.20,%,79.00,0.43,%
1025,Lamb Masala,,17.50,8.00,0.40,%,146.00,0.80,%
1026,Beef Vindaloo,,16.50,19.00,0.96,%,331.50,1.82,%
1027,Beef Jalfrezi,,16.50,2.00,0.10,%,33.00,0.18,%
1028,Madras Beef,,16.50,10.00,0.50,%,167.00,0.91,%
1029,Moghlai beef,,16.50,5.00,0.25,%,86.50,0.47,%
1030,Beef Korma,,18.50,6.00,0.30,%,105.00,0.57,%
1031,Chefs Sp beef,,18.50,8.00,0.40,%,146.00,0.80,%
1032,Chefs SP Prawn.,,22.00,2.00,0.10,%,44.00,0.24,%
1033,Mixed Seafood,,23.00,4.00,0.20,%,84.00,0.46,%
1034,K Praw N Coconut,,19.00,8.00,0.40,%,167.00,0.91,%
1035,Spicy King Prawn,,19.00,10.00,0.50,%,196.00,1.07,%
1037,Madras Prawn,,19.00,3.00,0.15,%,59.00,0.32,%
1038,Fish in Coconut,,18.00,8.00,0.40,%,156.00,0.85,%
1039,Chefs SP fish,,22.00,1.00,0.05,%,22.00,0.12,%
1040,Vege Korma,,16.50,8.00,0.40,%,120.00,0.66,%
1041, Potato Bhaji,,14.50,7.00,0.35,%,104.50,0.57,%
1042, Aloo Mattar,,14.50,8.00,0.40,%,119.00,0.65,%
1043, Channa Masala,,14.50,4.00,0.20,%,60.00,0.33,%
1044,Devilled Potato,,14.50,14.00,0.71,%,205.00,1.12,%
1045,Paneer Masala,,15.50,3.00,0.15,%,46.50,0.25,%
1046, Palak Paneer,,16.00,14.00,0.71,%,228.50,1.25,%
1047,Butter Paneer,,15.50,13.00,0.66,%,205.50,1.13,%
1048,Cabbage/Potato,,14.50,6.00,0.30,%,89.00,0.49,%
1049,Devilled Cabbage,,14.00,3.00,0.15,%,42.00,0.23,%
1050,Pumpkin,,16.50,5.00,0.25,%,74.50,0.41,%
1051, Dhal,,14.50,9.00,0.45,%,131.50,0.72,%
1052,Parippu,,15.50,8.00,0.40,%,119.00,0.65,%
1053, Dhal Makhani,,16.50,5.00,0.25,%,76.50,0.42,%
1054,Green Bean Garlic,,14.50,7.00,0.35,%,107.50,0.59,%
1055, Potato Masala,,15.50,1.00,0.05,%,15.50,0.08,%
1056, Potato Curry,,14.50,5.00,0.25,%,72.50,0.40,%
1057,Vege Butter Chick,,15.50,7.00,0.35,%,110.50,0.61,%
1058,Veg Chick Vinloo,,17.50,2.00,0.10,%,35.00,0.19,%
1059,Vege St Fry Chick,,15.50,9.00,0.45,%,145.50,0.80,%
1060, Pepper Chicken,,16.50,2.00,0.10,%,33.00,0.18,%
1061, Pepper Beef,,19.00,2.00,0.10,%,38.00,0.21,%
1063, Pepper K Prawn,,21.00,2.00,0.10,%,42.00,0.23,%
1064, Yellow Rice Medium,,5.50,36.00,1.82,%,162.00,0.89,%
1065, White Rice Medium,,5.00,27.00,1.36,%,114.00,0.62,%
1066, Pulao,,8.00,8.00,0.40,%,68.00,0.37,%
1067, Chicken Biryani,,15.00,22.00,1.11,%,345.00,1.89,%
1068, Lamb Biryani,,15.00,6.00,0.30,%,90.00,0.49,%
