Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,14.00,1.26,%,96.25,0.99,%
1001,Large Samosas,,6.75,9.00,0.81,%,67.75,0.70,%
1002, Samosas - Vege,,7.50,7.00,0.63,%,52.50,0.54,%
1003,Mini Spring Rolls,,7.50,6.00,0.54,%,45.00,0.46,%
1004, Curry Samosas,,5.50,2.00,0.18,%,11.00,0.11,%
1005,Onion Bhajia,,6.50,28.00,2.51,%,191.00,1.96,%
1006,chicken sticks,,10.50,7.00,0.63,%,65.50,0.67,%
1007,Tikka Chicken,,16.00,3.00,0.27,%,46.00,0.47,%
1008,chicken strips,,8.50,11.00,0.99,%,113.50,1.17,%
1009,Butter Chicken,,17.00,72.00,6.46,%,"1,248.00",12.84,%
1010,Madras Chicken,,16.50,3.00,0.27,%,49.50,0.51,%
1011,Chicken Korma,,16.50,10.00,0.90,%,171.00,1.76,%
1012,CH Tikka Masala,,18.50,8.00,0.72,%,138.00,1.42,%
1013,Chicken Vindaloo,,16.50,5.00,0.45,%,84.50,0.87,%
1014, Mustard Chicken,,18.50,14.00,1.26,%,249.00,2.56,%
1015,Chk In Coconut,,16.50,1.00,0.09,%,16.50,0.17,%
1016,Chicken Jalfrezi,,18.50,6.00,0.54,%,105.00,1.08,%
1017,Chefs SP Chicken.,,16.50,9.00,0.81,%,150.50,1.55,%
1018,Kukulmas Curry,,18.50,5.00,0.45,%,86.50,0.89,%
1019,Rogan Josh,,17.50,16.00,1.43,%,298.00,3.07,%
1020,Palak Gosht,,17.50,2.00,0.18,%,38.00,0.39,%
1021,Madras Lamb,,17.50,4.00,0.36,%,70.00,0.72,%
1022, Lamb Korma,,17.50,13.00,1.17,%,239.50,2.46,%
1023,Lamb Vindaloo,,19.50,2.00,0.18,%,37.00,0.38,%
1024,Chefs SP Lamb,,17.50,11.00,0.99,%,195.50,2.01,%
1026,Beef Vindaloo,,16.50,13.00,1.17,%,224.50,2.31,%
1028,Madras Beef,,16.50,6.00,0.54,%,105.00,1.08,%
1029,Moghlai beef,,16.50,1.00,0.09,%,16.50,0.17,%
1030,Beef Korma,,16.50,4.00,0.36,%,72.00,0.74,%
1031,Chefs Sp beef,,16.50,4.00,0.36,%,68.00,0.70,%
1032,Chefs SP Prawn.,,18.00,3.00,0.27,%,58.00,0.60,%
1033,Mixed Seafood,,19.00,2.00,0.18,%,38.00,0.39,%
1034,K Praw N Coconut,,19.00,3.00,0.27,%,60.00,0.62,%
1035,Spicy King Prawn,,19.00,2.00,0.18,%,38.00,0.39,%
1036,Prawn Vindaloo,,19.00,2.00,0.18,%,38.00,0.39,%
1038,Fish in Coconut,,18.00,4.00,0.36,%,80.00,0.82,%
1039,Chefs SP fish,,18.00,1.00,0.09,%,18.00,0.19,%
1040,Vege Korma,,14.50,3.00,0.27,%,43.50,0.45,%
1041, Potato Bhaji,,15.50,6.00,0.54,%,89.00,0.92,%
1042, Aloo Mattar,,14.50,2.00,0.18,%,29.00,0.30,%
1043, Channa Masala,,14.50,2.00,0.18,%,29.00,0.30,%
1044,Devilled Potato,,14.50,6.00,0.54,%,89.00,0.92,%
1045,Paneer Masala,,15.50,3.00,0.27,%,46.50,0.48,%
1046, Palak Paneer,,16.00,6.00,0.54,%,99.00,1.02,%
1047,Butter Paneer,,15.50,3.00,0.27,%,46.50,0.48,%
1048,Cabbage/Potato,,16.50,2.00,0.18,%,31.00,0.32,%
1049,Devilled Cabbage,,16.00,1.00,0.09,%,16.00,0.16,%
1050,Pumpkin,,16.50,4.00,0.36,%,64.00,0.66,%
1051, Dhal,,14.50,10.00,0.90,%,145.00,1.49,%
1052,Parippu,,14.50,5.00,0.45,%,74.50,0.77,%
1054,Green Bean Garlic,,14.50,1.00,0.09,%,14.50,0.15,%
1055, Potato Masala,,14.50,3.00,0.27,%,44.50,0.46,%
1056, Potato Curry,,15.50,4.00,0.36,%,61.00,0.63,%
1057,Vege Butter Chick,,15.50,7.00,0.63,%,108.50,1.12,%
1058,Veg Chick Vinloo,,17.50,3.00,0.27,%,50.50,0.52,%
1059,Vege St Fry Chick,,17.50,3.00,0.27,%,50.50,0.52,%
1060, Pepper Chicken,,16.50,1.00,0.09,%,16.50,0.17,%
1064, Yellow Rice Medium,,3.50,16.00,1.43,%,66.00,0.68,%
1065, White Rice Medium,,5.00,20.00,1.79,%,80.75,0.83,%
1066, Pulao,,8.00,9.00,0.81,%,76.00,0.78,%
1067, Chicken Biryani,,15.00,5.00,0.45,%,77.50,0.80,%
1068, Lamb Biryani,,15.00,11.00,0.99,%,171.00,1.76,%
1069, Beef Biryani,,15.00,2.00,0.18,%,32.50,0.33,%
