Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,24.00,1.27,%,162.75,0.99,%
1001,Large Samosas,,6.75,27.00,1.43,%,184.50,1.12,%
1002, Samosas - Vege,,7.50,14.00,0.74,%,105.00,0.64,%
1003,Mini Spring Rolls,,7.50,18.00,0.95,%,135.00,0.82,%
1004, Curry Samosas,,5.50,16.00,0.85,%,89.00,0.54,%
1005,Onion Bhajia,,6.50,36.00,1.91,%,240.00,1.46,%
1006,chicken sticks,,8.50,15.00,0.79,%,136.50,0.83,%
1007,Tikka Chicken,,14.00,5.00,0.26,%,70.00,0.43,%
1008,chicken strips,,8.50,12.00,0.64,%,102.00,0.62,%
1009,Butter Chicken,,17.00,170.00,9.00,%,"2,911.50",17.69,%
1010,Madras Chicken,,16.50,8.00,0.42,%,136.00,0.83,%
1011,Chicken Korma,,16.50,19.00,1.01,%,321.50,1.95,%
1012,CH Tikka Masala,,16.50,27.00,1.43,%,445.50,2.71,%
1013,Chicken Vindaloo,,16.50,5.00,0.26,%,82.50,0.50,%
1014, Mustard Chicken,,16.50,23.00,1.22,%,385.50,2.34,%
1015,Chk In Coconut,,16.50,12.00,0.64,%,204.00,1.24,%
1016,Chicken Jalfrezi,,16.50,6.00,0.32,%,99.00,0.60,%
1017,Chefs SP Chicken.,,16.50,9.00,0.48,%,148.50,0.90,%
1018,Kukulmas Curry,,16.50,7.00,0.37,%,117.50,0.71,%
1019,Rogan Josh,,17.50,24.00,1.27,%,424.00,2.58,%
1020,Palak Gosht,,17.50,6.00,0.32,%,107.00,0.65,%
1021,Madras Lamb,,17.50,9.00,0.48,%,157.50,0.96,%
1022, Lamb Korma,,17.50,25.00,1.32,%,443.50,2.69,%
1023,Lamb Vindaloo,,17.50,6.00,0.32,%,107.00,0.65,%
1024,Chefs SP Lamb,,17.50,12.00,0.64,%,212.00,1.29,%
1025,Lamb Masala,,17.50,12.00,0.64,%,212.00,1.29,%
1026,Beef Vindaloo,,16.50,27.00,1.43,%,447.50,2.72,%
1027,Beef Jalfrezi,,16.50,3.00,0.16,%,51.50,0.31,%
1028,Madras Beef,,16.50,17.00,0.90,%,280.50,1.70,%
1029,Moghlai beef,,16.50,4.00,0.21,%,66.00,0.40,%
1030,Beef Korma,,16.50,14.00,0.74,%,233.00,1.42,%
1031,Chefs Sp beef,,16.50,13.00,0.69,%,218.50,1.33,%
1034,K Praw N Coconut,,19.00,5.00,0.26,%,95.00,0.58,%
1035,Spicy King Prawn,,19.00,4.00,0.21,%,76.00,0.46,%
1036,Prawn Vindaloo,,19.00,2.00,0.11,%,38.00,0.23,%
1038,Fish in Coconut,,18.00,7.00,0.37,%,132.00,0.80,%
1039,Chefs SP fish,,18.00,8.00,0.42,%,147.00,0.89,%
1040,Vege Korma,,14.50,18.00,0.95,%,261.00,1.59,%
1041, Potato Bhaji,,14.50,7.00,0.37,%,101.50,0.62,%
