Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,26.00,1.45,%,178.50,1.06,%
1001,Large Samosas,,6.75,15.00,0.84,%,105.75,0.63,%
1002, Samosas - Vege,,7.50,17.00,0.95,%,127.50,0.75,%
1003,Mini Spring Rolls,,7.50,7.00,0.39,%,52.00,0.31,%
1004, Curry Samosas,,5.50,13.00,0.73,%,79.50,0.47,%
1005,Onion Bhajia,,6.50,58.00,3.24,%,405.50,2.40,%
1006,chicken sticks,,8.50,10.00,0.56,%,91.00,0.54,%
1007,Tikka Chicken,,16.00,3.00,0.17,%,48.00,0.28,%
1008,chicken strips,,8.50,13.00,0.73,%,119.50,0.71,%
1009,Butter Chicken,,17.00,159.00,8.89,%,"2,770.00",16.38,%
1010,Madras Chicken,,16.50,9.00,0.50,%,150.50,0.89,%
1011,Chicken Korma,,18.50,15.00,0.84,%,257.50,1.52,%
1012,CH Tikka Masala,,16.50,19.00,1.06,%,317.50,1.88,%
1013,Chicken Vindaloo,,18.50,9.00,0.50,%,152.50,0.90,%
1014, Mustard Chicken,,18.50,19.00,1.06,%,331.50,1.96,%
1015,Chk In Coconut,,16.50,5.00,0.28,%,86.50,0.51,%
1016,Chicken Jalfrezi,,16.50,15.00,0.84,%,257.50,1.52,%
1017,Chefs SP Chicken.,,16.50,14.00,0.78,%,245.00,1.45,%
1018,Kukulmas Curry,,18.50,7.00,0.39,%,119.50,0.71,%
1019,Rogan Josh,,19.50,31.00,1.73,%,562.50,3.33,%
1020,Palak Gosht,,19.50,5.00,0.28,%,97.50,0.58,%
1021,Madras Lamb,,19.50,3.00,0.17,%,56.50,0.33,%
1022, Lamb Korma,,17.50,30.00,1.68,%,539.00,3.19,%
1023,Lamb Vindaloo,,19.50,7.00,0.39,%,130.50,0.77,%
1024,Chefs SP Lamb,,17.50,13.00,0.73,%,243.50,1.44,%
1025,Lamb Masala,,17.50,7.00,0.39,%,128.00,0.76,%
1026,Beef Vindaloo,,18.50,21.00,1.17,%,368.50,2.18,%
1027,Beef Jalfrezi,,18.50,4.00,0.22,%,74.00,0.44,%
1028,Madras Beef,,16.50,13.00,0.73,%,216.50,1.28,%
1029,Moghlai beef,,16.50,4.00,0.22,%,66.00,0.39,%
1030,Beef Korma,,18.50,12.00,0.67,%,214.00,1.27,%
1031,Chefs Sp beef,,18.50,5.00,0.28,%,90.50,0.54,%
1032,Chefs SP Prawn.,,22.00,1.00,0.06,%,22.00,0.13,%
1033,Mixed Seafood,,21.00,5.00,0.28,%,103.00,0.61,%
1034,K Praw N Coconut,,21.00,4.00,0.22,%,80.00,0.47,%
1035,Spicy King Prawn,,19.00,5.00,0.28,%,103.00,0.61,%
1037,Madras Prawn,,21.00,2.00,0.11,%,40.00,0.24,%
1038,Fish in Coconut,,18.00,2.00,0.11,%,39.00,0.23,%
1039,Chefs SP fish,,21.00,8.00,0.45,%,156.00,0.92,%
1040,Vege Korma,,14.50,16.00,0.89,%,236.00,1.40,%
1041, Potato Bhaji,,14.50,4.00,0.22,%,59.00,0.35,%
1042, Aloo Mattar,,14.50,7.00,0.39,%,102.50,0.61,%
1043, Channa Masala,,14.50,3.00,0.17,%,46.00,0.27,%
1044,Devilled Potato,,14.50,4.00,0.22,%,60.00,0.35,%
1045,Paneer Masala,,16.50,4.00,0.22,%,64.00,0.38,%
1046, Palak Paneer,,16.00,10.00,0.56,%,161.50,0.95,%
1047,Butter Paneer,,15.50,5.00,0.28,%,78.50,0.46,%
1048,Cabbage/Potato,,14.50,3.00,0.17,%,45.50,0.27,%
1049,Devilled Cabbage,,14.00,4.00,0.22,%,56.00,0.33,%
1050,Pumpkin,,14.50,11.00,0.62,%,167.50,0.99,%
1051, Dhal,,14.50,16.00,0.89,%,236.00,1.40,%
1052,Parippu,,14.50,2.00,0.11,%,30.00,0.18,%
1053, Dhal Makhani,,15.50,3.00,0.17,%,46.00,0.27,%
1054,Green Bean Garlic,,14.50,11.00,0.62,%,165.50,0.98,%
1056, Potato Curry,,15.50,4.00,0.22,%,59.50,0.35,%
