Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.50,32.00,1.40,%,219.33,1.05,%
1001,Large Samosas,,6.50,26.00,1.14,%,173.50,0.83,%
1002, Samosas - Vege,,7.50,24.00,1.05,%,180.00,0.86,%
1003,Mini Spring Rolls,,7.50,20.00,0.88,%,150.00,0.72,%
1004, Curry Samosas,,4.00,16.00,0.70,%,72.00,0.34,%
1005,Onion Bhajia,,5.50,59.00,2.58,%,337.50,1.61,%
1006,chicken sticks,,7.50,14.00,0.61,%,114.00,0.54,%
1008,chicken strips,,8.00,18.00,0.79,%,152.00,0.73,%
1009,Butter Chicken,,16.50,240.00,10.51,%,"4,044.00",19.31,%
1010,Madras Chicken,,16.00,12.00,0.53,%,198.00,0.95,%
1011,Chicken Korma,,16.50,23.00,1.01,%,384.00,1.83,%
1012,CH Tikka Masala,,16.00,29.00,1.27,%,480.00,2.29,%
1013,Chicken Vindaloo,,16.00,6.00,0.26,%,96.00,0.46,%
1014, Mustard Chicken,,18.00,36.00,1.58,%,606.00,2.89,%
1015,Chk In Coconut,,16.00,12.00,0.53,%,202.00,0.96,%
1016,Chicken Jalfrezi,,16.00,3.00,0.13,%,50.00,0.24,%
1017,Chefs SP Chicken.,,18.00,12.00,0.53,%,208.00,0.99,%
1018,Kukulmas Curry,,16.00,10.00,0.44,%,172.00,0.82,%
1019,Rogan Josh,,17.00,47.00,2.06,%,813.00,3.88,%
1020,Palak Gosht,,17.50,3.00,0.13,%,55.50,0.27,%
1021,Madras Lamb,,19.00,9.00,0.39,%,157.00,0.75,%
1022, Lamb Korma,,17.00,45.00,1.97,%,797.00,3.81,%
1023,Lamb Vindaloo,,17.00,12.00,0.53,%,214.00,1.02,%
1024,Chefs SP Lamb,,17.00,21.00,0.92,%,367.00,1.75,%
1025,Lamb Masala,,19.00,14.00,0.61,%,256.00,1.22,%
1026,Beef Vindaloo,,16.00,28.00,1.23,%,464.00,2.22,%
1027,Beef Jalfrezi,,18.00,5.00,0.22,%,84.00,0.40,%
1028,Madras Beef,,16.00,23.00,1.01,%,388.00,1.85,%
1029,Moghlai beef,,16.00,12.00,0.53,%,200.00,0.96,%
1030,Beef Korma,,16.00,18.00,0.79,%,298.00,1.42,%
1031,Chefs Sp beef,,16.00,16.00,0.70,%,260.00,1.24,%
1032,Chefs SP Prawn.,,18.00,7.00,0.31,%,134.00,0.64,%
1033,Mixed Seafood,,19.00,6.00,0.26,%,120.00,0.57,%
1034,K Praw N Coconut,,18.00,8.00,0.35,%,146.00,0.70,%
1035,Spicy King Prawn,,18.00,14.00,0.61,%,262.00,1.25,%
1036,Prawn Vindaloo,,18.00,1.00,0.04,%,18.00,0.09,%
1037,Madras Prawn,,18.00,2.00,0.09,%,38.00,0.18,%
1038,Fish in Coconut,,19.00,3.00,0.13,%,53.00,0.25,%
1039,Chefs SP fish,,18.00,12.00,0.53,%,228.00,1.09,%
1040,Vege Korma,,14.00,15.00,0.66,%,214.00,1.02,%
1041, Potato Bhaji,,14.00,10.00,0.44,%,142.00,0.68,%
1042, Aloo Mattar,,14.00,3.00,0.13,%,43.00,0.21,%
1043, Channa Masala,,14.00,4.00,0.18,%,58.00,0.28,%
1044,Devilled Potato,,14.00,6.00,0.26,%,86.00,0.41,%
1045,Paneer Masala,,15.00,5.00,0.22,%,75.00,0.36,%
1046, Palak Paneer,,15.50,14.00,0.61,%,218.00,1.04,%
1047,Butter Paneer,,15.00,7.00,0.31,%,106.00,0.51,%
1048,Cabbage/Potato,,14.00,9.00,0.39,%,129.00,0.62,%
1049,Devilled Cabbage,,14.00,5.00,0.22,%,73.00,0.35,%
1050,Pumpkin,,15.00,6.00,0.26,%,92.00,0.44,%
1051, Dhal,,14.00,20.00,0.88,%,287.00,1.37,%
1052,Parippu,,15.00,3.00,0.13,%,44.00,0.21,%
1053, Dhal Makhani,,15.00,2.00,0.09,%,30.00,0.14,%
1054,Green Bean Garlic,,15.00,6.00,0.26,%,87.00,0.42,%
1055, Potato Masala,,14.00,11.00,0.48,%,155.00,0.74,%
1056, Potato Curry,,15.00,5.00,0.22,%,71.00,0.34,%
1057,Vege Butter Chick,,15.00,13.00,0.57,%,196.00,0.94,%
1058,Veg Chick Vinloo,,16.00,4.00,0.18,%,61.00,0.29,%
1059,Vege St Fry Chick,,15.00,4.00,0.18,%,62.00,0.30,%
