Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,7.00,13.00,0.75,%,86.00,0.53,%
1001,Large Samosas,,6.50,15.00,0.86,%,101.00,0.63,%
1002, Samosas - Vege,,7.50,9.00,0.52,%,67.50,0.42,%
1003,Mini Spring Rolls,,7.50,17.00,0.98,%,127.50,0.79,%
1004, Curry Samosas,,4.00,18.00,1.03,%,81.00,0.50,%
1005,Onion Bhajia,,6.50,52.00,2.99,%,304.00,1.89,%
1006,chicken sticks,,7.50,10.00,0.57,%,79.50,0.49,%
1008,chicken strips,,8.00,8.00,0.46,%,67.00,0.42,%
1009,Butter Chicken,,16.50,174.00,9.99,%,"2,981.00",18.51,%
1010,Madras Chicken,,16.00,13.00,0.75,%,216.00,1.34,%
1011,Chicken Korma,,18.00,21.00,1.21,%,354.00,2.20,%
1012,CH Tikka Masala,,16.00,18.00,1.03,%,296.00,1.84,%
1013,Chicken Vindaloo,,18.00,5.00,0.29,%,82.00,0.51,%
1014, Mustard Chicken,,16.00,20.00,1.15,%,338.00,2.10,%
1015,Chk In Coconut,,16.00,9.00,0.52,%,152.00,0.94,%
1016,Chicken Jalfrezi,,18.00,8.00,0.46,%,138.00,0.86,%
1017,Chefs SP Chicken.,,18.00,6.00,0.34,%,104.00,0.65,%
1018,Kukulmas Curry,,16.00,10.00,0.57,%,166.00,1.03,%
1019,Rogan Josh,,17.00,32.00,1.84,%,560.00,3.48,%
1020,Palak Gosht,,17.50,5.00,0.29,%,90.50,0.56,%
1021,Madras Lamb,,17.00,2.00,0.11,%,36.00,0.22,%
1022, Lamb Korma,,19.00,21.00,1.21,%,383.00,2.38,%
1023,Lamb Vindaloo,,17.00,7.00,0.40,%,125.00,0.78,%
1024,Chefs SP Lamb,,19.00,17.00,0.98,%,309.00,1.92,%
1025,Lamb Masala,,17.00,20.00,1.15,%,364.00,2.26,%
1026,Beef Vindaloo,,16.00,22.00,1.26,%,368.50,2.29,%
1027,Beef Jalfrezi,,16.00,10.00,0.57,%,166.00,1.03,%
1028,Madras Beef,,16.00,16.00,0.92,%,266.00,1.65,%
1029,Moghlai beef,,16.00,5.00,0.29,%,82.00,0.51,%
1030,Beef Korma,,16.00,15.00,0.86,%,250.00,1.55,%
1031,Chefs Sp beef,,18.00,11.00,0.63,%,184.00,1.14,%
1032,Chefs SP Prawn.,,18.00,4.00,0.23,%,76.00,0.47,%
1033,Mixed Seafood,,21.00,10.00,0.57,%,204.00,1.27,%
1034,K Praw N Coconut,,18.00,8.00,0.46,%,158.00,0.98,%
1035,Spicy King Prawn,,18.00,8.00,0.46,%,150.00,0.93,%
1036,Prawn Vindaloo,,18.00,3.00,0.17,%,58.00,0.36,%
1037,Madras Prawn,,20.00,3.00,0.17,%,60.00,0.37,%
1038,Fish in Coconut,,19.00,2.00,0.11,%,36.00,0.22,%
1039,Chefs SP fish,,18.00,3.00,0.17,%,58.00,0.36,%
1040,Vege Korma,,14.00,16.00,0.92,%,229.00,1.42,%
1041, Potato Bhaji,,14.00,6.00,0.34,%,84.00,0.52,%
1042, Aloo Mattar,,15.00,4.00,0.23,%,58.00,0.36,%
1043, Channa Masala,,14.00,5.00,0.29,%,71.00,0.44,%
1044,Devilled Potato,,14.00,8.00,0.46,%,114.00,0.71,%
1045,Paneer Masala,,15.00,6.00,0.34,%,92.00,0.57,%
1046, Palak Paneer,,16.00,12.00,0.69,%,188.00,1.17,%
1047,Butter Paneer,,15.00,6.00,0.34,%,91.00,0.57,%
1048,Cabbage/Potato,,15.00,6.00,0.34,%,86.00,0.53,%
1049,Devilled Cabbage,,14.00,2.00,0.11,%,29.00,0.18,%
1050,Pumpkin,,15.00,4.00,0.23,%,60.00,0.37,%
1051, Dhal,,14.00,11.00,0.63,%,159.00,0.99,%
1052,Parippu,,14.00,5.00,0.29,%,73.50,0.46,%
1053, Dhal Makhani,,15.00,8.00,0.46,%,120.00,0.75,%
1054,Green Bean Garlic,,14.00,6.00,0.34,%,86.00,0.53,%
1055, Potato Masala,,14.00,4.00,0.23,%,58.00,0.36,%
1056, Potato Curry,,14.00,1.00,0.06,%,14.00,0.09,%
1057,Vege Butter Chick,,15.00,12.00,0.69,%,181.00,1.12,%
1058,Veg Chick Vinloo,,15.00,2.00,0.11,%,31.00,0.19,%
1059,Vege St Fry Chick,,15.00,5.00,0.29,%,76.00,0.47,%
1061, Pepper Beef,,18.00,2.00,0.11,%,34.00,0.21,%
1064, Yellow Rice Medium,,3.50,44.00,2.53,%,175.00,1.09,%
1065, White Rice Medium,,4.00,21.00,1.21,%,77.00,0.48,%
1066, Pulao,,7.00,9.00,0.52,%,67.50,0.42,%
1067, Chicken Biryani,,14.00,20.00,1.15,%,289.00,1.79,%
1068, Lamb Biryani,,14.00,8.00,0.46,%,118.00,0.73,%
