Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1092, Pepper Squid,,20.00,1.00,0.06,%,20.00,0.12,%
1093, Devilled Chicken,,16.00,2.00,0.11,%,34.00,0.21,%
1095,Chilli Squid,,20.00,3.00,0.17,%,60.00,0.37,%
1108,Can drinks,,2.50,16.00,0.91,%,40.00,0.24,%
1109,Glass Bottle 300ml,,3.50,6.00,0.34,%,21.00,0.13,%
1110,1.25L drink,,4.25,1.00,0.06,%,4.25,0.03,%
1111,2L DRNK,,4.75,1.00,0.06,%,4.75,0.03,%
1114,Vege Chk JALFREZI,,15.00,1.00,0.06,%,15.00,0.09,%
1117,upgrade ONE SIZE,,1.50,23.00,1.31,%,34.50,0.21,%
1118,upgrade TWO SIZES,,2.75,14.00,0.80,%,38.50,0.24,%
1119,Cut Chilli,,1.50,1.00,0.06,%,1.50,0.01,%
1120,TEA Per Person,,3.00,2.00,0.11,%,6.00,0.04,%
1122, Devilled Lamb,,17.00,1.00,0.06,%,17.00,0.10,%
1123, Devilled K Prawn,,18.00,2.00,0.11,%,38.00,0.23,%
1126,1000 Spic SFY Chicken,,17.00,6.00,0.34,%,100.00,0.61,%
1128, 1000 Spic Lamb,,17.00,1.00,0.06,%,17.00,0.10,%
1129,1000 Spic K Prawns,,20.00,5.00,0.28,%,100.00,0.61,%
1130,BYO Per Head,,1.50,50.00,2.84,%,75.00,0.46,%
1131, Buchet of Ice,,1.50,1.00,0.06,%,1.50,0.01,%
6014,With spinach,,1.00,2.00,0.11,%,2.00,0.01,%
Total,"1,758.00","16,345.05",,,,,,,
