Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1054,Green Bean Garlic,,14.50,4.00,0.28,%,60.00,0.48,%
1056, Potato Curry,,14.50,5.00,0.35,%,73.50,0.59,%
1057,Vege Butter Chick,,15.50,8.00,0.57,%,125.00,1.00,%
1058,Veg Chick Vinloo,,16.50,5.00,0.35,%,78.50,0.63,%
1059,Vege St Fry Chick,,15.50,5.00,0.35,%,77.50,0.62,%
1060, Pepper Chicken,,16.50,3.00,0.21,%,52.00,0.42,%
1064, Yellow Rice Medium,,3.50,22.00,1.56,%,87.75,0.70,%
1065, White Rice Medium,,3.25,24.00,1.70,%,83.25,0.67,%
1066, Pulao,,8.00,4.00,0.28,%,32.00,0.26,%
1067, Chicken Biryani,,15.00,12.00,0.85,%,181.00,1.45,%
1068, Lamb Biryani,,15.00,7.00,0.50,%,107.00,0.86,%
1069, Beef Biryani,,15.00,3.00,0.21,%,45.50,0.37,%
1070,Special Fried Rice,,15.00,17.00,1.21,%,258.00,2.07,%
1071,Plain Naan,,4.00,72.00,5.11,%,297.00,2.39,%
1072, Garlic Naan,,4.50,188.00,13.34,%,843.00,6.77,%
1074, Chapattis,,1.50,20.00,1.42,%,30.00,0.24,%
1075, Parathas,,2.00,30.00,2.13,%,62.50,0.50,%
1076, Pappodums x 4,,2.75,57.00,4.05,%,161.00,1.29,%
1077,Raita,,2.50,18.00,1.28,%,45.00,0.36,%
1078, Achar,,2.50,1.00,0.07,%,2.50,0.02,%
1079, Mango Chutney,,2.50,5.00,0.35,%,12.50,0.10,%
1081, Almond Kulfi,,4.50,5.00,0.35,%,20.50,0.16,%
1082, Mango Kulfi,,4.50,6.00,0.43,%,25.50,0.20,%
1083, Curd n Honey,,6.00,1.00,0.07,%,6.00,0.05,%
1084,Ice Cream,,5.00,5.00,0.35,%,25.00,0.20,%
1086,Sweet Mango Lassi,,6.50,5.00,0.35,%,28.50,0.23,%
1088, Falooda,,7.00,4.00,0.28,%,28.00,0.22,%
1089,Chili Naan,,4.50,6.00,0.43,%,28.00,0.22,%
1090,Yellow Rice Large,,4.50,73.00,5.18,%,346.25,2.78,%
1091, White Rice Large,,4.25,30.00,2.13,%,129.75,1.04,%
1093, Devilled Chicken,,19.00,3.00,0.21,%,57.00,0.46,%
1094, Devilled Beff,,19.00,1.00,0.07,%,19.00,0.15,%
1097,Cheese Nann,,5.00,10.00,0.71,%,50.00,0.40,%
1098,Coconut Water 500ml,,5.00,1.00,0.07,%,5.00,0.04,%
1100,Egg plant curry,,15.50,7.00,0.50,%,111.00,0.89,%
1101,Ginger Beer,,3.00,2.00,0.14,%,6.00,0.05,%
1103,Boiled Channa,,10.00,1.00,0.07,%,10.00,0.08,%
1105,Beef Kufta,,16.50,2.00,0.14,%,33.00,0.27,%
1106,Goan Fish Curry,,21.00,1.00,0.07,%,21.00,0.17,%
1107,Fried Noodles,,11.00,5.00,0.35,%,55.00,0.44,%
1108,Can drinks,,2.50,25.00,1.77,%,62.50,0.50,%
1109,Glass Bottle 300ml,,3.50,2.00,0.14,%,7.00,0.06,%
1110,1.25L drink,,4.25,2.00,0.14,%,8.50,0.07,%
1115,Bottled Water,,2.00,2.00,0.14,%,4.00,0.03,%
1117,upgrade ONE SIZE,,1.50,8.00,0.57,%,12.00,0.10,%
1118,upgrade TWO SIZES,,2.75,5.00,0.35,%,13.75,0.11,%
1119,Cut Chilli,,1.50,1.00,0.07,%,1.50,0.01,%
1123, Devilled K Prawn,,21.00,2.00,0.14,%,42.00,0.34,%
1126,1000 Spic SFY Chicken,,16.50,3.00,0.21,%,52.00,0.42,%
1127, 1000 Spic SRY Beef,,19.00,1.00,0.07,%,19.00,0.15,%
1128, 1000 Spic Lamb,,19.50,2.00,0.14,%,39.00,0.31,%
1129,1000 Spic K Prawns,,19.00,2.00,0.14,%,38.00,0.31,%
1130,BYO Per Head,,1.50,14.00,0.99,%,21.00,0.17,%
1131, Buchet of Ice,,1.50,1.00,0.07,%,1.50,0.01,%
1132,Goat Curry,,18.50,9.00,0.64,%,177.00,1.42,%
1135,Jeera Rice Med,,5.50,4.00,0.28,%,22.00,0.18,%
1137,Egg Paratha,,2.50,9.00,0.64,%,23.50,0.19,%
1140,Green Bean n Potato,,15.50,1.00,0.07,%,15.50,0.12,%
1142,Jungle Curry,,17.50,4.00,0.28,%,73.00,0.59,%
1143,Sour Fish,,21.00,1.00,0.07,%,21.00,0.17,%
1146,Delivery,,6.00,3.00,0.21,%,18.00,0.14,%
1147,Chilli Chicken,,16.50,2.00,0.14,%,33.00,0.27,%
1149,Paper Carry Bag,,0.15,59.00,4.19,%,8.85,0.07,%
1151,Reuserble Bag,,0.10,28.00,1.99,%,2.80,0.02,%
6018,Extra Garlic,Per naan,0.50,2.00,0.14,%,1.00,0.01,%
6036,Add Potato,,1.50,4.00,0.28,%,6.00,0.05,%
Total,"1,409.00","12,447.48",,,,,,,
