Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,23.00,1.33,%,156.25,1.03,%
1001,Large Samosas,,6.75,17.00,0.98,%,118.50,0.78,%
1002, Samosas - Vege,,7.50,15.00,0.87,%,112.50,0.74,%
1003,Mini Spring Rolls,,7.50,9.00,0.52,%,67.50,0.45,%
1004, Curry Samosas,,6.50,4.00,0.23,%,24.00,0.16,%
1005,Onion Bhajia,,6.50,48.00,2.78,%,323.00,2.13,%
1006,chicken sticks,,9.50,10.00,0.58,%,94.00,0.62,%
1007,Tikka Chicken,,16.00,2.00,0.12,%,32.00,0.21,%
1008,chicken strips,,9.50,9.00,0.52,%,78.50,0.52,%
1009,Butter Chicken,,17.00,153.00,8.85,%,"2,648.50",17.49,%
1010,Madras Chicken,,16.50,8.00,0.46,%,132.00,0.87,%
1011,Chicken Korma,,16.50,22.00,1.27,%,368.75,2.44,%
1012,CH Tikka Masala,,16.50,15.00,0.87,%,257.50,1.70,%
1013,Chicken Vindaloo,,16.50,6.00,0.35,%,99.00,0.65,%
1014, Mustard Chicken,,16.50,19.00,1.10,%,325.50,2.15,%
1015,Chk In Coconut,,16.50,9.00,0.52,%,154.50,1.02,%
1016,Chicken Jalfrezi,,16.50,4.00,0.23,%,68.00,0.45,%
1017,Chefs SP Chicken.,,16.50,6.00,0.35,%,107.00,0.71,%
1018,Kukulmas Curry,,18.50,7.00,0.40,%,123.50,0.82,%
1019,Rogan Josh,,17.50,28.00,1.62,%,502.00,3.32,%
1020,Palak Gosht,,19.50,2.00,0.12,%,38.50,0.25,%
1021,Madras Lamb,,17.50,9.00,0.52,%,163.50,1.08,%
1022, Lamb Korma,,17.50,27.00,1.56,%,484.00,3.20,%
1023,Lamb Vindaloo,,17.50,5.00,0.29,%,89.50,0.59,%
1024,Chefs SP Lamb,,17.50,8.00,0.46,%,144.00,0.95,%
1025,Lamb Masala,,19.50,6.00,0.35,%,109.00,0.72,%
1026,Beef Vindaloo,,16.50,15.00,0.87,%,253.50,1.67,%
1027,Beef Jalfrezi,,16.50,4.00,0.23,%,66.00,0.44,%
1028,Madras Beef,,16.50,9.00,0.52,%,150.50,0.99,%
1029,Moghlai beef,,16.50,4.00,0.23,%,70.00,0.46,%
1030,Beef Korma,,16.50,7.00,0.40,%,117.50,0.78,%
1031,Chefs Sp beef,,16.50,9.00,0.52,%,152.50,1.01,%
1032,Chefs SP Prawn.,,18.00,3.00,0.17,%,58.00,0.38,%
1033,Mixed Seafood,,21.00,3.00,0.17,%,63.00,0.42,%
1034,K Praw N Coconut,,19.00,8.00,0.46,%,152.00,1.00,%
1035,Spicy King Prawn,,21.00,6.00,0.35,%,122.00,0.81,%
1038,Fish in Coconut,,18.00,1.00,0.06,%,18.00,0.12,%
1039,Chefs SP fish,,18.00,5.00,0.29,%,90.00,0.59,%
1040,Vege Korma,,14.50,12.00,0.69,%,176.00,1.16,%
1041, Potato Bhaji,,14.50,4.00,0.23,%,58.00,0.38,%
1042, Aloo Mattar,,14.50,4.00,0.23,%,60.00,0.40,%
1043, Channa Masala,,14.50,5.00,0.29,%,73.50,0.49,%
1044,Devilled Potato,,14.50,8.00,0.46,%,116.00,0.77,%
1045,Paneer Masala,,16.50,2.00,0.12,%,33.00,0.22,%
1046, Palak Paneer,,16.00,11.00,0.64,%,177.50,1.17,%
1047,Butter Paneer,,15.50,8.00,0.46,%,125.00,0.83,%
1048,Cabbage/Potato,,14.50,5.00,0.29,%,74.50,0.49,%
1049,Devilled Cabbage,,16.00,3.00,0.17,%,44.00,0.29,%
1050,Pumpkin,,14.50,4.00,0.23,%,58.00,0.38,%
1051, Dhal,,14.50,10.00,0.58,%,147.00,0.97,%
1052,Parippu,,14.50,3.00,0.17,%,44.50,0.29,%
1053, Dhal Makhani,,15.00,5.00,0.29,%,76.00,0.50,%
1054,Green Bean Garlic,,14.50,3.00,0.17,%,44.50,0.29,%
1055, Potato Masala,,14.50,4.00,0.23,%,58.00,0.38,%
1056, Potato Curry,,14.50,3.00,0.17,%,44.50,0.29,%
1057,Vege Butter Chick,,16.50,4.00,0.23,%,64.00,0.42,%
1058,Veg Chick Vinloo,,15.50,5.00,0.29,%,79.50,0.53,%
1059,Vege St Fry Chick,,15.50,7.00,0.40,%,112.50,0.74,%
1060, Pepper Chicken,,16.50,1.00,0.06,%,16.50,0.11,%
1061, Pepper Beef,,16.50,1.00,0.06,%,16.50,0.11,%
1064, Yellow Rice Medium,,3.50,35.00,2.02,%,138.25,0.91,%
1065, White Rice Medium,,3.25,10.00,0.58,%,35.50,0.23,%
1066, Pulao,,8.00,11.00,0.64,%,90.00,0.59,%
1067, Chicken Biryani,,15.00,15.00,0.87,%,226.00,1.49,%
1068, Lamb Biryani,,15.00,13.00,0.75,%,200.00,1.32,%
1069, Beef Biryani,,15.00,4.00,0.23,%,60.50,0.40,%
1070,Special Fried Rice,,15.00,19.00,1.10,%,288.00,1.90,%
1071,Plain Naan,,4.00,120.00,6.94,%,493.50,3.26,%
1072, Garlic Naan,,4.50,194.00,11.22,%,888.25,5.87,%
1074, Chapattis,,1.50,45.00,2.60,%,67.50,0.45,%
1075, Parathas,,2.00,44.00,2.54,%,91.00,0.60,%
1076, Pappodums x 4,,2.75,66.00,3.82,%,185.75,1.23,%
1077,Raita,,2.50,25.00,1.45,%,62.50,0.41,%
1078, Achar,,2.50,1.00,0.06,%,2.50,0.02,%
1079, Mango Chutney,,2.50,2.00,0.12,%,5.00,0.03,%
1080, Laccha,,8.00,1.00,0.06,%,8.00,0.05,%
1081, Almond Kulfi,,4.50,2.00,0.12,%,9.00,0.06,%
