Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,7.00,15.00,0.83,%,102.00,0.64,%
1001,Large Samosas,,6.75,20.00,1.11,%,140.25,0.88,%
1002, Samosas - Vege,,7.50,11.00,0.61,%,82.50,0.52,%
1003,Mini Spring Rolls,,7.50,9.00,0.50,%,67.50,0.42,%
1004, Curry Samosas,,5.50,11.00,0.61,%,67.50,0.42,%
1005,Onion Bhajia,,6.50,51.00,2.82,%,353.50,2.21,%
1006,chicken sticks,,8.50,15.00,0.83,%,135.50,0.85,%
1007,Tikka Chicken,,16.00,4.00,0.22,%,64.00,0.40,%
1008,chicken strips,,8.50,7.00,0.39,%,62.50,0.39,%
1009,Butter Chicken,,17.00,126.00,6.98,%,"2,190.00",13.68,%
1010,Madras Chicken,,16.50,8.00,0.44,%,136.00,0.85,%
1011,Chicken Korma,,16.50,23.00,1.27,%,387.50,2.42,%
1012,CH Tikka Masala,,16.50,15.00,0.83,%,261.50,1.63,%
1013,Chicken Vindaloo,,16.50,6.00,0.33,%,105.00,0.66,%
1014, Mustard Chicken,,16.50,22.00,1.22,%,379.00,2.37,%
1015,Chk In Coconut,,16.50,5.00,0.28,%,82.50,0.52,%
1016,Chicken Jalfrezi,,18.50,6.00,0.33,%,105.00,0.66,%
1017,Chefs SP Chicken.,,18.50,6.00,0.33,%,107.00,0.67,%
1018,Kukulmas Curry,,18.50,6.00,0.33,%,105.00,0.66,%
1019,Rogan Josh,,17.50,35.00,1.94,%,632.50,3.95,%
1021,Madras Lamb,,17.50,13.00,0.72,%,233.50,1.46,%
1022, Lamb Korma,,17.50,18.00,1.00,%,331.00,2.07,%
1023,Lamb Vindaloo,,19.50,7.00,0.39,%,132.50,0.83,%
1024,Chefs SP Lamb,,17.50,7.00,0.39,%,128.50,0.80,%
1025,Lamb Masala,,19.50,7.00,0.39,%,130.50,0.82,%
1026,Beef Vindaloo,,18.50,11.00,0.61,%,187.50,1.17,%
1027,Beef Jalfrezi,,18.50,4.00,0.22,%,70.00,0.44,%
1028,Madras Beef,,16.50,15.00,0.83,%,253.50,1.58,%
1029,Moghlai beef,,16.50,5.00,0.28,%,86.50,0.54,%
1030,Beef Korma,,18.50,4.00,0.22,%,72.00,0.45,%
1031,Chefs Sp beef,,18.50,11.00,0.61,%,191.50,1.20,%
1032,Chefs SP Prawn.,,18.00,4.00,0.22,%,80.00,0.50,%
1033,Mixed Seafood,,21.00,5.00,0.28,%,105.00,0.66,%
1034,K Praw N Coconut,,19.00,6.00,0.33,%,118.00,0.74,%
1035,Spicy King Prawn,,21.00,4.00,0.22,%,82.00,0.51,%
1036,Prawn Vindaloo,,19.00,2.00,0.11,%,38.00,0.24,%
1037,Madras Prawn,,21.00,1.00,0.06,%,21.00,0.13,%
1038,Fish in Coconut,,18.00,3.00,0.17,%,57.00,0.36,%
1039,Chefs SP fish,,21.00,3.00,0.17,%,57.00,0.36,%
1040,Vege Korma,,14.50,7.00,0.39,%,102.50,0.64,%
1041, Potato Bhaji,,14.50,5.00,0.28,%,73.50,0.46,%
1042, Aloo Mattar,,14.50,4.00,0.22,%,61.00,0.38,%
1043, Channa Masala,,14.50,4.00,0.22,%,60.00,0.37,%
1044,Devilled Potato,,14.50,2.00,0.11,%,29.00,0.18,%
1045,Paneer Masala,,15.50,7.00,0.39,%,109.50,0.68,%
1046, Palak Paneer,,16.50,6.00,0.33,%,97.00,0.61,%
1047,Butter Paneer,,15.50,6.00,0.33,%,97.00,0.61,%
1048,Cabbage/Potato,,14.50,2.00,0.11,%,31.00,0.19,%
1049,Devilled Cabbage,,16.00,3.00,0.17,%,46.00,0.29,%
1050,Pumpkin,,14.50,4.00,0.22,%,60.00,0.37,%
1051, Dhal,,14.50,22.00,1.22,%,322.00,2.01,%
1052,Parippu,,15.50,4.00,0.22,%,60.00,0.37,%
1053, Dhal Makhani,,15.00,5.00,0.28,%,76.50,0.48,%
1054,Green Bean Garlic,,14.50,6.00,0.33,%,91.00,0.57,%
1055, Potato Masala,,14.50,2.00,0.11,%,30.00,0.19,%
1056, Potato Curry,,14.50,3.00,0.17,%,43.50,0.27,%
1057,Vege Butter Chick,,15.50,8.00,0.44,%,125.00,0.78,%
1058,Veg Chick Vinloo,,15.50,4.00,0.22,%,64.00,0.40,%
1059,Vege St Fry Chick,,15.50,8.00,0.44,%,126.00,0.79,%
1060, Pepper Chicken,,19.00,3.00,0.17,%,57.00,0.36,%
1061, Pepper Beef,,19.00,1.00,0.06,%,19.00,0.12,%
1062, Pepper Lamb,,19.50,1.00,0.06,%,19.50,0.12,%
1063, Pepper K Prawn,,19.00,1.00,0.06,%,19.00,0.12,%
1064, Yellow Rice Medium,,4.50,32.00,1.77,%,120.50,0.75,%
1065, White Rice Medium,,4.00,25.00,1.38,%,94.75,0.59,%
1066, Pulao,,8.00,9.00,0.50,%,77.00,0.48,%
1067, Chicken Biryani,,15.00,24.00,1.33,%,361.50,2.26,%
1068, Lamb Biryani,,15.00,14.00,0.78,%,213.00,1.33,%
1069, Beef Biryani,,15.00,10.00,0.55,%,150.00,0.94,%
1070,Special Fried Rice,,15.00,34.00,1.88,%,516.50,3.23,%
1071,Plain Naan,,4.00,114.00,6.31,%,473.50,2.96,%
1072, Garlic Naan,,4.50,229.00,12.68,%,"1,048.75",6.55,%
1074, Chapattis,,1.50,30.00,1.66,%,45.00,0.28,%
1075, Parathas,,2.00,39.00,2.16,%,82.25,0.51,%
1076, Pappodums x 4,,3.00,59.00,3.27,%,166.75,1.04,%
1077,Raita,,2.50,43.00,2.38,%,107.50,0.67,%
1078, Achar,,3.00,1.00,0.06,%,3.00,0.02,%
1079, Mango Chutney,,2.50,5.00,0.28,%,12.50,0.08,%
1080, Laccha,,8.00,1.00,0.06,%,8.00,0.05,%
1082, Mango Kulfi,,4.50,2.00,0.11,%,9.00,0.06,%
1084,Ice Cream,,5.00,1.00,0.06,%,5.00,0.03,%
1085, Plain/Salted Lassi,,4.50,3.00,0.17,%,15.50,0.10,%
1086,Sweet Mango Lassi,,6.50,16.00,0.89,%,104.00,0.65,%
