Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1052,Parippu,,15.50,3.00,0.20,%,44.50,0.31,%
1053, Dhal Makhani,,15.50,1.00,0.07,%,15.50,0.11,%
1054,Green Bean Garlic,,15.50,7.00,0.46,%,104.50,0.73,%
1055, Potato Masala,,15.50,5.00,0.33,%,77.50,0.54,%
1056, Potato Curry,,14.50,8.00,0.53,%,117.00,0.82,%
1057,Vege Butter Chick,,16.50,6.00,0.40,%,93.50,0.66,%
1058,Veg Chick Vinloo,,15.50,2.00,0.13,%,31.00,0.22,%
1059,Vege St Fry Chick,,16.50,2.00,0.13,%,32.00,0.22,%
1060, Pepper Chicken,,19.00,1.00,0.07,%,19.00,0.13,%
1063, Pepper K Prawn,,21.00,1.00,0.07,%,21.00,0.15,%
1064, Yellow Rice Medium,,4.50,39.00,2.58,%,152.50,1.07,%
1065, White Rice Medium,,4.00,16.00,1.06,%,59.50,0.42,%
1066, Pulao,,9.00,7.00,0.46,%,58.00,0.41,%
1067, Chicken Biryani,,15.00,16.00,1.06,%,238.00,1.67,%
1068, Lamb Biryani,,16.00,4.00,0.26,%,63.00,0.44,%
1069, Beef Biryani,,15.00,1.00,0.07,%,15.00,0.11,%
1070,Special Fried Rice,,15.00,13.00,0.86,%,196.00,1.38,%
1071,Plain Naan,,4.50,98.00,6.49,%,407.00,2.86,%
1072, Garlic Naan,,4.50,229.00,15.17,%,"1,036.00",7.28,%
1074, Chapattis,,1.50,22.00,1.46,%,33.00,0.23,%
1075, Parathas,,2.00,21.00,1.39,%,45.50,0.32,%
1076, Pappodums x 4,,3.00,56.00,3.71,%,156.75,1.10,%
1077,Raita,,2.50,28.00,1.85,%,70.00,0.49,%
1078, Achar,,2.50,1.00,0.07,%,2.50,0.02,%
1079, Mango Chutney,,2.50,3.00,0.20,%,7.50,0.05,%
1081, Almond Kulfi,,4.00,2.00,0.13,%,8.00,0.06,%
1082, Mango Kulfi,,4.00,5.00,0.33,%,21.50,0.15,%
1086,Sweet Mango Lassi,,4.50,10.00,0.66,%,53.00,0.37,%
1087,Mango Nectar,,7.00,3.00,0.20,%,21.00,0.15,%
1088, Falooda,,7.00,2.00,0.13,%,14.00,0.10,%
1089,Chili Naan,,5.00,14.00,0.93,%,66.50,0.47,%
1090,Yellow Rice Large,,4.50,76.00,5.03,%,362.00,2.54,%
1091, White Rice Large,,5.00,36.00,2.38,%,163.50,1.15,%
1093, Devilled Chicken,,19.00,2.00,0.13,%,38.00,0.27,%
1095,Chilli Squid,,19.00,1.00,0.07,%,19.00,0.13,%
1097,Cheese Nann,,5.00,14.00,0.93,%,71.50,0.50,%
1098,Coconut Water 500ml,,5.00,1.00,0.07,%,5.00,0.04,%
1100,Egg plant curry,,18.00,3.00,0.20,%,49.00,0.34,%
1105,Beef Kufta,,18.50,7.00,0.46,%,129.50,0.91,%
1106,Goan Fish Curry,,18.00,4.00,0.26,%,78.00,0.55,%
1107,Fried Noodles,,12.50,2.00,0.13,%,25.00,0.18,%
1108,Can drinks,,2.50,15.00,0.99,%,37.50,0.26,%
1109,Glass Bottle 300ml,,3.50,2.00,0.13,%,7.00,0.05,%
1113,Vege Chk MASALA,,15.50,2.00,0.13,%,31.00,0.22,%
1117,upgrade ONE SIZE,,1.50,12.00,0.79,%,18.00,0.13,%
1118,upgrade TWO SIZES,,2.75,10.00,0.66,%,27.50,0.19,%
1119,Cut Chilli,,1.50,1.00,0.07,%,1.50,0.01,%
1122, Devilled Lamb,,17.50,1.00,0.07,%,17.50,0.12,%
1123, Devilled K Prawn,,21.00,1.00,0.07,%,21.00,0.15,%
1124, Devilled Fish,,18.00,1.00,0.07,%,18.00,0.13,%
1126,1000 Spic SFY Chicken,,16.50,4.00,0.26,%,66.00,0.46,%
1127, 1000 Spic SRY Beef,,19.00,1.00,0.07,%,19.00,0.13,%
1128, 1000 Spic Lamb,,19.50,1.00,0.07,%,19.50,0.14,%
1129,1000 Spic K Prawns,,21.00,4.00,0.26,%,84.00,0.59,%
1130,BYO Per Head,,1.50,36.00,2.38,%,57.50,0.40,%
1131, Buchet of Ice,,1.50,3.00,0.20,%,9.00,0.06,%
1132,Goat Curry,,22.00,13.00,0.86,%,261.50,1.84,%
1135,Jeera Rice Med,,5.50,1.00,0.07,%,5.50,0.04,%
1136,Jeera Rice Large,,9.50,1.00,0.07,%,9.50,0.07,%
1137,Egg Paratha,,3.00,1.00,0.07,%,3.00,0.02,%
1138,Coconut Ice Cream,,6.00,1.00,0.07,%,6.00,0.04,%
1139,Butter Cashew Masala,,18.00,2.00,0.13,%,35.00,0.25,%
1140,Green Bean n Potato,,15.50,1.00,0.07,%,15.50,0.11,%
1141,Large Spring Rolls,,7.50,8.00,0.53,%,60.00,0.42,%
1142,Jungle Curry,,19.00,3.00,0.20,%,54.00,0.38,%
1146,Delivery,,6.00,2.00,0.13,%,12.00,0.08,%
6014,With spinach,,1.00,3.00,0.20,%,3.00,0.02,%
6018,Extra Garlic,Per naan,0.50,2.00,0.13,%,1.00,0.01,%
6021,Extra Cashews,,2.00,2.00,0.13,%,4.00,0.03,%
6032,Extra Meat,,3.00,1.00,0.07,%,3.00,0.02,%
Total,"1,510.00","14,234.75",,,,,,,
