Menu Item Sales,,,,,,,,,
Name,Unit,Price,Qty,Amount,,,,,
1000,Curry Puffs,,6.75,21.00,1.50,%,146.50,1.11,%
1001,Large Samosas,,7.50,27.00,1.93,%,185.25,1.40,%
1002, Samosas - Vege,,7.50,6.00,0.43,%,45.00,0.34,%
1003,Mini Spring Rolls,,7.50,8.00,0.57,%,60.00,0.45,%
1004, Curry Samosas,,5.50,14.00,1.00,%,81.00,0.61,%
1005,Onion Bhajia,,7.50,36.00,2.57,%,253.00,1.91,%
1006,chicken sticks,,8.50,12.00,0.86,%,105.00,0.79,%
1007,Tikka Chicken,,16.00,10.00,0.71,%,148.00,1.12,%
1008,chicken strips,,8.50,16.00,1.14,%,147.00,1.11,%
1009,Butter Chicken,,17.00,97.00,6.93,%,"1,685.00",12.74,%
1010,Madras Chicken,,16.50,6.00,0.43,%,99.00,0.75,%
1011,Chicken Korma,,18.50,12.00,0.86,%,202.00,1.53,%
1012,CH Tikka Masala,,16.50,11.00,0.79,%,185.50,1.40,%
1013,Chicken Vindaloo,,16.50,5.00,0.36,%,84.50,0.64,%
1014, Mustard Chicken,,18.50,18.00,1.29,%,313.00,2.37,%
1015,Chk In Coconut,,18.50,6.00,0.43,%,103.00,0.78,%
1016,Chicken Jalfrezi,,16.50,7.00,0.50,%,119.50,0.90,%
1017,Chefs SP Chicken.,,16.50,9.00,0.64,%,160.50,1.21,%
1018,Kukulmas Curry,,18.50,4.00,0.29,%,70.00,0.53,%
1019,Rogan Josh,,19.50,23.00,1.64,%,420.50,3.18,%
1020,Palak Gosht,,17.50,1.00,0.07,%,17.50,0.13,%
1021,Madras Lamb,,17.50,10.00,0.71,%,183.00,1.38,%
1022, Lamb Korma,,17.50,20.00,1.43,%,360.00,2.72,%
1023,Lamb Vindaloo,,19.50,4.00,0.29,%,72.00,0.54,%
1024,Chefs SP Lamb,,19.50,6.00,0.43,%,111.00,0.84,%
1025,Lamb Masala,,19.50,4.00,0.29,%,74.00,0.56,%
1026,Beef Vindaloo,,18.50,9.00,0.64,%,152.50,1.15,%
1027,Beef Jalfrezi,,16.50,7.00,0.50,%,121.50,0.92,%
1028,Madras Beef,,16.50,7.00,0.50,%,121.50,0.92,%
1029,Moghlai beef,,16.50,4.00,0.29,%,72.00,0.54,%
1030,Beef Korma,,16.50,2.00,0.14,%,33.00,0.25,%
1031,Chefs Sp beef,,18.50,5.00,0.36,%,88.50,0.67,%
1032,Chefs SP Prawn.,,22.00,1.00,0.07,%,22.00,0.17,%
1033,Mixed Seafood,,19.00,7.00,0.50,%,143.00,1.08,%
1034,K Praw N Coconut,,21.00,5.00,0.36,%,99.00,0.75,%
1035,Spicy King Prawn,,21.00,6.00,0.43,%,120.00,0.91,%
1036,Prawn Vindaloo,,21.00,1.00,0.07,%,21.00,0.16,%
1037,Madras Prawn,,21.00,1.00,0.07,%,21.00,0.16,%
1038,Fish in Coconut,,18.00,4.00,0.29,%,81.00,0.61,%
1039,Chefs SP fish,,18.00,3.00,0.21,%,54.00,0.41,%
1040,Vege Korma,,14.50,6.00,0.43,%,88.00,0.67,%
1041, Potato Bhaji,,14.50,2.00,0.14,%,30.00,0.23,%
1042, Aloo Mattar,,14.50,2.00,0.14,%,30.00,0.23,%
1043, Channa Masala,,14.50,3.00,0.21,%,45.50,0.34,%
1044,Devilled Potato,,15.50,3.00,0.21,%,45.50,0.34,%
1045,Paneer Masala,,16.50,2.00,0.14,%,32.00,0.24,%
1046, Palak Paneer,,16.00,10.00,0.71,%,160.50,1.21,%
1047,Butter Paneer,,15.50,2.00,0.14,%,31.00,0.23,%
1048,Cabbage/Potato,,14.50,4.00,0.29,%,60.00,0.45,%
1050,Pumpkin,,16.50,2.00,0.14,%,33.00,0.25,%
1051, Dhal,,14.50,14.00,1.00,%,207.00,1.57,%
1052,Parippu,,14.50,4.00,0.29,%,58.00,0.44,%
1053, Dhal Makhani,,15.00,1.00,0.07,%,15.00,0.11,%
1054,Green Bean Garlic,,15.50,4.00,0.29,%,60.00,0.45,%
1055, Potato Masala,,14.50,7.00,0.50,%,102.00,0.77,%
1056, Potato Curry,,15.50,7.00,0.50,%,105.50,0.80,%
1057,Vege Butter Chick,,16.50,7.00,0.50,%,110.50,0.84,%
1058,Veg Chick Vinloo,,16.50,2.00,0.14,%,32.00,0.24,%
1059,Vege St Fry Chick,,15.50,6.00,0.43,%,98.00,0.74,%
1061, Pepper Beef,,19.00,5.00,0.36,%,95.00,0.72,%
1063, Pepper K Prawn,,19.00,3.00,0.21,%,59.00,0.45,%
1064, Yellow Rice Medium,,3.50,30.00,2.14,%,114.00,0.86,%
1065, White Rice Medium,,3.25,12.00,0.86,%,44.25,0.33,%
1066, Pulao,,8.00,9.00,0.64,%,74.00,0.56,%
1067, Chicken Biryani,,15.00,27.00,1.93,%,409.00,3.09,%
1068, Lamb Biryani,,15.00,12.00,0.86,%,182.00,1.38,%
1069, Beef Biryani,,15.00,1.00,0.07,%,15.00,0.11,%
1070,Special Fried Rice,,15.00,34.00,2.43,%,513.00,3.88,%
1071,Plain Naan,,4.00,77.00,5.50,%,317.50,2.40,%
1072, Garlic Naan,,4.50,187.00,13.36,%,853.25,6.45,%
1074, Chapattis,,1.50,24.00,1.71,%,36.00,0.27,%
1075, Parathas,,2.00,21.00,1.50,%,43.75,0.33,%
1076, Pappodums x 4,,3.00,33.00,2.36,%,94.25,0.71,%
1077,Raita,,2.50,22.00,1.57,%,55.00,0.42,%
1078, Achar,,3.00,2.00,0.14,%,5.50,0.04,%
